Variable,Description
lahunvhalf,housing units without vehicle count beyond 1/2 mile from supermarket
lahunvhalfshare,share of tract housing units that are without vehicle and beyond 1/2 mile from supermarket
lasnaphalf,housing units receiving snap benefits count beyond 1/2 mile from supermarket
lasnaphalfshare,share of tract housing units receiving snap benefits count beyond 1/2 mile from supermarket
lapop1,population count beyond 1 mile from supermarket
lapop1share,share of tract population that are beyond 1 mile from supermarket
lalowi1,low income population count beyond 1 mile from supermarket
lalowi1share,share of tract population that are low income individuals beyond 1 mile from supermarket
lakids1,kids population count beyond 1 mile from supermarket
lakids1share,share of tract population that are kids beyond 1 mile from supermarket
laseniors1,seniors population count beyond 1 mile from supermarket
laseniors1share,share of tract population that are seniors beyond 1 mile from supermarket
lawhite1,white population count beyond 1 mile from supermarket
lawhite1share,share of tract population that are white beyond 1 mile from supermarket
lablack1,black or african american population count beyond 1 mile from supermarket
lablack1share,share of tract population that are black or african american beyond 1 mile from supermarket
laasian1,asian population count beyond 1 mile from supermarket
laasian1share,share of tract population that are asian beyond 1 mile from supermarket
lanhopi1,native hawaiian or other pacific islander population count beyond 1 mile from supermarket
lanhopi1share,share of tract population that are native hawaiian or other pacific islander beyond 1 mile from supermarket
laaian1,american indian or alaska native population count beyond 1 mile from supermarket
laaian1share,share of tract population that are american indian or alaska native beyond 1 mile from supermarket
laomultir1,other/multiple race population count beyond 1 mile from supermarket
laomultir1share,share of tract population that are other/multiple race beyond 1 mile from supermarket
lahisp1,hispanic or latino ethnicity population count beyond 1 mile from supermarket
lahisp1share,share of tract population that are of hispanic or latino ethnicity beyond 1 mile from supermarket
lahunv1,housing units without vehicle count beyond 1 mile from supermarket
lahunv1share,share of tract housing units that are without vehicle and beyond 1 mile from supermarket
lasnap1,housing units receiving snap benefits count beyond 1 mile from supermarket
lasnap1share,share of tract housing units receiving snap benefits count beyond 1 mile from supermarket
lapop10,population count beyond 10 miles from supermarket
lapop10share,share of tract population that are beyond 10 miles from supermarket
lalowi10,low income population count beyond 10 miles from supermarket
lalowi10share,share of tract population that are low income individuals beyond 10 miles from supermarket
lakids10,kids population count beyond 10 miles from supermarket
lakids10share,share of tract population that are kids beyond 10 miles from supermarket
laseniors10,seniors population count beyond 10 miles from supermarket
laseniors10share,share of tract population that are seniors beyond 10 miles from supermarket
lawhite10,white population count beyond 10 miles from supermarket
lawhite10share,share of tract population that are white beyond 10 miles from supermarket
lablack10,black or african american population count beyond 10 miles from supermarket
lablack10share,share of tract population that are black or african american beyond 10 miles from supermarket
laasian10,asian population count beyond 10 miles from supermarket
laasian10share,share of tract population that are asian beyond 10 miles from supermarket
lanhopi10,native hawaiian or other pacific islander population count beyond 10 miles from supermarket
lanhopi10share,share of tract population that are native hawaiian or other pacific islander beyond 10 miles from supermarket
laaian10,american indian or alaska native population count beyond 10 miles from supermarket
laaian10share,share of tract population that are american indian or alaska native beyond 10 miles from supermarket
laomultir10,other/multiple race population count beyond 10 miles from supermarket
laomultir10share,share of tract population that are other/multiple race beyond 10 miles from supermarket
lahisp10,hispanic or latino ethnicity population count beyond 10 miles from supermarket
lahisp10share,share of tract population that are of hispanic or latino ethnicity beyond 10 miles from supermarket
lahunv10,housing units without vehicle count beyond 10 miles from supermarket
lahunv10share,share of tract housing units that are without vehicle and beyond 10 miles from supermarket
lasnap10,housing units receiving snap benefits count beyond 10 miles from supermarket
lasnap10share,share of tract housing units receiving snap benefits count beyond 10 miles from supermarket
lapop20,population count beyond 20 miles from supermarket
lapop20share,share of tract population that are beyond 20 miles from supermarket
lalowi20,low income population count beyond 20 miles from supermarket
lalowi20share,share of tract population that are low income individuals beyond 20 miles from supermarket
lakids20,kids population count beyond 20 miles from supermarket
lakids20share,share of tract population that are kids beyond 20 miles from supermarket
laseniors20,seniors population count beyond 20 miles from supermarket
laseniors20share,share of tract population that are seniors beyond 20 miles from supermarket
lawhite20,white population count beyond 20 miles from supermarket
lawhite20share,share of tract population that are white beyond 20 miles from supermarket
lablack20,black or african american population count beyond 20 miles from supermarket
lablack20share,share of tract population that are black or african american beyond 20 miles from supermarket
laasian20,asian population count beyond 20 miles from supermarket
laasian20share,share of tract population that are asian beyond 20 miles from supermarket
lanhopi20,native hawaiian or other pacific islander population count beyond 20 miles from supermarket
lanhopi20share,share of tract population that are native hawaiian or other pacific islander beyond 20 miles from supermarket
laaian20,american indian or alaska native population count beyond 20 miles from supermarket
laaian20share,share of tract population that are american indian or alaska native beyond 20 miles from supermarket
laomultir20,other/multiple race population count beyond 20 miles from supermarket
laomultir20share,share of tract population that are other/multiple race beyond 20 miles from supermarket
lahisp20,hispanic or latino ethnicity population count beyond 20 miles from supermarket
lahisp20share,share of tract population that are of hispanic or latino ethnicity beyond 20 miles from supermarket
lahunv20,housing units without vehicle count beyond 20 miles from supermarket
lahunv20share,share of tract housing units that are without vehicle and beyond 20 miles from supermarket
lasnap20,housing units receiving snap benefits count beyond 20 miles from supermarket
lasnap20share,share of tract housing units receiving snap benefits count beyond 20 miles from supermarket
tractlowi,total count of low-income population in tract
tractkids,total count of children age 0-17 in tract
tractseniors,total count of seniors age 65+ in tract
tractwhite,total count of white population in tract
tractblack,total count of black or african american population in tract
tractasian,total count of asian population in tract
tractnhopi,total count of native hawaiian and other pacific islander population in tract
tractaian,total count of american indian and alaska native population in tract
tractomultir,total count of other/multiple race population in tract
tracthispanic,total count of hispanic or latino population in tract
tracthunv,total count of housing units without a vehicle in tract
tractsnap,total count of housing units receiving snap benefits in tract
