Variable,Description
qn51,ever used inhalants
qn52,ever used heroin
qn53,ever used methamphetamines
qn54,ever used ecstasy
qn55,ever used synthetic marijuana
qn56,ever took steroids without a doctor's prescription
qn57,ever took prescription drugs without a doctor's prescription
qn58,ever injected any illegal drug
qn59,"were offered, sold, or given an illegal drug on school property"
qn60,ever had sexual intercourse
qn61,had sexual intercourse before age 13 years
qn62,had sexual intercourse with four or more persons
qn63,were currently sexually active
qn64,drank alcohol or used drugs before last sexual intercourse
qn65,used a condom
qn66,used birth control pills
qn67,"had sexual contact with females, males, or females and males"
qn68,described themselves as gay or lesbian or bisexual
qn69,described themselves as slightly or very overweight
qn70,were trying to lose weight
qn71,did not drink fruit juice
qn72,did not eat fruit
qn73,did not eat salad
qn74,did not eat potatoes
qn75,did not eat carrots
qn76,did not eat other vegetables
qn77,"did not drink a can, bottle, or glass of soda or pop"
qn78,did not drink milk
qn79,did not eat breakfast
qn80,were physically active at least 60 minutes per day on 5 or more days
qn81,watched television 3 or more hours per day
qn82,played video or computer games or used a computer 3 or more hours per day
qn83,attended physical education classes on 1 or more days
qn84,played on at least one sports team
qn85,were ever tested for hiv
qn86,saw a dentist
qn87,had ever been told by a doctor or nurse that they had asthma
qn88,had 8 or more hours of sleep
qn89,made mostly a's or b's in school
qn90,"usually used marijuana by smoking it in a joint, bong, pipe, or blunt"
qn91,used hallucinogenic drugs
qn92,"did not drink a can, bottle, or glass of a sports drink"
qn93,did not drink a bottle or glass of plain water
qn94,have to avoid some foods because eating the food could cause an allergic reaction
qn95,did exercises to strengthen or tone their muscles
qn96,used an indoor tanning device
qn97,had a sunburn
qn98,"have serious difficulty concentrating, remembering, or making decisions"
qn99,speak english well or very well
site,site code
qnfrcig,currently frequently smoked cigarettes
qndaycig,currently smoked cigarettes daily
qncigint,usually obtained their own cigarettes by buying on the internet
qntob4,currently used tobacco
qntob3,"currently used cigarettes, cigars, or smokeless tobacco"
qntob2,currently smoked cigarettes or cigars
qnnotob4,did not currently use tobacco
qnnotob3,"did not currently use cigarettes, cigars, or smokeless tobacco"
qnnotob2,did not currently smoke cigarettes or cigars
qniudimp,"used an iud (e.g., mirena or paragard) or implant (e.g., implanon or nexplanon)"
qnshparg,"used a shot (e.g., depo-provera), patch (e.g., orthoevra), or birth control ring (e.g., nuvaring)"
qnothhpl,"used birth control pills; an iud or implant; or a shot, patch, or birth control ring"
qndualbc,"used both a condom during and birth control pills; an iud or implant; or a shot, patch, or birth control ring before last sexual intercourse"
qnbcnone,did not use any method to prevent pregnancy
qnfr0,did not eat fruit or drink 100% fruit juices
qnfr1,ate fruit or drank 100% fruit juices one or more times per day
qnfr2,ate fruit or drank 100% fruit juices two or more times per day
qnfr3,ate fruit or drank 100% fruit juices three or more times per day
qnveg0,did not eat vegetables
qnveg1,ate vegetables one or more times per day
qnveg2,ate vegetables two or more times per day
qnveg3,ate vegetables three or more times per day
qnsoda1,"drank a can, bottle, or glass of soda or pop one or more times per day"
qnsoda2,"drank a can, bottle, or glass of soda or pop two or more times per day"
qnsoda3,"drank a can, bottle, or glass of soda or pop three or more times per day"
qnmilk1,drank one or more glasses per day of milk
qnmilk2,drank two or more glasses per day of milk
qnmilk3,drank three or more glasses per day of milk
qnbk7day,ate breakfast on all 7 days
qnpa0day,did not participate in at least 60 minutes of physical activity on at least 1 day
qnpa7day,were physically active at least 60 minutes per day on all 7 days
qndlype,attended physical education classes on all 5 days
qnspdrk1,"drank a can, bottle, or glass of a sports drink one or more times per day"
qnspdrk2,"drank a can, bottle, or glass of a sports drink two or more times per day"
qnspdrk3,"drank a can, bottle, or glass of a sports drink three or more times per day"
qnwater1,drank one or more glasses per day of water
qnwater2,drank two or more glasses per day of water
qnwater3,drank three or more glasses per day of water
qnobese,were obese
qnowt,were overweight
weight,weight
stratum,stratum
psu,primary sampling unit
bmipct,body mass index percentage
raceeth,race/ethnicity
q6orig,original value of q6
q7orig,original value of q7
