Variable,Description
csrvrtrn,ever receive instructions from a doctor for follow-up check-ups
csrvsum,did you receive a summary of cancer treatments received
csrvtrt3,currently receiving treatment for cancer
cstate1,do you currently live in ____(state)____?
ctelenm1,correct telephone number?
ctelnum1,correct phone number?
cvdcrhd4,ever diagnosed with angina or coronary heart disease
cvdinfr4,ever diagnosed with heart attack
cvdstrk3,ever diagnosed with a stroke
deaf,are you deaf or do you have serious difficulty hearing?
decide,difficulty concentrating or remembering
diabage4,age when first told you had diabetes
diabedu1,when was the last time you took a course or class in how to manage your diabetes?
diabete4,(ever told) you had diabetes
diabeye1,when was the last time a they took a photo of the back of your eye?
diabtype,what type of diabetes do you have?
diffalon,difficulty doing errands alone
diffdres,difficulty dressing or bathing
diffwalk,difficulty walking or climbing stairs
dispcode,final disposition
drnk3ge5,binge drinking
drnkany6,drink any alcoholic beverages in past 30 days
drnkdri2,did you drive after having too much to drink in the past 30 days?
drocdy4_,computed drink-occasions-per-day
ecignow2,"do you now use e-cigarettes, or vaping products every day, some days, or not at all?"
educa,education level
employ1,employment status
emtsuprt,how often get emotional support needed
exerany2,exercise in past 30 days
exerhmm1,"minutes or hours walking, running, jogging, or swimming"
exerhmm2,"minutes or hours walking, running, jogging, or swimming"
exeroft1,"how many times walking, running, jogging, or swimming"
exeroft2,"how many times walking, running, jogging, or swimming"
exract12,type of physical activity
exract22,other type of physical activity giving most exercise during past month
eyeexam1,last eye exam where pupils were dilated
fall12mn,had fall past twelve months
fallinj5,injured in fall or had to see doctor
fc601_,estimated functional capacity
feetsore,ever had feet sores or irritations lasting more than four weeks
firearm5,any firearms in home
firstaid,first aid for heart attack and stroke
flshtmy3,when received most recent seasonal flu shot/spray
flushot7,adult flu shot/spray past 12 mos
fmonth,file month
foodstmp,during the past 12 months have you received food stamps
genhlth,general health
gunload,any firearms loaded
hadhyst2,had hysterectomy
hadmam,have you ever had a mammogram
hadsigm4,ever had sigmoidoscopy/colonoscopy
hasymp1,heart attack symptoms - jaw/back/neck pain
hasymp2,heart attack symptoms - weak/light-headed/faint
hasymp3,heart attack symptoms - chest pain/discomfort
hasymp4,heart attack symptoms - vision problems
hasymp5,heart attack symptoms - pain or discomfort in arms/shoulder
hasymp6,heart attack symptoms - shortness of breath
havarth4,told have arthritis
heattbco,have you heard of heated tobacco products?
height3,reported height in feet and inches
hhadult,number of adults in household
hivtst7,ever tested h.i.v.
hivtstd3,month and year of last hiv test
howlong,how long since last mammogram
hpvadsht,number of hpv shots received
hpvadvc4,ever had an h.p.v. vaccination?
htin4,computed height in inches
htm4,computed height in meters
idate,interview date
iday,interview day
imfvpla4,where did you get your last flu shot/vaccine?
imonth,interview month
income3,income level
indortan,times used an indoor tanning device
insulin1,now taking insulin
iyear,interview year
joinpai2,how bad was joint pain
ladult1,are you 18 years of age or older?
landline,do you also have a landline telephone?
landsex2,are you male or female?
lastsig4,time since last sigmoidoscopy/colonoscopy
lastsmk2,interval since last smoked
lcsctsc1,did you have a ct or cat scan?
lcsctwhn,when did you have your most recent ct or cat scan?
lcsfirst,how old when you first started smoking?
lcslast,how old when you last smoked?
lcsnumcg,"on average, how many cigarettes do you smoke each day?"
lcsscncr,were any ct or cat scans done to check for lung cancer?
lmtjoin3,limited because of joint symptoms
lndsxbrt,what was your sex at birth?
loadulk2,any loaded firearms also unlocked
lsatisfy,satisfaction with life
marijan1,"during the past 30 days, on how many days did you use marijuana or hashish?"
marital,marital status
marjdab,did you dab marijuana or cannabis?
marjeat,did you eat marijuana or cannabis?
marjothr,did you use marijuana or cannabis some other way?
marjsmok,did you smoke marijuana or cannabis?
marjvape,did you vape marijuana or cannabis?
maxdrnks,most drinks on single occasion past 30 days
maxvo21_,estimated age-gender specific maximum oxygen consumption
medcost1,could not afford to see doctor
mentcigs,do you usually smoke menthol cigarettes?
mentecig,do you usually use menthol e-cigarettes?
menthlth,number of days mental health not good
metvl12_,activity met value for first activity
metvl22_,activity met value for second activity
mscode,metropolitan status code
numadult,number of adults in household
numburn3,number of sunburns in past 12 months
numhhol4,household landline telephones
numphon4,residential landline phones
pa3min_,minutes of total physical activity per week
pa3vigm_,minutes of total vigorous physical activity per week
padur1_,minutes of first activity
padur2_,minutes of second activity
pafreq1_,physical activity frequency per week for first activity
pafreq2_,physical activity frequency per week for second activity
pamin13_,minutes of physical activity per week for first activity
pamin23_,minutes of physical activity per week for second activity
pamiss3_,missing physical activity data
pavig13_,minutes of vigorous physical activity per week for first activity
pavig23_,minutes of vigorousphysical activity per week for second activity
pcpsars2,what was the main reason you had this psa test?
pcstalk2,did you talk about the advantages or disadvantages of p.s.a. test
pdiabts1,when was your last blood test for high blood sugar?
persdoc3,have personal health care provider?
physhlth,number of days physical health not good
pneuvac4,pneumonia shot ever
poorhlth,poor physical or mental health
prediab2,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
primins1,what is current primary source of health insurance?
psasugs1,who first suggested this p.s.a. test?
psatest1,ever had psa test
psatime1,time since most recent psa test
pvtresd1,private residence?
pvtresd3,do you live in a private residence?
qstlang,language identifier
qstver,questionnaire version identifier
rcsgend1,sex of child
rcsrltn2,relationship to child
rcsxbrth,child´s sex at birt
renthom1,own or rent home
respslc1,respondent selection
rratwrk2,how do you feel you were treated at work compared to people of other races in past 12 months?
rrclass3,how do other people usually classify you in this country?
rrcognt2,how often do you think about your race?
rrhcare4,"when seeking health care past 12 months, was experience worse, same, better than people of other races?"
rrphysm2,times past 30 days felt physical symptoms because of treatment due to your race
rrtreat,"were you treated worse than, the same, or better than people of other races?"
safetime,safe time to talk?
sdhbills,were you not able to pay your bills?
sdhemply,have you lost employment or had hours reduced?
sdhfood1,"how often did the food that you bought not last, and you didn’t have money to get more?"
sdhstre1,how often have you felt this kind of stress?
sdhtrnsp,"has a lack of reliable transportation kept you from appointments, meetings, work, or getting things needed"
sdhutils,were you not able to pay utility bills or threatened to lose service?
sdlonely,how often do you feel lonely?
sdnates1,how long since you had stool dna?
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sexvar,sex of respondent
shingle2,have you ever had the shingles or zoster vaccine?
sigmtes1,how long has it been since you had sigmoidoscopy?
smalstol,ever had stool test?
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
sofemale,sexual orientation
somale,sexual orientation
statere1,resident of state
stoltest,how long since you had stool test?
stooldn2,ever had stool dna test?
stopsmk2,stopped smoking in past 12 months
strength,how many times did you do physical activities or exercises to strengthen your muscles?
strfreq_,strength activity frequency per week
strsymp1,stroke symptoms - confusion/trouble speaking
strsymp2,stroke symptoms - numbness or weakness of face/arm/leg
strsymp3,stroke symptoms - vision problems
strsymp4,stroke symptoms - chest pain/discomfort
strsymp5,stroke symptoms - trouble walking/dizziness/loss of balance
strsymp6,stroke symptoms - severe headache
sunprtct,how often protect yourself from the sun
tetanus1,received tetanus shot since 2005?
toldhi3,ever told cholesterol is high
trnsgndr,do you consider yourself to be transgender?
usemrjn4,"during the past 30 days, how did you primarily use marijuana?"
usenow3,use of smokeless tobacco products
vclntes2,how long has it been since you had virtual colonoscopy?
veteran3,are you a veteran
vircolo1,have you ever had a virtual colonoscopy?
weight2,reported weight in pounds
wkdayout,how often outside on weekdays
wkendout,how often outside on weekends
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst4,ever been tested for hiv calculated variable
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cholch3,cholesterol checked calculated variable
_cllcpwt,final child weight: land-line and cell-phone data
_crace1,child non-hispanic race including multiracial
_cureci2,current e-cigarette user calculated variable
_drdxar2,respondents diagnosed with arthritis
_drnkdrv,drinking and driving
_drnkwk2,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_flshot7,flu shot calculated variable
_hcvu653,respondents aged 18-64 with health insurance
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_hlthpl1,have any health insurance
_imprace,imputed race/ethnicity value
_incomg1,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_ltasth1,lifetime asthma calculated variable
_ment14d,computed mental health status
_metstat,metropolitan status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_minac12,minutes of physical activity per week for first activity
_minac22,minutes of physical activity per week for second activity
_mrace1,calculated non-hispanic race including multiracial
_pa150r4,150 minute physical activity calculated variable
_pa30023,300 minute physical activity 2-level calculated variable
_pa300r4,300 minute physical activity calculated variable
_pacat3,physical activity categories
_paindx3,physical activity index
_parec3,aerobic and strengthening guideline
_pastae3,aerobic and strengthening (2-level)
_pastrng,muscle strengthening recommendation
_phys14d,computed physical health status
_pneumo3,pneumonia vaccination calculated variable
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_raceprv,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing6,binge drinking calculated variable
_rfbmi5,overweight or obese calculated variable
_rfchol3,high cholesterol calculated variable
_rfdrhv8,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfhype6,high blood pressure calculated variable
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsmok3,current smoking calculated variable
_sex,calculated sex variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_urbstat,urban/rural status
_wt2rake,design weight used in raking
