Variable,Description
aripi_oral,oral aripiprazole used at this facility for treatment of smi (q.a13a)
aripi_inj,injectable aripiprazole used at this facility for treatment of smi (q.a13a)
aripi_lai,long-acting injectable aripiprazole used at this facility for treatment of smi (q.a13a)
asena_no,asenapine not used at this facility for treatment of smi (q.a13a)
asena_oral,oral asenapine used at this facility for treatment of smi (q.a13a)
asena_inj,injectable asenapine used at this facility for treatment of smi (q.a13a)
brexp_no,brexpiprazole not used at this facility for treatment of smi (q.a13a)
brexp_oral,oral brexpiprazole used at this facility for treatment of smi (q.a13a)
carip_no,cariprazine not used at this facility for treatment of smi (q.a13a)
carip_oral,oral cariprazine used at this facility for treatment of smi (q.a13a)
cloza_no,clozapine not used at this facility for treatment of smi (q.a13a)
cloza_oral,oral clozapine used at this facility for treatment of smi (q.a13a)
ilope_no,iloperidone not used at this facility for treatment of smi (q.a13a)
ilope_oral,oral iloperidone used at this facility for treatment of smi (q.a13a)
luras_no,lurasidone not used at this facility for treatment of smi (q.a13a)
luras_oral,oral lurasidone used at this facility for treatment of smi (q.a13a)
olanz_no,olanzapine not used at this facility for treatment of smi (q.a13a)
olanz_oral,oral olanzapine used at this facility for treatment of smi (q.a13a)
olanz_inj,injectable olanzapine used at this facility for treatment of smi (q.a13a)
olanz_lai,long-acting injectable olanzapine used at this facility for treatment of smi (q.a13a)
olanzflu_no,olanzapine/fluoxetine combination not used at this facility for treatment of smi (q.a13a)
olanzflu_oral,oral olanzapine/fluoxetine combination used at this facility for treatment of smi (q.a13a)
palip_no,paliperidone not used at this facility for treatment of smi (q.a13a)
palip_oral,oral paliperidone used at this facility for treatment of smi (q.a13a)
palip_inj,injectable paliperidone used at this facility for treatment of smi (q.a13a)
palip_lai,long-acting injectable paliperidone used at this facility for treatment of smi (q.a13a)
queti_no,quetiapine not used at this facility for treatment of smi (q.a13a)
queti_oral,oral quetiapine used at this facility for treatment of smi (q.a13a)
rispe_no,risperidone not used at this facility for treatment of smi (q.a13a)
rispe_oral,oral risperidone used at this facility for treatment of smi (q.a13a)
rispe_inj,injectable risperidone used at this facility for treatment of smi (q.a13a)
rispe_lai,long-acting injectable risperidone used at this facility for treatment of smi (q.a13a)
zipra_no,ziprasidone not used at this facility for treatment of smi (q.a13a)
zipra_oral,oral ziprasidone used at this facility for treatment of smi (q.a13a)
zipra_inj,injectable ziprasidone used at this facility for treatment of smi (q.a13a)
secgen1oth_no,other second-generation antipsychotics (a) not used at this facility for treatment of smi (q.a13a)
secgen1oth_oral,other oral second-generation antipsychotics (a) used at this facility for treatment of smi (q.a13a)
secgen1oth_inj,other injectable second-generation antipsychotics (a) used at this facility for treatment of smi (q.a13a)
secgen1oth_lai,other long-acting injectable second-generation antipsychotics (a) used at this facility for treatment of smi (q.a13a)
secgen1oth_rec,other rectal second-generation antipsychotics (a) used at this facility for treatment of smi (q.a13a)
secgen1oth_top,other topical second-generation antipsychotics (a) used at this facility for treatment of smi (q.a13a)
secgen2oth_no,other second-generation antipsychotics (b) not used at this facility for treatment of smi (q.a13a)
secgen2oth_oral,other oral second-generation antipsychotics (b) used at this facility for treatment of smi (q.a13a)
secgen2oth_inj,other injectable second-generation antipsychotics (b) used at this facility for treatment of smi (q.a13a)
secgen2oth_lai,other long-acting injectable second-generation antipsychotics (b) used at this facility for treatment of smi (q.a13a)
secgen2oth_rec,other rectal second-generation antipsychotics (b) used at this facility for treatment of smi (q.a13a)
secgen2oth_top,other topical second-generation antipsychotics (b) used at this facility for treatment of smi (q.a13a)
secgen3oth_no,other second-generation antipsychotics (c) not used at this facility for treatment of smi (q.a13a)
secgen3oth_oral,other oral second-generation antipsychotics (c) used at this facility for treatment of smi (q.a13a)
secgen3oth_inj,other injectable second-generation antipsychotics (c) used at this facility for treatment of smi (q.a13a)
secgen3oth_lai,other long-acting injectable second-generation antipsychotics (c) used at this facility for treatment of smi (q.a13a)
secgen3oth_rec,other rectal second-generation antipsychotics (c) used at this facility for treatment of smi (q.a13a)
secgen3oth_top,other topical second-generation antipsychotics (c) used at this facility for treatment of smi (q.a13a)
assertcomm,assertive community treatment (act) (q.a12)
mhintcasemgmt,intensive case management (icm) (q.a12)
mhcasemgmt,case management (cm) (q.a12)
mhcourtordered,court-ordered outpatient treatment (q.a12)
mhaot,facility provides assisted outpatient treatment (aot) (q.a14)
mhchronic,chronic disease/illness management (cdm) (q.a12)
illnessmgmt,illness management and recovery (imr) (q.a12)
primarycare,integrated primary care services (q.a12)
dietexercounsel,diet and exercise counseling (q.a12)
fampsyched,family psychoeducation (q.a12)
mheducation,education services (q.a12)
mhhousing,housing services (q.a12)
supphousing,supported housing (q.a12
mhpsychrehab,psychosocial rehabilitation services (q.a12)
mhvocrehab,vocational rehabilitation services (q.a12)
suppemploy,supported employment (q.a12)
fostercare,therapeutic foster care (q.a12)
mhlegal,legal advocacy (q.a12)
mhemgcy,psychiatric emergency walk-in services (q.a12)
mhsuicide,suicide prevention services (q.a12)
mhconsumer,consumer-run (peer support) services (q.a12)
mhhbv,facility provides testing for hepatitis b (hbv) (q.a14)
mhhcv,facility provides testing for hepatitis c (hcv) (q.a14)
mhhiv,facility provides hiv testing (q.a14)
mhstd,facility provides std testing (q.a14)
mhtb,facility provides tb screening (q.a14)
mhtobaccouse,screening for tobacco use (q.a12)
mhtobaccocess,smoking/tobacco cessation counseling (q.a12)
mhnicotinerep,nicotine replacement therapy (q.a12)
smokingcessation,non-nicotine smoking/tobacco cessation medications (by prescription) (q.a12) prescription) (q.a12)
mhoth,other (q.a12)
mhnosvcs,none of these services and practices are offered (q.a12)
yngchld,accepts young children (aged 0-5 years old) for treatment (q.a17)
children,accepts children (aged 6-12 years old) for treatment (q.a17)
adoles,adolescents (13-17) (q.a13)
youngadults,young adults (18-25) (q.a13)
adult,adults (26-64) (q.a13)
seniors,seniors (65 or older) (q.a13)
sed,children/adolescents with serious emotional disturbance (sed) (q.a14)
tayoungadults,transitional age young adults (q.a14)
spmi,persons 18 and older with serious mental illness (q.a14)
srvc63,seniors or older adults (q.a14)
alzhdementia,persons with alzheimer's or dementia (q.a14)
srvc31,persons with co-occurring mental and substance use disorders (q.a14)
specgrpeating,persons with eating disorders (q.a14)
firsteppsych,facility offers dedicated mental health treatment program for persons experiencing first-episode psychosis (q.a18)
srvc122,facility offers dedicated mental health treatment program for persons who have experienced domestic violence (q.a18)
posttraum,persons with a diagnosis of post-traumatic stress disorder (ptsd) (q.a14)
srvc116,persons who have experienced trauma (excluding persons with a ptsd diagnosis) (q.a14)
traumaticbrain,persons with traumatic brain injury (tbi) (q.a14)
srvc113,veterans (q.a14)
srvc114,active duty military (q.a14)
srvc115,members of military families (q.a14)
srvc62,"lesbian,gay,bisexual or transgender clients (lgbt) (q.a14)"
srvc61,forensic clients (referred from the court/judicial system) (q.a14)
srvc32,persons with hiv or aids (q.a14)
srvc35,other special program or group (q.a14)
nospecgrp,no dedicated or exclusively designed programs or groups are offered (q.a14)
crisisteam2,offers a crisis intervention team that handles acute mental health crisisteam2: offers a crisis intervention team that handles acute mental health issues at this facility and/or off-site (q.a15)
psychon,services for psychiatric emergencies onsite (q.a20)
psychoff,mobile/off-site psychiatric crisis services (q.a21)
signlang,treatment in sign language (q.a16)
lang,treatment in language other than english (q.a17)
langprov,who provides treatment services in a language other than english (q.a17a)
lang16,staff provides treatment in spanish (q.a17a1)
lang_b,staff provides treatment in any other languages (q.a17a2)
lang1,treatment in hopi (q.a17b)
lang2,treatment in lakota (q.a17b)
lang3,treatment in navajo (q.a17b)
lang21,treatment in ojibwa (q.a17b)
lang4,treatment in yupik (q.a17b)
lang5,treatment in other american indian/alaska native language (q.a17b)
lang6,treatment in arabic (q.a17b)
lang7,treatment in any chinese language (q.a17b)
lang8,treatment in creole (q.a17b)
lang24,treatment in farsi (q.a17b)
lang9,treatment in french (q.a17b)
lang10,treatment in german (q.a17b)
lang22,treatment in greek (q.a17b)
lang25,treatment in hebrew (q.a17b)
lang26,treatment in hindi (q.a17b)
lang11,treatment in hmong (q.a17b)
lang19,treatment in italian (q.a17b)
lang23,treatment in japanese (q.a17b)
lang12,treatment in korean (q.a17b)
lang13,treatment in polish (q.a17b)
lang14,treatment in portuguese (q.a17b)
lang15,treatment in russian (q.a17b)
lang20,treatment in tagalog (q.a17b)
lang17,treatment in vietnamese (q.a17b)
lang18,treatment in other language (q.a17b)
conted,continuing education requirements for professional staff (q.a18)
caserev,regularly scheduled case review with a supervisor (q.a18)
qualrev,regularly scheduled case review by an appointed quality review committee (q.a18) committee (q.a18)
outfup,client outcome follow-up after discharge (q.a18)
cqip,continuous quality improvement processes is part of facility’s standard operating procedures (q.a24)
satsur,periodic utilization review (q.a18)
cppr,clinical provider peer review (cppr) is part of facility’s standard operating procedures (q.a24)
rca,root cause analysis (rca) is part of facility’s standard operating procedures (q.a24)
smokingpolicy,smoking policy (q.a19)
usedseclusion,staff have used seclusion or restraint practices (q.a20)
adoptseclusion,facility has policies to minimize seclusion or restraint (q.a20a)(q.a20a)
feescale,sliding fee scale (q.a22)
payasst,offer treatment at no charge (q.a23)
revchk1,accepts cash or self-payment (q.a24)
revchk2,private health insurance (q.a24)
revchk8,medicare (q.a24)
revchk5,medicaid (q.a24)
revchk10,accepts state-financed health insurance plan other than medicaid (q.a24)
fundsmha,state mental health agency (or equivalent) funds (q.a24)
fundstatewelfare,state welfare or child and family services agency funds (q.a24)
fundstatejuv,state corrections or juvenile agency funds (q.a24)
fundstateeduc,state education agency funds (q.a24)
fundothstate,other state government funds (q.a24)
fundlocalgov,county or local governemnt funds (q.a24)
fundcsbg,community service block grants (q.a24)
fundcmhg,community mental health block grants (q.a24)
fundfedgrant,accepts federal grants as source of payment for mental health treatment services (q.a30)
revchk15,federal military insurance (such as tricare) (q.a24)
fundva,united states department of veterans affairs funds (q.a24)
revchk17,ihs/tribal/urban (itu) funds (q.a24)
fundprivcomm,accepts private or community foundation funds as source of payment for mental health treatment services (q.a30)
revchk2a,other (q.a24)
licenmh,state mental health authority (q.a25)
licensed,state substance abuse agency (q.a25)
licenph,state department of health (q.a25)
licensedfcs,state or local department of family and children's services (q.a25)
licenhos,hospital licensing authority (q.a25)
jcaho,the joint commission (jc) (q.a25)
carf,commission on accreditation of rehabilitation facilities (carf) (q.a25)
coa,council on accreditation (coa) (q.a25)
cms,centers for medicare and medicaid services (cms) (q.a25)
othstate,"other national organization, or federal, state, or local agency (q.a25)"
othfac,"client counts for only this facility, this plus others, none (q.b1)"
facnum,number of facilities in client count data (q.b2)
ipserv,24-hour hospital inpatient care offered (q.b3)
iptotal,total number of 24-hour hospital inpatient clients (q.b3a)
ipsextotm,total male clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipsexperm,percent of male clients/patients at this 24-hour hospital inpatient facility (q.b3b) facility (q.b3b)
ipsextotf,total female clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipsexperf,percent of female clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipagetot017,total clients/patients 0-17 years old at this 24-hour hospital inpatient facility (q.b3b)
ipageper017,percent of clients/patients 0-17 years old at this 24-hour hospital inpatient facility (q.b3b)
ipagetot1864,total clients/patients 18-64 years old at this 24-hour hospital inpatient facility (q.b3b)
ipageper1864,percent of clients/patients 18-64 years old at this 24-hour hospital inpatient facility (q.b3b)
ipagetot65,total clients/patients 65 years and older at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipageper65,percent of clients/patients 65 years and older at this 24-hour hospital inpatient facility (q.b3b)
ipethtothisp,total hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipethperhisp,percent of hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipethtotnonhisp,total non-hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipethpernonhisp,percent of non-hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b) hospital inpatient facility (q.b3b)
ipethtotunk,total unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipethperunk,percent of unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotindian,total american indian/alaska native clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperindian,percent of american indian/alaska native clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotasian,total asian clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperasian,percent of asian clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipracetotblk,total black or african american clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperblk,percent of black or african american clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetothawpac,total native hawaiian or other pacific islander clients/patients at this 24-hour hospital inpatient facility (q.b3b) clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperhawpac,percent of native hawaiian or other pacific islander clients/patients at this 24-hour hospital inpatient facility (q.b3b) clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotwhit,total white clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperwhit,percent of white clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotmr,total mixed race clients/patients at this 24-hour hospital inpatient facility (q.b3b) facility (q.b3b)
ipracepermr,percent of mixed race clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotunk,total unknown race clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipraceperunk,percent of unknown race clients/patients at this 24-hour hospital inpatient facility (q.b3b)
iplegaltotvol,total clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegalpervol,percent of clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegaltotnonforen,total clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegalpernonforen,percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (q.b3b) (non-forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegaltotforen,total clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegalperforen,percent of clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
ipbeds,number of hospital inpatient beds set up/staffed at facility (q.b3c)
rcserv,24-hour residential care offered (q.b4)
rctotal,total number of 24-hour residential clients (q.b4a)
rcsextotm,total male clients/patients at this 24-hour residential facility (q.b4b)
rcsexperm,percent of male clients/patients at this 24-hour residential facility (q.b4b)
rcsextotf,total female clients/patients at this 24-hour residential facility (q.b4b)
rcsexperf,percent of female clients/patients at this 24-hour residential facility (q.b4b)
rcagetot017,total clients/patients 0-17 years old at this 24-hour residential facility (q.b4b)
rcageper017,percent of clients/patients 0-17 years old at this 24-hour residential facility (q.b4b)
rcagetot1864,total clients/patients 18-64 years old at this 24-hour residential facility (q.b4b)
rcageper1864,percent of clients/patients 18-64 years old at this 24-hour residential facility (q.b4b)
rcagetot65,total clients/patients 65 years and older at this 24-hour residential facility (q.b4b)
rcageper65,percent of clients/patients 65 years and older at this 24-hour residential facility (q.b4b)
rcethtothisp,total hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethperhisp,percent of hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethtotnonhisp,total non-hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethpernonhisp,percent of non-hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethtotunk,total unknown ethnicity clients/patients at this 24-hour residential facility (q.b4b)
rcethperunk,percent of unknown ethnicity clients/patients at this 24-hour residential facility (q.b4b)
rcracetotindian,total american indian/alaska native clients/patients at this 24-hour residential facility (q.b4b)
rcraceperindian,percent of american indian/alaska native clients/patients at this 24-hour residential facility (q.b4b)
rcracetotasian,total asian clients/patients at this 24-hour residential facility (q.b4b)
rcraceperasian,percent of asian clients/patients at this 24-hour residential facility (q.b4b)
rcracetotblk,total black clients/patients at this 24-hour residential facility (q.b4b)
rcraceperblk,percent of black clients/patients at this 24-hour residential facility (q.b4b)
rcracetothawpac,total native hawaiian or other pacific islander clients/patients at this 24-hour residential facility (q.b4b)
rcraceperhawpac,percent of native hawaiian or other pacific islander clients/patients at this 24-hour residential facility (q.b4b)
rcracetotwhit,total white clients/patients at this 24-hour residential facility (q.b4b)
rcraceperwhit,percent of white clients/patients at this 24-hour residential facility (q.b4b)
rcracetotmr,total mixed race clients/patients at this 24-hour residential facility (q.b4b)
rcracepermr,percent of mixed race clients/patients at this 24-hour residential facility (q.b4b)
rcracetotunk,total unknown race clients/patients at this 24-hour residential facility (q.b4b)
rcraceperunk,percent of unknown race clients/patients at this 24-hour residential facility (q.b4b)
rclegaltotvol,total clients/patients with voluntary legal status at this 24-hour residential facility (q.b4b)
rclegalpervol,percent of clients/patients with voluntary legal status at this 24-hour residential facility (q.b4b)
rclegaltotnonforen,total clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (q.b4b)
rclegalpernonforen,percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (q.b4b)
rclegaltotforen,total clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (q.b4b)
rclegalperforen,percent of clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (q.b4b)
rcbeds,number of residential beds set up/staffed at facility (q.b4c)
opserv,any clients received less than 24-hour mental health services (q.b5)
optotal,total number of less than 24-hour clients (q.b5a)
opsextotm,total male clients/patients at this less than 24-hour facility (q.b5b)
opsexperm,percent of male clients/patients at this less than 24-hour facility (q.b5b)
opsextotf,total female clients/patients at this less than 24-hour facility (q.b5b)
opsexperf,percent of female clients/patients at this less than 24-hour facility (q.b5b)
opagetot017,total clients/patients 0-17 years old at this less than 24-hour facility (q.b5b)
opageper017,percent of clients/patients 0-17 years old at this less than 24-hour facility (q.b5b)
opagetot1864,total clients/patients 18-64 years old at this less than 24-hour facility (q.b5b)
opageper1864,percent of clients/patients 18-64 years old at this less than 24-hour facility (q.b5b)
opagetot65,total clients/patients 65 years and older at this less than 24-hour facility (q.b5b)
opageper65,percent of clients/patients 65 years and older at this less than 24-hour facility (q.b5b)
opethtothisp,total hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethperhisp,percent of hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethtotnonhisp,total non-hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethpernonhisp,percent of non-hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethtotunk,total unknown ethnicity clients/patients at this less than 24-hour facility (q.b5b)
opethperunk,percent of unknown ethnicity clients/patients at this less than 24-hour facility (q.b5b)
opracetotindian,total american indian/alaska native clients/patients at this less than 24-hour facility (q.b5b)
opraceperindian,percent of american indian/alaska native clients/patients at this less than 24-hour facility (q.b5b)
opracetotasian,total asian clients/patients at this less than 24-hour facility (q.b5b)
opraceperasian,percent of asian clients/patients at this less than 24-hour facility (q.b5b)
opracetotblk,total black or african american clients/patients at this less than 24-hour facility (q.b5b)
opraceperblk,percent of black or african american clients/patients at this less than 24-hour facility (q.b5b)
opracetothawpac,total native hawaiian or other pacific islander clients/patients at this less than 24-hour facility (q.b5b)
opraceperhawpac,percent of native hawaiian or other pacific islander clients/patients at this less than 24-hour facility (q.b5b) clients/patients at this less than 24-hour facility (q.b5b)
opracetotwhit,total white clients/patients at this less than 24-hour facility (q.b5b)
opraceperwhit,percent of white clients/patients at this less than 24-hour facility (q.b5b)
opracetotmr,total mixed race clients/patients at this less than 24-hour facility (q.b5b)
opracepermr,percent of mixed race clients/patients at this less than 24-hour facility (q.b5b)
opracetotunk,total unknown race clients/patients at this less than 24-hour facility (q.b5b)
opraceperunk,percent of unknown race clients/patients at this less than 24-hour facility (q.b5b)
oplegaltotvol,total clients/patients with voluntary legal status at this less than 24-hour facility (q.b5b)
oplegalpervol,percent of clients/patients with voluntary legal status at this less than 24-hour facility (q.b5b)
oplegaltotnonforen,total clients/patients with involuntary (non-forensic) legal status at this less than 24-hour facility (q.b5b)
oplegalpernonforen,percent of clients/patients with involuntary (non-forensic) legal status at this less than 24-hour facility (q.b5b)
oplegaltotforen,total clients/patients with involuntary (forensic) legal status at this less than 24-hour facility (q.b5b)
oplegalperforen,percent of clients/patients with involuntary (forensic) legal status at this less than 24-hour facility (q.b5b)
cod_pct,percent of clients/patients with co-occurring mental and substance use disorders (q.b6)
totadmis,number of mental health treatment admissions in 12-month period (q.b7)
percentva,percent of admissions that are veterans (q.b8)
