Variable,Description
blckpr42,ac19 is provider black/african amer-r4/2
blind42,person is blind - rd 4/2
boost42,dr advise booster seat (40<wt<=80)-r4/2
bornusa,person born in the us
bpmldx,mult diag high blood press (>17)
bsnty31,"sole prop, partner, corp, rd 3/1 cmj"
bsnty31h,"sol prop, prtnr, corp, rd 3/1 cmj (imp)"
bsnty42,"sole prop, partner, corp, rd 4/2 cmj"
bsnty42h,"sol prop, prtnr, corp, rd 4/2 cmj (imp)"
bsnty53,"sole prop, partner, corp, rd 5/3 cmj"
bsnty53h,"sol prop, prtnr, corp, rd 5/3 cmj (imp)"
busimp17,business income imputation flag
busnp17x,person's business income
cabladdr,cancer diagnosed - bladder (>17)
cabreast,cancer diagnosed - breast (>17)
cacervix,cancer diagnosed - cervix (>17)
cacolon,cancer diagnosed - colon (>17)
calung,cancer diagnosed - lung (>17)
calymph,cancer diagnosed - lymphoma (>17)
camelano,cancer diagnosed - melanoma (>17)
cancerdx,cancer diagnosis (>17)
caother,cancer diagnosed - other (>17)
caprosta,cancer diagnosed - prostate (>17)
careco42,ac08 oth reas no usc:cost of med cr-r4/2
cashp17x,person's other regular cash contribution
caskindk,cancer diagnosed-skin-unknown type (>17)
caskinnm,cancer diagnosed - skin-nonmelano (>17)
cauterus,cancer diagnosed - uterus (>17)
cbck31,csaq: cancer back told by health prof
cbckyr31,csaq: year told cancer back
cclhin31,csaq: concerned losing hlth ins to cncr
ccnrdi31,csaq: cancer diagnosis by health prof
cdiag31,csaq: cancer diagnosis before age 18
cdlfup31,csaq: dly or forego follow up care
cdlmnt31,csaq: dly or forego mental health srvcs
cdloth31,csaq: dly or forego other
cdlprs31,csaq: dly or forego prescription
cdltrt31,csaq: dly or forego treatment
cdlvst31,csaq: dly or forego visit specialist
cefact31,csaq: activities limited due to cancer
cefbck31,csaq: worry cancer come back/get worse
cefcop31,csaq: exp-cope better w/ challenges
cefftg31,csaq: rate average fatigue in 7 days
cefhlt31,csaq: exp-made healthier habits
ceflct31,csaq: how long activities limited
cefmhl31,csaq: rate mental health
cefmpr31,csaq: rate emotional problem in 7 days
cefmtl31,csaq: mental tasks affected by cancer
cefog31,csaq: is limitation ongoing
cefpac31,csaq: rate physical activity extent
cefphl31,csaq: rate physical health
cefpin31,csaq: rate average pain in 7 days
cefpos31,csaq: exp-reason for positive changes
cefqlf31,csaq: rate quality of life
cefrlt31,csaq: rate social activity/relationship
cefstg31,csaq: exp-made a stronger person
cefund31,csaq: undstnding insrnce/medical bill
ceret31,csaq: early retirement
cextdi31,csaq: paid time off at diagnosis
cextlt31,csaq: paid time off <1 year aft trtmnt
cextm31,csaq: take paid time off
cextmt31,csaq: paid time off >=1 year aft trtmnt
cextrt31,csaq: paid time off during treatment
cfm2mt31,csaq: fmem take extnd tim off >= 2 mnth
cfmchd31,csaq: fmem child provided care
cfmem31,csaq: fmem provide care
cfmfnd31,csaq: fmem friend provided care
cfmotr31,csaq: fmem other provided care
cfmpar31,csaq: fmem parent provided care
cfmrel31,csaq: fmem oth relative provided care
cfmsib31,csaq: fmem sibling provided care
cfmsps31,csaq: fmem spouse provided care
cfmtof31,csaq: fmem take extended time off
cfnamt31,csaq: amount of borrowed or in debt
cfnbnk31,csaq: self or fmem file bankruptcy
cfndbt31,csaq: money borrowed or in debt
cfninc31,csaq: worry income stability
cfnliv31,csaq: sacrificed living situation
cfnoth31,csaq: sacrificed other cost
cfnpmt31,csaq: worry pay medical bills
cfnpur31,csaq: sacrificed big purchases
cfnsav31,csaq: sacrificed savings
cfnspd31,csaq: sacrificed basic spending
cfnstb31,csaq: worry family financial stability
cfnunb31,csaq: unable to cover medical bills
cfnvac31,csaq: sacrificed leisure spending
cfret31,csaq: might be forced to retire
cftrt31,csaq: first time treated for cancer
chappt42,cahps:12mos:# of off/clin apts(0-17)r4/2
chbmix42,child's body mass index (6-17)-r4/2
chbron31,chronc bronchits last 12 mths (>17)-r3/1
chcoun42,cshcn:child needs counseling (0-17)-r4/2
chdaged,age of diagnosis-coronary heart disease
chddx,coronary hrt disease diag (>17)
chempb42,cshcn:couns prob last 12+mos (0-17)-r4/2
chenec42,cahps:12mos:easy get nec care (0-17)r4/2
chexpl42,cahps:12mos:chld dr expl thng(0-17)r4/2
cheyre42,cahps:12mos:esy w/rfr to spec(0-17)-r4/2
chgj3142,changed job between rd 3/1 and rd 4/2
chgj4253,changed job between rd 4/2 and rd 5/3
chhecr42,cahps:12mos:rate chld hlt care(0-17)r4/2
chilcr42,cahps:12mos:ill/inj need care(0-17)-r4/2
chilww42,cahps:12mos:ill care whn wntd(0-17)-r4/2
chldp17x,person's child support
chlico42,cshcn:limit cond last 12+mos (0-17)-r4/2
chlihb42,cshcn:limt for hlth/behv cond(0-17)-r4/2
chlimi42,cshcn:limited in any way (0-17)-r4/2
chlimp17,child support imputation flag
chlist42,cahps:12mos:chld dr lsn to you(0-17)r4/2
chndcr42,cahps:12mos:need any care/trt(0-17)-r4/2
choic31,choice of health plans at rd 3/1 cmj
choic42,choice of health plans at rd 4/2 cmj
choic53,choice of health plans at rd 5/3 cmj
cholaged,age of diagnosis-high cholesterol
choldx,high cholesterol diagnosis (>17)
chpmcn42,cshcn:pmed cond last 12+ mos (0-17)-r4/2
chpmed42,cshcn:child needs prescrb med(0-17)-r4/2
chpmhb42,cshcn:pmed for hlth/behv cond(0-17)-r4/2
chprtm42,cahps:12mos:child dr engh time(0-17)r4/2
chresp42,cahps:12mos:chld's dr shw resp(0-17)r4/2
chrtcr42,cahps:12mos:make rout care apt(0-17)r4/2
chrtww42,cahps:12mos:rout apt whn wntd(0-17)-r4/2
chserv42,cshcn:chld needs med&oth serv(0-17)-r4/2
chspec42,cahps:12mos:chld needed spec(0-17)r4/2
chsrcn42,cshcn:serv cond last 12+ mos (0-17)-r4/2
chsrhb42,cshcn:serv for hlth/behv cond(0-17)-r4/2
chthco42,cshcn:ther cond last 12+ mos (0-17)-r4/2
chther42,cshcn:chld needs spec therapy(0-17)-r4/2
chthhb42,cshcn:spec ther for hlth+cond(0-17)-r4/2
cinadq31,csaq: hlth ins coverage not adequate
cinafd31,csaq: difficulty affording hlth ins
cincmp31,csaq: current hlth ins compare
cincov31,csaq: covered by health insurance
cindif31,csaq: difficulty finding hlth ins
cinihs31,csaq: covered by i.h.s. hlth ins
cinmda31,csaq: covered by medicaid hlth ins
cinmdc31,csaq: covered by medicare hlth ins
cinmdg31,csaq: covered by medi-gap hlth ins
cinmlt31,csaq: covered by military hlth ins
cinncv31,csaq: covered by no hlth ins
cinnoc31,csaq: hlth ins refused to cover care
cinogp31,csaq: covered by oth govt hlth ins
cinprv31,csaq: covered by private hlth ins
cinshp31,csaq: covered by state hlth ins
cinssp31,csaq: covered by single serv hlth ins
clhins31,csaq: stay at job-worry lose hlth ins
clinic42,ac08 oth reas no usc: hosp/er/clnic-r4/2
clprod31,csaq: feel less productive
clstrt31,csaq: last cancer treatment
cmceff31,csaq: discuss side effects
cmcfup31,csaq: discuss regular foll-up care
cmcnec31,csaq: received necessary medical care
cmcost31,csaq: discuss costs for cancer care
cmcpsy31,csaq: discuss emo/soc needs
cmcsty31,csaq: discuss lifestyle or health
cmctrt31,csaq: discuss cancer treatments
cmjhld31,hlth insur held from rd 3/1 cmj (prpl)
cmjhld42,hlth insur held from rd 4/2 cmj (prpl)
cmjhld53,hlth insur held from rd 5/3 cmj (prpl)
cmnacc31,csaq: doctor did not accept insurance
cmnaff31,csaq: could not afford care
cmncre31,csaq: no child/adult care
cmnins31,csaq: ins company didn't approve or pay
cmnlng31,csaq: no time for care/treatment
cmnoff31,csaq: problems getting to doctor office
cmnplc31,csaq: didn't know where to go
cmntim31,csaq: no time off from work
cmtask31,csaq: interfere with mental tasks
cncchd31,csaq: uncovered child care expenses
cnchme31,csaq: uncovered home care expenses
cnclod31,csaq: uncovered lodging expenses
cncmed31,csaq: uncovered medical expenses
cncnon31,csaq: no uncovered expenses
cncnts31,csaq: not sure if uncovered expenses
cnctrp31,csaq: uncovered transportation expenses
cngflx31,csaq: flexible work schedule
cnptld31,csaq: chnge part time or less demand job
coglim31,cognitive limitations - rd 3/1
covrmm,month most recently covered-pnl 22 only
covryy,year most recently covered-panel 22 only
cprom31,csaq: did not pursue promotion
cpsfamid,cpsfamid
cptask31,csaq: interfere with physical tasks
crfmpy42,family med bills being paid over time
csaqw17f,final cancer saq person weight - 2017
cshcn42,cshcn:child w/spec hc needs (0-17)-r4/2
cshimp17,cash contribution imputation flag
cslhin31,csaq: fmem stay at job-worry lose ins
ctmoff31,csaq: take time off since diagnosed
ctrtmt31,csaq: currently treated for cancer
cwrkp31,csaq: work for pay since diagnosed
cwycng31,csaq: why make work changes
dadpro42,problem getting along w/dad (5-17)-r4/2
dapid31x,pid of person's dad - rd 3/1
dapid42x,pid of person's dad - rd 4/2
dapid53x,pid of person's dad - rd 5/3
ddnwrk17,# days missed work due to ill/inj 2017
deaf42,person is deaf - rd 4/2
decide42,ac28 prov asks pers to help decide-r4/2
dental42,dr advise reg dental checkup (2-17)-r4/2
dentin31,dental insurance - any time in rd 3/1
dentin42,dental insurance - any time in rd 4/2
dentin53,dental insurance - any time in rd 5/3
dfcog42,serious cognitive difficulties-rd 4/2
dfdrsb42,difficulty dressing/bathing-rd 4/2
dfernd42,difficulty doing errands alone-rd 4/2
dfhear42,serious difficulty hearing-rd 4/2
dfsee42,serious difficulty see w/glasses-rd 4/2
dfwlkc42,serious difculty wlk/climb stairs-rd 4/2
diabaged,age of diagnosis-diabetes
diabdx,diabetes diagnosis (>17)
diabw17f,final diabetes care supplement weight
diffpl42,ac08 oth reas no usc:diffrnt places-r4/2
diffwg31,persons wages different this rd31 at cmj
diffwg42,persons wages different this rd42 at cmj
diffwg53,persons wages different this rd53 at cmj
disvw31x,disavowed health ins at rd 3/1 cmj (ed)
disvw42x,disavowed health ins at rd 4/2 cmj (ed)
disvw53x,disavowed health ins at rd 5/3 cmj (ed)
divdp17x,person's dividend income
divimp17,dividend income imputation flag
dkwhru42,ac08 oth reas no usc:dk where to go-r4/2
dndlay42,delayed in getting nec dental care-r4/2
dndlrs42,ac46 rsn dlayd gettng nec dent care-r4/2
dntins17,dentl ins-any time in r5/r3 til 12/31/17
dntins31,dental ins - any time in rd 3/1 in 2017
dnunab42,unable to get necessary dental care-r4/2
dnunrs42,ac42 rsn unable get ncsry dent care-r4/2
dobmm,date of birth: month
dobyy,date of birth: year
docels42,ac08 oth reas no usc: dr elsewhere-r4/2
dsa1c53,dcs: times tested for a-one-c in 2017
dscb1653,dcs: blood cholesterol checked bef 2016
dscgrp53,dcs: learned care by taking group class
dsch1653,dcs: blood cholesterol checked in 2016
dsch1753,dcs: blood cholesterol checked in 2017
dsch1853,dcs: blood cholesterol checked in 2018
dschnv53,dcs: never had blood cholesterol checked
dscint53,dcs: learned care from reading internet
dscnpc53,dcs: learned care from other provider
dsconf53,dcs: confident taking care of diabetes
dscpcp53,dcs: learned care from primary care prov
dscphn53,dcs: learn care from phone call w/prov
dsdia53,dcs: diabetes diagnosis by health prof
dsdiet53,dcs: treat diabetes w/diet modification
dseb1653,dcs: dilated eye exam before 2016
dsey1653,dcs: dilated eye exam in 2016
dsey1753,dcs: dilated eye exam in 2017
dsey1853,dcs: dilated eye exam in 2018
dseynv53,dcs: never had dilated eye exam
dseypr53,dcs: has diabetes caused eye probs
dsfb1653,dcs: had feet checked before 2016
dsfl1653,dcs: got flu vaccination in 2016
dsfl1753,dcs: got flu vaccination in 2017
dsfl1853,dcs: got flu vaccination in 2018
dsflnv53,dcs: never got flu vaccination
dsft1653,dcs: had feet checked during 2016
dsft1753,dcs: had feet checked during 2017
dsft1853,dcs: had feet checked during 2018
dsftnv53,dcs: never had feet checked
dsinsu53,dcs: treat diabetes w/insulin injections
dskidn53,dcs: has diabetes caused kidney problems
dsmed53,dcs: treat diabetes w/meds by mouth
dsprx53,dcs: was respondent a proxy
dsvb1653,dcs: got flu vaccination before 2016
duid,dwelling unit id
dupersid,person id (duid + pid)
dvtexp17,total dental care exp 17
dvtmcd17,all dental care - medicaid amt 17
dvtmcr17,all dental care - medicare amt 17
dvtofd17,all dental care - other fedrl amt 17
dvtopr17,all dental care - oth private amt 17
dvtopu17,all dental care - oth public amt 17
dvtosr17,all dent care-ot unclass srce amt 17
dvtot17,# dental care visits 17
dvtoth17,all dental care - oth combined amt 17
dvtprv17,all dental care - private ins amt 17
dvtptr17,all dental care - prv & tri amt 17
dvtslf17,all dental care - self/family amt 17
dvtstl17,all dental care - oth st/local amt 17
dvttch17,total dental care visit charges 17
dvttri17,all dental care - tricare amt 17
dvtva17,all dental care - va/champva amt 17
dvtwcp17,all dental care - workers comp amt 17
eathlt42,dr advise eat healthy (2-17)-r4/2
educyr,years of educ when first entered meps
elgrnd17,eligibility status as of 12/31/17
elgrnd31,eligibility - r3/1
elgrnd42,eligibility - r4/2
elgrnd53,eligibility - r5/3
emphaged,age of diagnosis-emphysema
emphdx,emphysema diagnosis (>17)
empst31,employment status rd 3/1
empst31h,employment status rd 3/1 (imp)
empst42,employment status rd 4/2
empst42h,employment status rd 4/2 (imp)
empst53,employment status rd 5/3
empst53h,employment status rd 5/3 (imp)
endrfm17,2017 reference period end date: month
endrfm31,r3/1 reference period end date: month
endrfm42,r4/2 reference period end date: month
endrfm53,r5/3 reference period end date: month
endrfy17,2017 reference period end date: year
endrfy31,r3/1 reference period end date: year
endrfy42,r4/2 reference period end date: year
endrfy53,r5/3 reference period end date: year
erdexp17,total emergency room dr exp 17
erdmcd17,er-medicaid amt - dr 17
erdmcr17,er-medicare amt - dr 17
erdofd17,er-other fed amt - dr 17
erdopr17,er - other private amt - dr 17
erdopu17,er - other public amt - dr 17
erdosr17,er-oth unclass srce amt - dr 17
erdoth17,er-oth combined amt - dr 17
erdprv17,er-private ins amt - dr 17
erdptr17,er-prv & tri amt - dr 17
erdslf17,er-self/family amt - dr 17
erdstl17,er-oth st/local amt - dr 17
erdtch17,er doctor visit charges 17
erdtri17,er-tricare amt - dr 17
erdva17,er-va/champva amt - dr 17
erdwcp17,er-workers comp amt - dr 17
erfexp17,total er facility exp 17
erfmcd17,er-medicaid amt - fac 17
erfmcr17,er-medicare amt - fac 17
erfofd17,er-other federal amt - fac 17
erfopr17,er-other private amt - fac 17
erfopu17,er-other public amt - fac 17
erfosr17,er-oth unclass srce amt - fac 17
erfoth17,er-oth combined amt - fac 17
erfprv17,er-private ins amt - fac 17
erfptr17,er-prv & tri amt - fac 17
erfslf17,er-self/family amt - fac 17
erfstl17,er-oth st/local amt - fac 17
erftch17,er facility visit charges 17
erftri17,er-tricare amt - fac 17
erfva17,er-va/champva amt - fac 17
erfwcp17,er-workers comp amt - fac 17
ertexp17,total er facility + dr exp 17
ertmcd17,er-medicaid amt-(fac+dr) 17
ertmcr17,er-medicare amt-(fac+dr) 17
ertofd17,er-other fed amt-(fac+dr) 17
ertopr17,er-oth private amt-(fac+dr) 17
ertopu17,er-oth public amt-(fac+dr) 17
ertosr17,er-oth unclass srce amt-(fac+dr) 17
ertot17,# emergency room visits 17
ertoth17,er -oth combined amt (fac+dr) 17
ertprv17,er-priv ins amt-(fac+dr) 17
ertptr17,er-prv & tri amt (fac+dr) 17
ertslf17,er-self/family amt-(fac+dr) 17
ertstl17,er-oth st/local amt-(fac+dr) 17
erttch17,er facility + dr visit charges 17
erttri17,er-tricare amt-(fac+dr) 17
ertva17,er-va/champva amt-(fac+dr) 17
ertwcp17,er-workers comp amt-(fac+dr) 17
evretire,person has ever retired
evrwrk,ever wrkd for pay in life as of 12/31/17
explop42,ac30 prov explns options to pers-r4/2
famid17,family id (student merged in) - 12/31/17
famid31,family id (student merged in) - r3/1
famid42,family id (student merged in) - r4/2
famid53,family id (student merged in) - r5/3
famidyr,annual family identifier
faminc17,family's total income
famrfpyr,reference person of annualized family
fams1231,family size of responding 12/31 family
famsze17,ru size including student as of 12/31/17
famsze31,ru size including students - r3/1
famsze42,ru size including students - r4/2
famsze53,ru size including students - r5/3
famszeyr,size of responding annualized family
famwt17c,pov adj family wgt-cps fam on 12/31/17
famwt17f,"final family weight, 2017"
fcrp1231,ref person of 12/31 cps family
fcsz1231,fam size responding 12/31 cps family
filedr17,has person filed a fed income tax return
filer17,primary or secondary filer
flstat17,person's filing status
fmrs1231,member of responding 12/31 family
fngrdf31,difficulty using fingers to grasp-rd 3/1
foodmn17,number of months food stamps purchased
foodst17,did anyone purchase food stamps
foodvl17,monthly value of food stamps
fsaamt31,fsa total amount for ru - r3/1
fsagt31,anyone in ru have fsa - r3/1
ftstu17x,student status if ages 17-23 - 12/31/17
ftstu31x,student status if ages 17-23 - r3/1
ftstu42x,student status if ages 17-23 - r4/2
ftstu53x,student status if ages 17-23 - r5/3
gendrp42,ac20 is provider male or female-r4/2
hasfsa31,person is fsa holder - r3/1
haveus42,ac05 does person have usc provider-r4/2
havfun42,problem having fun (5-17) - r4/2
health42,ac08 oth reas no usc: hlth related-r4/2
hearad42,person wears hearing aid - rd 4/2
held31x,health insur held from rd 3/1 cmj (ed)
held42x,health insur held from rd 4/2 cmj (ed)
held53x,health insur held from rd 5/3 cmj (ed)
helmet42,dr advise bike helmet (2-17)-r4/2
hhaexp17,total home health agency exp 17
hhagd17,# agency home health provider days 17
hhamcd17,home hlth agency - medicaid amt 17
hhamcr17,home hlth agency - medicare amt 17
hhaofd17,home hlth agency - other fed amt 17
hhaopr17,home hlth agency - oth private amt 17
hhaopu17,home hlth agency - oth public amt 17
hhaosr17,h hlth agency - ot unclass srce amt 17
hhaoth17,home hlth agency - oth combined amt 17
hhaprv17,home hlth agency - private ins amt 17
hhaptr17,home hlth agency - prv & tri amt 17
hhaslf17,home hlth agency - self/family amt 17
hhastl17,home hlth agency-othr st/local amt 17
hhatch17,home health agency visit charges 17
hhatri17,home hlth agency-tricare amt 17
hhava17,home hlth agency-va/champva amt 17
hhawcp17,home hlth agency - workers comp amt 17
hhindd17,# non-agency home health providr days 17
hhinfd17,# informal home health provider days 17
hhnexp17,total home health non-agncy exp 17
hhnmcd17,home hlth non-agncy - medicaid amt 17
hhnmcr17,home hlth non-agncy - medicare amt 17
hhnofd17,home hlth non-agncy-othr fed amt 17
hhnopr17,home hlth non-agncy-oth private amt 17
hhnopu17,home hlth non-agncy-oth public amt 17
hhnosr17,h hlth non-agncy-ot unclass srce amt 17
hhnoth17,home hlth non-agncy-oth combined amt 17
hhnprv17,home hlth non-agncy - priv ins amt 17
hhnptr17,home hlth non-agncy - prv & tri amt 17
hhnslf17,home hlth non-agncy - self/fam amt 17
hhnstl17,home hlth non-agncy-othr st/locl amt 17
hhntch17,home health non-agency visit charges 17
hhntri17,home hlth non-agncy-tricare amt 17
hhnva17,home hlth non-agncy-va/champva amt 17
hhnwcp17,home hlth non-agncy-workers comp amt 17
hhtotd17,"# home health provider days, 2017"
hibpaged,age of diagnosis-high blood pressure
hibpdx,high blood pressure diag (>17)
hideg,highest degree when first entered meps
hieuidx,hieu identifier
hispanx,hispanic ethnicity (edited/imputed)
hispncat,hispanic ethnicity (edited/imputed)
homebh42,problem w/behavior at home (5-17)-r4/2
honrdc31,honorably discharged from military
honrdc42,honorably discharged from military
honrdc53,honorably discharged from military
hour31,hours per week at rd 3/1 cmj
hour31h,hours per week at rd 3/1 cmj (imp)
hour42,hours per week at rd 4/2 cmj
hour42h,hours per week at rd 4/2 cmj (imp)
hour53,hours per week at rd 5/3 cmj
hour53h,hours per week at rd 5/3 cmj (imp)
hpdap17,holder of priv ins (source unknwn) apr17
hpdau17,holder of priv ins (source unknwn) aug17
hpdde17,holder of priv ins (source unknwn) dec17
hpdfe17,holder of priv ins (source unknwn) feb17
hpdja17,holder of priv ins (source unknwn) jan17
hpdjl17,holder of priv ins (source unknwn) jul17
hpdju17,holder of priv ins (source unknwn) jun17
hpdma17,holder of priv ins (source unknwn) mar17
hpdmy17,holder of priv ins (source unknwn) may17
hpdno17,holder of priv ins (source unknwn) nov17
hpdoc17,holder of priv ins (source unknwn) oct17
hpdse17,holder of priv ins (source unknwn) sep17
hpeap17,holder of empl union ins in apr17
hpeau17,holder of empl union ins in aug17
hpede17,holder of empl union ins in dec17
hpefe17,holder of empl union ins in feb17
hpeja17,holder of empl union ins in jan17
hpejl17,holder of empl union ins in jul17
hpeju17,holder of empl union ins in jun17
hpema17,holder of empl union ins in mar17
hpemy17,holder of empl union ins in may17
hpeno17,holder of empl union ins in nov17
hpeoc17,holder of empl union ins in oct17
hpese17,holder of empl union ins in sep17
hpnap17,holder of nongroup ins in apr17
hpnau17,holder of nongroup ins in aug17
hpnde17,holder of nongroup ins in dec17
hpnfe17,holder of nongroup ins in feb17
hpnja17,holder of nongroup ins in jan17
hpnjl17,holder of nongroup ins in jul17
hpnju17,holder of nongroup ins in jun17
hpnma17,holder of nongroup ins in mar17
hpnmy17,holder of nongroup ins in may17
hpnno17,holder of nongroup ins in nov17
hpnoc17,holder of nongroup ins in oct17
hpnse17,holder of nongroup ins in sep17
hpoap17,holder of other group ins in apr17
hpoau17,holder of other group ins in aug17
hpode17,holder of other group ins in dec17
hpofe17,holder of other group ins in feb17
hpoja17,holder of other group ins in jan17
hpojl17,holder of other group ins in jul17
hpoju17,holder of other group ins in jun17
hpoma17,holder of other group ins in mar17
hpomy17,holder of other group ins in may17
hpono17,holder of other group ins in nov17
hpooc17,holder of other group ins in oct17
hpose17,holder of other group ins in sep17
hprap17,holder of private insurance in apr17
hprau17,holder of private insurance in aug17
hprde17,holder of private insurance in dec17
hprfe17,holder of private insurance in feb17
hprja17,holder of private insurance in jan17
hprjl17,holder of private insurance in jul17
hprju17,holder of private insurance in jun17
hprma17,holder of private insurance in mar17
hprmy17,holder of private insurance in may17
hprno17,holder of private insurance in nov17
hproc17,holder of private insurance in oct17
hprse17,holder of private insurance in sep17
hpsap17,holder of self-emp-1 ins in apr17
hpsau17,holder of self-emp-1 ins in aug17
hpsde17,holder of self-emp-1 ins in dec17
hpsfe17,holder of self-emp-1 ins in feb17
hpsja17,holder of self-emp-1 ins in jan17
hpsjl17,holder of self-emp-1 ins in jul17
hpsju17,holder of self-emp-1 ins in jun17
hpsma17,holder of self-emp-1 ins in mar17
hpsmy17,holder of self-emp-1 ins in may17
hpsno17,holder of self-emp-1 ins in nov17
hpsoc17,holder of self-emp-1 ins in oct17
hpsse17,holder of self-emp-1 ins in sep17
hpxap17,holder of priv ins through exch in apr17
hpxau17,holder of priv ins through exch in aug17
hpxde17,holder of priv ins through exch in dec17
hpxfe17,holder of priv ins through exch in feb17
hpxja17,holder of priv ins through exch in jan17
hpxjl17,holder of priv ins through exch in jul17
hpxju17,holder of priv ins through exch in jun17
hpxma17,holder of priv ins through exch in mar17
hpxmy17,holder of priv ins through exch in may17
hpxno17,holder of priv ins through exch in nov17
hpxoc17,holder of priv ins through exch in oct17
hpxse17,holder of priv ins through exch in sep17
hrhow31,how hourly wage was calculated rd 3/1
hrhow42,how hourly wage was calculated rd 4/2
hrhow53,how hourly wage was calculated rd 5/3
hrwg31h,hourly wage rd 3/1 cmj (imp)
hrwg31x,hourly wage rd 3/1 cmj (imp)
hrwg42h,hourly wage rd 4/2 cmj (imp)
hrwg42x,hourly wage rd 4/2 cmj (imp)
hrwg53h,hourly wage rd 5/3 cmj (imp)
hrwg53x,hourly wage rd 5/3 cmj (imp)
hrwgim31,hrwg31x imputation flag
hrwgim42,hrwg42x imputation flag
hrwgim53,hrwg53x imputation flag
hselim31,housework limitation - rd 3/1
hsplap42,ac18 is provider hispanic or latino-r4/2
hwellspe,how well person speaks english
iadlhp31,iadl screener - rd 3/1
indcat31,industry group rd 3/1 cmj
indcat42,industry group rd 4/2 cmj
indcat53,industry group rd 5/3 cmj
indct31h,industry group rd 3/1 cmj (imp)
indct42h,industry group rd 4/2 cmj (imp)
indct53h,industry group rd 5/3 cmj (imp)
ins17x,insured - 12/31/17 (ed)
ins31x,insured - r3/1 int date (ed)
ins42x,insured - r4/2 int date (ed)
ins53x,insured 12-31/r3 int date (ed)
insap17x,covr by hosp/med ins in apr17 (ed)
insat17x,insured any time in r5/r3 until 12/31/17
insat31x,insured any time in r3/1
insat42x,insured any time in r4/2
