Variable,Description
qn49,ever took prescription pain medicine without a doctor's prescription or differently than how a doctor told them to use it
qn50,ever used cocaine
qn51,ever used inhalants
qn52,ever used heroin
qn53,ever used methamphetamines
qn54,ever used ecstasy
qn55,ever took steroids without a doctor's prescription
qn56,ever injected any illegal drug
qn57,"were offered, sold, or given an illegal drug on school property"
qn58,ever had sexual intercourse
qn59,had sexual intercourse for the first time before age 13 years
qn60,had sexual intercourse with four or more persons during their life
qn61,were currently sexually active
qn62,drank alcohol or used drugs before last sexual intercourse
qn63,used a condom during last sexual intercourse
qn64,used birth control pills before last sexual intercourse
qn65,"had sexual contact with females, males, or females and males"
qn66,described themselves as gay or lesbian or bisexual
qn67,described themselves as slightly or very overweight
qn68,were trying to lose weight
qn69,did not drink fruit juice
qn70,did not eat fruit
qn71,did not eat green salad
qn72,did not eat potatoes
qn73,did not eat carrots
qn74,did not eat other vegetables
qn75,"did not drink a can, bottle, or glass of soda or pop"
qn76,did not drink milk
qn77,did not eat breakfast
qn78,were physically active at least 60 minutes per day on 5 or more days
qn79,watched television 3 or more hours per day
qn80,played video or computer games or used a computer 3 or more hours per day
qn81,attended physical education (pe) classes on 1 or more days
qn82,played on at least one sports team
qn83,had a concussion from playing a sport or being physically active
qn84,were ever tested for human immunodeficiency virus (hiv)
qn85,were ever tested for a sexually transmitted disease (std)
qn86,saw a dentist
qn87,had ever been told by a doctor or nurse that they had asthma
qn88,got 8 or more hours of sleep
qn89,described their grades in school as mostly a's or b's
qn90,currently took prescription pain medicine without a doctor's prescription or differently than how a doctor told them to use it
qn91,ever used hallucinogenic drugs
qn92,"did not drink a can, bottle, or glass of a sports drink"
qn93,did not drink a bottle or glass of plain water
qn94,have to avoid some foods because eating the food could cause an allergic reaction
qn95,did exercises to strengthen or tone their muscles on three or more days
qn96,used an indoor tanning device
qn97,most of the time or always wear sunscreen
qn98,"have serious difficulty concentrating, remembering, or making decisions"
qn99,speak english well or very well
site,site code
qnfrcig,currently smoked cigarettes frequently
qndaycig,currently smoked cigarettes daily
qnfrevp,currently used electronic vapor products frequently
qndayevp,currently used electronic vapor products daily
qntb2,currently smoked cigarettes or cigars
qntb3,currently smoked cigarettes or cigars or used smokeless tobacco
qntb4,currently smoked cigarettes or cigars or used smokeless tobacco or electronic vapor products
qntb5,currently smoked cigarettes or used electronic vapor products
qniudimp,"used an iud (e.g., mirena or paragard) or implant (e.g., implanon or nexplanon)"
qnothhpl,"used birth control pills; an iud or implant; or a shot, patch, or birth control ring"
qndualbc,"used both a condom during last sexual intercourse and birth control pills; an iud or implant; or a shot, patch, or birth control ring before last sexual intercourse"
qnbcnone,did not use any method to prevent pregnancy
qnfr0,did not eat fruit or drink 100% fruit juices
qnfr1,ate fruit or drank 100% fruit juices one or more times per day
qnfr2,ate fruit or drank 100% fruit juices two or more times per day
qnveg0,did not eat vegetables
qnveg1,ate vegetables one or more times per day
qnveg2,ate vegetables two or more times per day
qnveg3,ate vegetables three or more times per day
qnsoda1,"drank a can, bottle, or glass of soda or pop one or more times per day"
qnsoda2,"drank a can, bottle, or glass of soda or pop two or more times per day"
qnmilk1,drank one or more glasses per day of milk
qnmilk3,drank three or more glasses per day of milk
qnbk7day,ate breakfast on all 7 days
qnpa0day,did not participate in at least 60 minutes of physical activity on at least 1 day
qnpa7day,were physically active at least 60 minutes per day on all 7 days
qndlype,attended physical education classes on all 5 days
qnnodnt,never saw a dentist
qnspdrk1,"drank a can, bottle, or glass of a sports drink one or more times per day"
qnspdrk2,"drank a can, bottle, or glass of a sports drink two or more times per day"
qnwater1,drank one or more glasses per day of water
qnwater2,drank two or more glasses per day of water
qnwater3,drank three or more glasses per day of water
qnillict,ever used select illicit drugs
qnobese,had obesity
qnowt,were overweight
weight,overall analysis weight
stratum,sampling strata
psu,primary sampling unit
bmipct,body mass index percentile
raceeth,race/ethnicity
q6orig,original unedited student height
q7orig,original unedited student weight
