Variable,Description
eyeexam,last eye exam where pupils were dilated
fc60_,estimated functional capacity
feetchk,times feet check for sores/irritations
feetchk2,how often check feet for sores or irritations
firearm4,any firearms in home
flshtmy2,when received most recent seasonal flu shot/spray
flushot6,adult flu shot/spray past 12 mos
fmonth,file month
frenchf1,how often do you eat french fries or fried potatoes?
frnchda_,french fry intake in times per day
fruit2,how many times did you eat fruit?
fruitju2,how many times did you drink 100 percent pure fruit juices?
frutda2_,computed fruit intake in times per day
ftjuda2_,computed fruit juice intake in times per day
fvgreen1,how many times did you eat dark green vegetables?
genhlth,general health
grenda1_,computed dark green vegetable intake in times per day
gunload,any firearms loaded
harehab1,outpatient rehab after heart attack hosp stay
havarth3,told have arthritis
height3,reported height in feet and inches
hhadult,number of adults in household
hivrisk5,do any high risk situations apply
hivtst6,ever tested hiv
hivtstd3,month and year of last hiv test
hlthcvr1,primary health insurance coverage
hlthpln1,have any health care coverage
howsafe1,neighborhood safe from crime
hpvadsht,number of hpv shots received
hpvadvc2,ever had the hpv vaccination?
htin4,computed height in inches
htm4,computed height in meters
idate,interview date
iday,interview day
imfvplac,where did you get your last flu shot/vaccine?
imonth,interview month
income2,income level
insulin,now taking insulin
internet,internet use in the past 30 days?
iyear,interview year
joinpai1,how bad was joint pain
ladult,are you 18 years of age or older?
landline,do you also have a landline telephone?
lastsmk2,interval since last smoked
lcsctscn,did you have a ct or cat scan?
lcsfirst,how old when you first started smoking?
lcslast,how old when you last smoked?
lcsnumcg,"on average, how many cigarettes do you smoke each day?"
lmtjoin3,limited because of joint symptoms
loadulk2,any loaded firearms also unlocked
lsatisfy,satisfaction with life
lstcovrg,time since last had health care coverage
marijana,"during the past 30 days, on how many days did you use marijuana or hashish?"
marital,marital status
maxdrnks,most drinks on single occasion past 30 days
maxvo2_,estimated age-gender specific maximum oxygen consumption
medbill1,currently have health care bills
medcost,could not see dr. because of cost
medicare,do you have medicare?
medscos1,could not get medicine due to cost
menthlth,number of days mental health not good
metvl11_,activity met value for first activity
metvl21_,activity met value for second activity
mscode,metropolitan status code
nobcuse6,what was main reason for not doing anything to keep you from getting pregnant?
nocov121,without health care coverage past 12 months
numadult,number of adults in household
numhhol2,household telephones
nummen,number of adult men in household
numphon2,residential phones
numwomen,number of adult women in household
pa1min_,minutes of total physical activity per week
pa1vigm_,minutes of total vigorous physical activity per week
padur1_,minutes of first activity
padur2_,minutes of second activity
pafreq1_,physical activity frequency per week for first activity
pafreq2_,physical activity frequency per week for second activity
painact2,how many days hard to do usual activities in past 30 days
pamin11_,minutes of physical activity per week for first activity
pamin21_,minutes of physical activity per week for second activity
pamiss1_,missing physical activity data
pavig11_,minutes of vigorous physical activity per week for first activity
pavig21_,minutes of vigorousphysical activity per week for second activity
pdiabtst,had a test for high blood sugar in past three years
persdoc2,multiple health care professionals
pfpprvn2,did you do anything to keep from getting pregnant?
physhlth,number of days physical health not good
pneuvac3,pneumonia shot ever
poorhlth,poor physical or mental health
potada1_,computed potato servings per day
potatoe1,how often do you eat french fries or fried potatoes?
prediab1,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
pvtresd1,private residence?
pvtresd3,do you live in a private residence?
qlhlth2,how many days full of energy in past 30 days
qlmentl2,how many days depressed in past 30 days
qlstres2,how many days felt anxious in past 30 days
qstlang,language identifier
qstver,questionnaire version identifier
rcsgendr,gender of child
rcsrltn2,relationship to child
rduchart,take aspirin to reduce chance of heart attack
rducstrk,take aspirin to reduce chance of stroke
renthom1,own or rent home
rlivpain,take aspirin to relieve pain
rsnmrjna,
safetime,safe time to talk?
sdhbills,were you not able to pay your bills?
sdhfood,no money for food?
sdhmeals,no money for balanced meals?
sdhmoney,how do your finances usually work out at the end of the month?
sdhmove,how many times have you moved?
sdhstres,how often have you felt this kind of stress?
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sex,respondents sex
shingle2,have you ever had the shingles or zoster vaccine?
slepbrth,has anyone ever observed that you stop breathing during your sleep?
slepday1,"over the last 2 weeks, how many days did you unintentionally fall asleep during the day?"
slepsno2,have you ever been told that you snore loudly?
sleptim1,how much time do you sleep
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
ssbfrut3,how often did you drink sugar-sweetened drinks?
ssbsugr2,how often did you drink regular soda or pop that contains sugar?
statere1,resident of state
stopsmk2,stopped smoking in past 12 months
strehab1,outpatient rehab after hosp stay for stroke
strength,how many times did you do physical activities or exercises to strengthen your muscles?
strfreq_,strength activity frequency per week
sxorient,sexual orientation or gender identity
tetanus,received tetanus shot since 2005?
toldhi2,ever told blood cholesterol high
trnsgndr,do you consider yourself to be transgender?
typcntr7,what did you do to keep you from getting pregnant?
usemrjn1,"during the past 30 days, how did you primarily use marijuana?"
usenow3,use of smokeless tobacco products
vegeda2_,computed other vegetable intake in times per day
vegetab2,how often do you eat french fries or fried potatoes?
veteran3,are you a veteran
weight2,reported weight in pounds
wtchsalt,watching sodium or salt intake
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst3,ever been tested for hiv calculated variable
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cholch1,cholesterol checked calculated variable
_cllcpwt,final child weight: land-line and cell-phone data
_cprace,preferred child race categories
_crace1,child non-hispanic race including multiracial
_curecig,current e-cigarette user calculated variable
_drdxar1,respondents diagnosed with arthritis
_drnkwek,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_ecigsts,computed e-cigarette user status
_educag,computed level of education completed categories
_flshot6,flu shot calculated variable
_frt16a,reported consuming fruit >16/day
_frtlt1a,consume fruit 1 or more times per day
_frtres1,missing any fruit responses
_fruite1,fruit exclusion from analyses
_frutsu1,total fruits consumed per day
_hcvu651,respondents aged 18-64 with health care coverage
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_imprace,imputed race/ethnicity value
_incomg,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_lmtact1,limited usual activities
_lmtscl1,limited social activities
_lmtwrk1,limited work activities
_ltasth1,lifetime asthma calculated variable
_ment14d,computed mental health status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_minac11,minutes of physical activity per week for first activity
_minac21,minutes of physical activity per week for second activity
_misfrt1,the number of missing fruit responses
_misveg1,the number of missing vegetable responses
_mrace1,calculated non-hispanic race including multiracial
_pa150r2,150 minute physical activity calculated variable
_pa30021,300 minute physical activity 2-level calculated variable
_pa300r2,300 minute physical activity calculated variable
_pacat1,physical activity categories
_paindx1,physical activity index
_parec1,aerobic and strengthening guideline
_pastae1,aerobic and strengthening (2-level)
_pastrng,muscle strengthening recommendation
_phys14d,computed physical health status
_pneumo2,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_race_g1,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfbmi5,overweight or obese calculated variable
_rfchol1,high cholesterol calculated variable
_rfdrhv5,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfhype5,high blood pressure calculated variable
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsmok3,current smoking calculated variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_veg23a,reported consuming vegetables >23/day
_vegesu1,total vegetables consumed per day
_vegete1,vegetable exclusion from analyses
_veglt1a,consume vegetables 1 or more times per day
_vegres1,missing any vegetable responses
_wt2rake,design weight used in raking
