Variable,Description
pufw033,puf winter ever enrolled rep wt 33
pufw034,puf winter ever enrolled rep wt 34
pufw035,puf winter ever enrolled rep wt 35
pufw036,puf winter ever enrolled rep wt 36
pufw037,puf winter ever enrolled rep wt 37
pufw038,puf winter ever enrolled rep wt 38
pufw039,puf winter ever enrolled rep wt 39
pufw040,puf winter ever enrolled rep wt 40
pufw041,puf winter ever enrolled rep wt 41
pufw042,puf winter ever enrolled rep wt 42
pufw043,puf winter ever enrolled rep wt 43
pufw044,puf winter ever enrolled rep wt 44
pufw045,puf winter ever enrolled rep wt 45
pufw046,puf winter ever enrolled rep wt 46
pufw047,puf winter ever enrolled rep wt 47
pufw048,puf winter ever enrolled rep wt 48
pufw049,puf winter ever enrolled rep wt 49
pufw050,puf winter ever enrolled rep wt 50
pufw051,puf winter ever enrolled rep wt 51
pufw052,puf winter ever enrolled rep wt 52
pufw053,puf winter ever enrolled rep wt 53
pufw054,puf winter ever enrolled rep wt 54
pufw055,puf winter ever enrolled rep wt 55
pufw056,puf winter ever enrolled rep wt 56
pufw057,puf winter ever enrolled rep wt 57
pufw058,puf winter ever enrolled rep wt 58
pufw059,puf winter ever enrolled rep wt 59
pufw060,puf winter ever enrolled rep wt 60
pufw061,puf winter ever enrolled rep wt 61
pufw062,puf winter ever enrolled rep wt 62
pufw063,puf winter ever enrolled rep wt 63
pufw064,puf winter ever enrolled rep wt 64
pufw065,puf winter ever enrolled rep wt 65
pufw066,puf winter ever enrolled rep wt 66
pufw067,puf winter ever enrolled rep wt 67
pufw068,puf winter ever enrolled rep wt 68
pufw069,puf winter ever enrolled rep wt 69
pufw070,puf winter ever enrolled rep wt 70
pufw071,puf winter ever enrolled rep wt 71
pufw072,puf winter ever enrolled rep wt 72
pufw073,puf winter ever enrolled rep wt 73
pufw074,puf winter ever enrolled rep wt 74
pufw075,puf winter ever enrolled rep wt 75
pufw076,puf winter ever enrolled rep wt 76
pufw077,puf winter ever enrolled rep wt 77
pufw078,puf winter ever enrolled rep wt 78
pufw079,puf winter ever enrolled rep wt 79
pufw080,puf winter ever enrolled rep wt 80
pufw081,puf winter ever enrolled rep wt 81
pufw082,puf winter ever enrolled rep wt 82
pufw083,puf winter ever enrolled rep wt 83
pufw084,puf winter ever enrolled rep wt 84
pufw085,puf winter ever enrolled rep wt 85
pufw086,puf winter ever enrolled rep wt 86
pufw087,puf winter ever enrolled rep wt 87
pufw088,puf winter ever enrolled rep wt 88
pufw089,puf winter ever enrolled rep wt 89
pufw090,puf winter ever enrolled rep wt 90
pufw091,puf winter ever enrolled rep wt 91
pufw092,puf winter ever enrolled rep wt 92
pufw093,puf winter ever enrolled rep wt 93
pufw094,puf winter ever enrolled rep wt 94
pufw095,puf winter ever enrolled rep wt 95
pufw096,puf winter ever enrolled rep wt 96
pufw097,puf winter ever enrolled rep wt 97
pufw098,puf winter ever enrolled rep wt 98
pufw099,puf winter ever enrolled rep wt 99
pufw100,puf winter ever enrolled rep wt 100
