Variable,Description
plnpay41,paid for by medicare (plan 1)
plnpay51,paid for by medicaid (plan 1)
plnpay61,paid for by chip (plan 1)
plnpay71,paid for by government program (plan 1)
plnpre1,premium based on income (plan 1)
emppay1,know how much employer or union pays (plan 1)
plnmgd1,type of private plan (plan 1)
hdhp1,high deductible health plan (plan 1)
hsahra1,health savings accounts/health reimbursement accounts (plan 1)
mgchmd1,doctor choice (plan 1)
mgprmd1,preferred list (plan 1)
mgpymd1,out of plan use (plan 1)
mgpref1,private referral (plan 1)
pcpreq1,primary care doctor required (plan 1)
prrxcov1,prescription drug benefit (plan 1)
prdncov1,dental coverage (plan 1)
pxchng,"marketplace or state exchange, reassigned from public to private"
plexchpr,"exchange company coding, nchs, reassigned from public to private"
pstrfprm,premium or enrollment fee on plan reassigned from public to private
pssprinc,premium based on income on plan reassigned from public to private
pstdoc,"any dr, chooses from list, dr assigned on plan reassigned from public to private"
pstcmd,"primary care physician for routine care, plan reassigned from public to private"
pstref,need referral for special care on plan reassigned from public to private
whonam2,plan in whose name (plan 2)
prpolh2,relationship to outside policyholder (plan 2)
prcooh2,covered persons outside family roster (plan 2)
prrloh12,child including stepchild (plan 2)
prrloh22,spouse (plan 2)
prrloh32,former spouse (plan 2)
plnwk2,how plan was originally obtained collapsed (plan 2)
plnexch2,health plan obtained through the marketplace (plan 2)
exchpr2r,"exchange company coding, nchs (plan 2)"
plnpay12,paid for by self or family (plan 2)
plnpay22,paid for by employer or union (plan 2)
plnpay32,paid for by someone outside the household (plan 2)
plnpre2,premium based on income (plan 2)
emppay2,know how much employer or union pays (plan 2)
plnmgd2,type of private plan (plan 2)
hdhp2,high deductible health plan (plan 2)
hsahra2,health savings accounts/health reimbursement accounts (plan 2)
mgchmd2,doctor choice (plan 2)
mgprmd2,preferred list (plan 2)
mgpymd2,out of plan use (plan 2)
mgpref2,private referral (plan 2)
pcpreq2,primary care doctor required (plan 2)
prrxcov2,prescription drug benefit (plan 2)
prdncov2,dental coverage (plan 2)
prplplus,person has more than two private plans
fcovconf,obtaining affordable coverage
schip,schip coverage recode
chflg,chip reassignment flag
chxchng,chip exchange
strfprm1,chip premium
chprinc,chip premium based on income
stdoc1,"any doc, chooses from a list, doc assigned (schip)"
stpcmd1,primary care physician for routine care (schip)
stref1,need a referral for special care (schip)
othpub,state-sponsored health plan recode
opflg,other public reassignment flag
opxchng,other state program exchange
plexchop,"exchange company coding, nchs (othpub)"
strfprm2,other state program premium
ssprinc,other state program premium based on income
stdoc2,"any doc, chooses from a list, doc assigned (othpub)"
stpcmd2,primary care physician for routine care (othpub)
stref2,need a referral for special care (othpub)
othgov,other government program recode
ogflg,other government reassignment flag
ogxchng,other government program exchange
plexchog,"exchange company coding, nchs (othgov)"
strfprm3,other government program premium
ogprinc,other government program premium based on income
stdoc3,"any doc, chooses from a list, doc assigned (othgov)"
stpcmd3,primary care physician for routine care (othgov)
stref3,need a referral for special care (othgov)
milcaren,military health care coverage collapsed recode
milspc1,tricare coverage
milspc2,va coverage
milspc3,champ-va coverage
milspc4,other military coverage
milmanr,type of tricare coverage
ihs,indian health service recode
hilast,how long since last had health coverage
histop1,lost job or changed employers
histop2,divorced/sep/death of spouse or parent
histop3,ineligible because of age/left school
histop4,employer does not offer/not eligible for cov
histop5,cost is too high
histop6,insurance company refused coverage
histop7,medicaid/medi plan stopped after pregnancy
histop8,lost medicaid/new job/increase in income
histop9,lost medicaid (other)
histop10,other
histop11,never had health insurance
histop12,moved from another county/state/country
histop13,self-employed
histop14,no need for it/chooses not to have
histop15,got married
hinotyr,no health coverage during past 12 months
hinotmyr,months without coverage in past 12 months
fhichng,change in coverage in past 12 months
fhikdba,had private health insurance coverage in the past 12 months
fhikdbb,had medicare coverage in the past 12 months
fhikdbc,had medi-gap coverage in the past 12 months
fhikdbd,had medicaid coverage in the past 12 months
fhikdbe,had schip coverage in the past 12 months
fhikdbf,had military health care coverage in the past 12 months
fhikdbg,had indian health service coverage in the past 12 months
fhikdbh,had state-sponsored health plan coverage in the past 12 months
fhikdbi,had other government program coverage in the past 12 months
fhikdbj,had single service plan coverage in the past 12 months
fhikdbk,had no coverage in the past 12 months
pwrkbr1,how previous private coverage was obtained
hcspfyr,amount family spent for medical care
medbill,problems paying medical bills
medbpay,medical bills being paid off over time
medbnop,unable to pay medical bills
fsa,flexible spending accounts
hikindna,private health insurance
hikindnb,medicare
hikindnc,medi-gap
hikindnd,medicaid
hikindne,schip
hikindnf,military health care
hikindng,indian health service
hikindnh,state-sponsored health plan
hikindni,other government plan
hikindnj,single service plan
hikindnk,no coverage of any type
mcareprb,medicare coverage probe
mcaidprb,medicaid coverage probe
sincov,single service plan probe
plborn,born in the united states
geobrth,geographic place of birth recode
yrsinusn,years that -- has been in the u.s.
citizenp,u.s. citizenship status
headst,now attending head start
headstv1,ever attended head start
educn,highest level of school completed
armfev,"has - - ever served in u.s. armed forces, reserves, or national guard?"
armffc,active duty personnel who served on a humanitarian or peacekeeping mission?
doinglnp,what was - - doing last week
whynownp,main reason for not working last week
wrkhrsn,hours worked last week
wrkftall,usually work full time
wrklyr1,work for pay last year
wrkmyrn,months worked last year
ernyr_p,total earnings last year
hiempof,health insurance offered at workplace
fincint,introduction to the family income section
psal,received income from wages or salary (last cy)
pseinc,received income from self-employment (last cy)
pssrr,received income from social security or railroad retirement (last cy)
pssrrdb,received social security or railroad retirement income as a disability benefit
pssrrd,received benefit due to disability
ppens,received income from disability pension exp. soc security or railroad retirement
popens,received income from any other pension
pssi,received income from ssi
pssid,received ssi due to disability
ptanf,"received income from a state or county welfare program (e.g., tanf)"
powben,received other government assistance
pintrstr,received interest income
pdivd,"received dividends from stocks, funds, etc."
pchldsp,received income from child support
pincot,received income from any other source
pssapl,ever applied for supplemental security income (ssi)
psdapl,ever applied for social security disability insurance (ssdi)
tanfmyr,months received welfare/tanf (last cy)
eligpwic,anyone age-eligible for the wic program?
pwic,received wic benefits
wic_flag,wic recipient age-eligible
englang,how well english is spoken
