Variable,Description
srvc32,facility has a tailored program for clients with hiv or aids (q.18a)
srvc116,facility has a tailored program for clients who have experienced trauma
ctype4,facility offers any hospital inpatient substance abuse service (q.8)
ctypehi1,facility offers hospital inpatient detoxification (q.8a)
ctypehi2,facility offers hospital inpatient treatment services (q.8a)
ctype7,facility offers non-hospital residential treatment services (q.9)
ctyperc1,facility offers non-hospital residential detoxification (q.9a)
ctyperc3,facility offers non-hospital residential short-term treatment (q.9a)
ctyperc4,facility offers non-hospital residential long-term treatment (q.9a)
ctype1,facility offers any outpatient substance abuse service (q.10)
ctype6,facility offers outpatient detoxification (q.10a)
ctypeml,facility offers outpatient methadone/buprenorphine maintenance or
ctypeop,facility offers outpatient day treatment or partial hospitalization (q.10a)
ctype2,facility offers intensive outpatient treatment services (q.10a)
ctype3,facility offers regular outpatient treatment services (q.10a)
feescale,facility uses a sliding fee scale (q.19)
payasst,facility offers treatment at no charge or minimal payment to clients who
earmark,"facility receives funding or grants from the federal government, or state,"
revchk3,substance abuse treatment is free for all clients (q.22)
revchk1,accepts cash or self-payment for substance abuse treatment (q.22)
revchk8,accepts medicare as source of payment for substance abuse treatment
revchk5,accepts medicaid as source of payment for substance abuse treatment
revchk10,accepts state-financed health insurance plan other than medicaid as source
revchk15,accepts federal military insurance (such as tricare) as source of
revchk2,accepts private health insurance as source of payment for substance abuse
revchk17,accepts ihs/tribal/urban (itu) funds as source of payment for substance
loc5,facility operates transitional housing or a halfway house for substance abuse
licen,facility is licensed by hospital licensing authority or state authority (q.26)
accred,"facility is licensed, certified, or accredited to provide substance abuse"
srvc89,facility offers screening for substance abuse (q.11)
srvc90,facility offers screening for mental health disorders (q.11)
srvc1,facility offers comprehensive substance abuse assessment or diagnosis (q.11)
srvc2,facility offers comprehensive mental health assessment or diagnosis (q.11)
srvc91,facility offers outreach to persons in the community who may need treatment
srvc93,facility offers interim services for clients when immediate admission is not
srvc107,facility offers screening for tobacco use (q.11)
srvc10,facility offers breathalyzer or other blood alcohol testing (q.11)
srvc11,facility offers drug or alcohol urine screening (q.11)
srvc73,facility offers screening for hepatitis b (q.11)
srvc74,facility offers screening for hepatitis c (q.11)
srvc14,facility offers hiv testing (q.11)
srvc15,facility offers std testing (q.11)
srvc16,facility offers tb screening (q.11)
srvc37,facility offers discharge planning (q.11)
srvc27,facility offers aftercare/continuing care (q.11)
srvc49,facility offers case management services (q.11)
srvc96,facility offers social skills development (q.11)
srvc97,facility offers mentoring/peer support (q.11)
srvc50,facility offers child care for clients' children (q.11)
srvc36,"facility offers assistance with obtaining social services (for example,"
srvc38,facility offers employment counseling or training for clients (q.11)
srvc39,facility offers assistance in locating housing for clients (q.11)
srvc52,facility offers domestic (family or partner) violence services (q.11)
srvc98,facility offers early intervention for hiv (q.11)
srvc24,"facility offers hiv or aids education, counseling, or support (q.11)"
srvc104,"facility offers hepatitis education, counseling, or support (q.11)"
srvc99,facility offers health education other than hiv/aids or hepatitis (q.11)
srvc100,facility offers substance abuse education (q.11)
srvc59,facility offers transportation assistance to treatment (q.11)
srvc101,facility offers mental health services (q.11)
srvc48,facility offers acupuncture (q.11)
srvc102,facility offers self-help groups (q.11)
srvc105,facility offers smoking/tobacco cessation counseling (q.11)
srvc117,facility offers treatment services for gambling disorder (q.11)
srvc118,facility offers treatment services for internet use disorder (q.11)
srvc119,facility offers treatment services for other addiction disorder (non-substance
licensed,facility is licensed by state substance abuse agency (q.26)
licenmh,facility is licensed by state mental health department (q.26)
licenph,facility is licensed by state department of health (q.26)
licenhos,facility is licensed by hospital licensing authority (q.26)
jcaho,facility has joint commission accreditation (q.26)
carf,facility is commission on accreditation of rehabilitation facilities
ncqa,facility is national committee for quality assurance (ncqa)-accredited (q.26)
coa,facility is council on accreditation (coa)-accredited (q.26)
hfap,facility is accredited by healthcare facilties accreditation program (hfap)
stfips,census state fips code
stfips,census state fips code
