Variable,Description
numcivlaborforce2011,"civilian labor force, 2011"
numcivlaborforce2012,"civilian labor force, 2012"
numcivlaborforce2013,"civilian labor force, 2013"
numcivlaborforce2014,"civilian labor force, 2014"
numcivlaborforce2015,"civilian labor force, 2015"
numcivlaborforce2016,"civilian labor force, 2016"
numcivlaborforce2017,"civilian labor force, 2017"
numcivlaborforce2018,"civilian labor force, 2018"
numcivlaborforce2019,"civilian labor force, 2019"
numcivlaborforce2020,"civilian labor force, 2020"
numcivlaborforce2021,"civilian labor force, 2021"
numemployed2007,"employed, 2007"
numemployed2008,"employed, 2008"
numemployed2009,"employed, 2009"
numemployed2010,"employed, 2010"
numemployed2011,"employed, 2011"
numemployed2012,"employed, 2012"
numemployed2013,"employed, 2013"
numemployed2014,"employed, 2014"
numemployed2015,"employed, 2015"
numemployed2016,"employed, 2016"
numemployed2017,"employed, 2017"
numemployed2018,"employed, 2018"
numemployed2019,"employed, 2019"
numemployed2020,"employed, 2020"
numemployed2021,"employed, 2021"
numunemployed2007,"unemployed, 2007"
numunemployed2008,"unemployed, 2008"
numunemployed2009,"unemployed, 2009"
numunemployed2010,"unemployed, 2010"
numunemployed2011,"unemployed, 2011"
numunemployed2012,"unemployed, 2012"
numunemployed2013,"unemployed, 2013"
numunemployed2014,"unemployed, 2014"
numunemployed2015,"unemployed, 2015"
numunemployed2016,"unemployed, 2016"
numunemployed2017,"unemployed, 2017"
numunemployed2018,"unemployed, 2018"
numunemployed2019,"unemployed, 2019"
numunemployed2020,"unemployed, 2020"
numunemployed2021,"unemployed, 2021"
unemprate2008,"unemployment rate, 2008"
unemprate2009,"unemployment rate, 2009"
unemprate2011,"unemployment rate, 2011"
unemprate2012,"unemployment rate, 2012"
unemprate2013,"unemployment rate, 2013"
unemprate2014,"unemployment rate, 2014"
type_2015_update,"county typology economic types, 2015 edition"
hicreativeclass2000,"creative class, 2000"
type_2015_farming_no,"farming-dependent counties, 2015 edition"
type_2015_government_no,"federal/state government-dependent counties, 2015 edition"
hiamenity,high natural amenities
low_education_2015_update,"low education counties, 2015 edition"
low_employment_2015_update,"low employment counties, 2015 edition"
type_2015_manufacturing_no,"manufacturing-dependent counties, 2015 edition"
metro2013,"metro, 2013"
micropolitan2013,"micropolitan, 2013"
type_2015_mining_no,"mining-dependent counties, 2015 edition"
nonmetro2013,"nonmetro, 2013"
population_loss_2015_update,"population loss counties, 2015 edition"
type_2015_recreation_no,"recreation counties, 2015 edition"
retirement_destination_2015_update,"retirement destination counties, 2015 edition"
ruralurbancontinuumcode2003,"rural-urban continuum code, 2003"
ruralurbancontinuumcode2013,"rural-urban continuum code, 2013"
urbaninfluencecode2003,"urban influence code, 2003"
urbaninfluencecode2013,"urban influence code, 2013"
gas_change,"change in the value of onshore natural gas production, 2000-11"
oil_gas_change,"change in the value of onshore oil and natural gas production, 2000-11"
oil_change,"change in the value of onshore oil production, 2000-11"
economicdependence2000,"economic dependence, 1998-00"
farmdependent2003,"farm-dependent, 1998-00"
loweducation2000,"low education, 2000"
manufacturingdependent2000,"manufacturing-dependent, 1998-00"
metro2003,"metro, 2003"
micropolitan2003,"micropolitan, 2003"
noncore2003,"nonmetro noncore, outside micropolitan and metropolitan, 2003"
noncore2013,"nonmetro noncore, outside micropolitan and metropolitan, 2013"
recreationdependent2000,"nonmetro recreation-dependent, 1997-00"
nonmetro2003,"nonmetro, 2003"
nonmetroadj2003,"nonmetro, adjacent to metro area, 2003"
metro_adjacent2013,"nonmetro, adjacent to metro area, 2013"
nonmetronotadj2003,"nonmetro, nonadjacent to metro area, 2003"
type_2015_nonspecialized_no,"nonspecialized counties, 2015 edition"
retirementdestination2000,"retirement destination, 1990-00"
deep_pov_children,"deep poverty for children, 2017-21"
deep_pov_all,"deep poverty, 2017-21"
median_hh_inc_acs,"median household income (in 2021 dollars), 2017-21"
percapitainc,"per capita income in the past 12 months (in 2021 inflation adjusted dollars), 2017-21"
poverty_rate_0_17_acs,"poverty rate for children age 0-17, 2017-21"
poverty_rate_acs,"poverty rate, 2017-21"
medhhinc,"median household income (in 2021 dollars), 2021"
pov017,"number of people age 0-17 in poverty, 2021"
numall_inpov_acs,"number of people of all ages in poverty , 2017-21"
povall,"number of people of all ages in poverty , 2021"
pctpov017,"poverty rate for children age 0-17, 2021"
pctpovall,"poverty rate, 2021"
num_inpov_0_17_acs,"number of people age 0-17 in poverty, 2017-21"
lfpvetsrate,"labor force participation rate for veterans age 18 to 64, 2017-21"
mediannonvetsinc,"median income (in 2021 dollars) of nonveterans with income in the past 12 months, 2017-21"
medianvetsinc,"median income (in 2021 dollars) of veterans with income in the past 12 months, 2017-21"
pctnonvetsdisabilty,"percent of nonveterans age 18 to 64 with a disability, 2017-21"
pctnonvetspoor,"percent of nonveterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
vets18opct,"percent of the population that are veterans, 2017-21"
collegedegreevetspct,"percent of veterans 25 and over with a bachelor's degree or higher, 2017-21"
highschonlyvetspct,"percent of veterans 25 and over with a high school diploma or ged only, 2017-21"
somecollegevetspct,"percent of veterans 25 and over with some college or associate's degree, 2017-21"
lessthanhsvetspct,"percent of veterans 25 years and over with less than high school diploma, 2017-21"
pctvetsdisabilty,"percent of veterans age 18 to 64 with a disability, 2017-21"
pctvetspoor,"percent of veterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
blackvetspct,"percent of veterans that are black or african american alone, 2017-21"
femalevetspct,"percent of veterans that are female, 2017-21"
hispanicvetspct,"percent of veterans that are hispanic or latino, 2017-21"
malevetspct,"percent of veterans that are male, 2017-21"
otherracevetspct,"percent of veterans that are of another race or two or more races, 2017-21"
whitenonhispvetspct,"percent of veterans that are white not hispanic alone, 2017-21"
gulfwar1vetspct,"percent of veterans that served in the gulf war period (08/90-08/01), 2017-21"
gulfwar2vetspct,"percent of veterans that served in the gulf war period (09/01 or later), 2017-21"
koreanwarvetspct,"percent of veterans that served in the korean war period, 2017-21"
vietnameravetspct,"percent of veterans that served in the vietnam era, 2017-21"
ww2vetspct,"percent of veterans that served in the world war ii period, 2017-21"
uevetsrate,"unemployment rate for veterans age 18 to 64, 2017-21"
vets18onum,"civilian population 18 years and over that are veterans, 2017-21"
civpop18onum,"civilian population 18 years and over, 2017-21"
civpopvets18to64num,"civilian population age 18 to 64 that are veterans, 2017-21"
nonvetsdisabilty,"number of nonveterans age 18 to 64 with a disability, 2017-21"
nonvetspoor,"number of nonveterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
clfvets18to64num,"number of veterans age 18 to 64 in the civilian labor force, 2017-21"
vetsdisabilty,"number of veterans age 18 to 64 with a disability, 2017-21"
vetspoor,"number of veterans age 18 to 64 with income in the past 12 months at or below poverty level, 2017-21"
