Variable,Description
misphlpf,people are generally caring toward people with mental illness
misrstls,how often feel restless past 30 days
mistmnt,receiving medicine or treatment from health pro for emotional problem
mistrhlp,mental health treatment can help people lead normal life
miswtles,how often feel worthless past 30 days
mscode,metropolitan status code
nocov121,without health care coverage past 12 months
numadult,number of adults in household
numhhol2,household telephones
nummen,number of adult men in household
numphon2,residential phones
numwomen,number of adult women in household
orngday_,computed orange-colored vegetable intake in times per day
pa1min_,minutes of total physical activity per week
pa1vigm_,minutes of total vigorous physical activity per week
padur1_,minutes of first activity
padur2_,minutes of second activity
pafreq1_,physical activity frequency per week for first activity
pafreq2_,physical activity frequency per week for second activity
painact2,how many days hard to do usual activities in past 30 days
pamin11_,minutes of physical activity per week for first activity
pamin21_,minutes of physical activity per week for second activity
pamiss1_,missing physical activity data
pavig11_,minutes of vigorous physical activity per week for first activity
pavig21_,minutes of vigorousphysical activity per week for second activity
pcdmdecn,who made the decision with you to have psa test?
pcpsaad2,has a health professional ever talked with you about the advantages of the psa test?
pcpsade1,why was psa test done?
pcpsadi1,has a health professional ever talked with you about the disadvantages of the psa test?
pcpsare1,has a doctor ever recommended that you have a psa test?
pcpsars1,what was the main reason you had this psa test?
pctcell,what percent of your calls are received on your cell phone?
pdiabtst,had a test for high blood sugar in past three years
persdoc2,multiple health care professionals
physhlth,number of days physical health not good
pneuvac3,pneumonia shot ever
poorhlth,poor physical or mental health
prediab1,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
profexam,ever had breast physical exam by doctor
psatest1,ever had psa test
psatime,time since last psa test
pvtresd1,private residence?
pvtresd2,do you live in a private residence?
qlactlm2,activity limitation due to health problems
qlhlth2,how many days full of energy in past 30 days
qlmentl2,how many days depressed in past 30 days
qlstres2,how many days felt anxious in past 30 days
qstlang,language identifier
qstver,questionnaire version identifier
rcsgendr,gender of child
rcsrltn2,relationship to child
rduchart,take aspirin to reduce chance of heart attack
rducstrk,take aspirin to reduce chance of stroke
renthom1,own or rent home
rlivpain,take aspirin to relieve pain
rratwrk2,how do you feel you were treated at work compared to people of other races in past 12 months?
rrclass2,how do other people usually classify you in this country?
rrcognt2,how often do you think about your race?
rremtsm2,times past 30 days felt emotionally upset because of treatment due to your race
rrhcare3,"when seeking health care past 12 months, was experience worse, same, better than people of other races?"
rrphysm2,times past 30 days felt physical symptoms because of treatment due to your race
scntlpad,how were you generally paid for the work you did
scntlwk1,how many hours per week did you work
scntmeal,times past 12 months worried/stressed about having enough money to buy nutritious meals?
scntmony,times past 12 months worried/stressed about having enough money to pay your rent/mortgage?
scntpaid,how are you generally paid for the work you do
scntvot1,did you vote in the last presidential election?
scntwrk1,how many hours per week do you work
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sex,respondents sex
sleptim1,how much time do you sleep
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
ssbfrut2,how often did you drink sugar-sweetened drinks?
ssbsugar,how often do you drink regular soda or pop?
stateres,resident of state
stopsmk2,stopped smoking in past 12 months
strehab1,outpatient rehab after hosp stay for stroke
strength,how many times did you do physical activities or exercises to strengthen your muscles?
strfreq_,strength activity frequency per week
tetanus,received tetanus shot since 2005?
toldhi2,ever told blood cholesterol high
useequip,health problems requiring special equipment
usenow3,use of smokeless tobacco products
vegeda1_,computed vegetable intake in times per day
vegetab1,how many times did you eat other vegetables?
veteran3,are you a veteran
weight2,reported weight in pounds
whrtst10,location of last hiv test
wtchsalt,watching sodium or salt intake
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst3,ever been tested for hiv calculated variable
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cholchk,cholesterol checked calculated variable
_cllcpwt,final child weight: land-line and cell-phone data
_crace1,child non-hispanic race including multiracial
_drdxar1,respondents diagnosed with arthritis
_drnkdy4,computed number of drinks of alcohol beverages per day
_drnkmo4,computed total number drinks a month
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_flshot6,flu shot calculated variable
_frt16,reported consuming fruit >16/day
_frtlt1,consume fruit 1 or more times per day
_frtresp,missing any fruit responses
_fruitex,fruit exclusion from analyses
_frutsum,total fruits consumed per day
_hcvu651,respondents aged 18-64 with health care coverage
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_impcage,imputed child age
_impcrac,imputed child race/ethnicity
_impcsex,imputed child gender
_impeduc,imputed education level
_imphome,imputed rent or own home status
_impmrtl,imputed marital status
_impnph,imputed number of phones
_imprace,imputed race/ethnicity value
_incomg,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_lmtact1,limited usual activities
_lmtscl1,limited social activities
_lmtwrk1,limited work activities
_ltasth1,lifetime asthma calculated variable
_minac11,minutes of physical activity per week for first activity
_minac21,minutes of physical activity per week for second activity
_misfrtn,the number of missing fruit responses
_misvegn,the number of missing vegetable responses
_mrace1,calculated non-hispanic race including multiracial
_pa150r2,150 minute physical activity calculated variable
_pa30021,300 minute physical activity 2-level calculated variable
_pa300r2,300 minute physical activity calculated variable
_pacat1,physical activity categories
_paindx1,physical activity index
_parec1,aerobic and strengthening guideline
_pastae1,aerobic and strengthening (2-level)
_pastrng,muscle strengthening recommendation
_pneumo2,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_race_g1,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfbmi5,overweight or obese calculated variable
_rfchol,high cholesterol calculated variable
_rfdrhv4,heavy alcohol consumption calculated variable
_rfdrmn4,adult men heavy alcohol consumption calculated variable
_rfdrwm4,adult women heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfhype5,high blood pressure calculated variable
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsmok3,current smoking calculated variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_veg23,reported consuming vegetables >23/day
_vegesum,total vegetables consumed per day
_vegetex,vegetable exclusion from analyses
_veglt1,consume vegetables 1 or more times per day
_vegresp,missing any vegetable responses
_wt2rake,design weight used in raking
rchisla1,"is the child hispanic, latino/a, or spanish origin?"
rcsbirth,what is the birth month and year of the “xth” child?
typeinds,what kind of business or industry do/did you work in?
typework,what kind of work do/did you do?
