Variable,Description
qlactlm2,activity limitation due to health problems
qlhlth2,how many days full of energy in past 30 days
qlmentl2,how many days depressed in past 30 days
qlstres2,how many days felt anxious in past 30 days
qstlang,language identifier
qstver,questionnaire version identifier
rcsgendr,gender of child
rcsrltn2,relationship to child
renthom1,own or rent home
rmvteth3,number of permanent teeth removed
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sex,respondents sex
shingle2,have you ever had the shingles or zoster vaccine?
sleptim1,how much time do you sleep
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
ssbfrut2,how often did you drink sugar-sweetened drinks?
ssbsugr2,how often did you drink regular soda or pop that contains sugar?
stateres,resident of state
stopsmk2,stopped smoking in past 12 months
sxorient,sexual orientation or gender identity
tetanus,received tetanus shot since 2005?
trnsgndr,do you consider yourself to be transgender?
undrstnd,"how difficult is it for you to understand information that doctors, nurses and other health professionals tell you?"
useequip,health problems requiring special equipment
usemrjna,"during the past 30 days, how did you use marijuana?"
usenow3,use of smokeless tobacco products
veteran3,are you a veteran
weight2,reported weight in pounds
written,how difficult is it for you to understand written health information?
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst3,ever been tested for hiv calculated variable
_alteth2,adults aged 65+ who have had all their natural teeth extracted
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cllcpwt,final child weight: land-line and cell-phone data
_col10yr,respondents aged 50-75 who have had a colonoscopy in the past 10 years
_cprace,preferred child race categories
_crace1,child non-hispanic race including multiracial
_crcrec,respondents aged 50-75 who have fully met the uspstf recommendation
_curecig,current e-cigarette user calculated variable
_denvst2,"adults who have visited a dentist, dental hygenist or dental clinic within the past year"
_drdxar1,respondents diagnosed with arthritis
_drnkdrv,drinking and driving
_drnkwek,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_ecigsts,computed e-cigarette user status
_educag,computed level of education completed categories
_exteth2,risk factor for having had permanent teeth extracted
_flshot6,flu shot calculated variable
_fobtfs,respondents aged 50-75 who have had a blood stool test within the past 3 years and a sigmoidoscopy within the past 5 years
_fs5yr,respondents aged 50-75 who have had a sigmoidoscopy within the past 5 years
_hcvu651,respondents aged 18-64 with health care coverage
_hfob3yr,respondents aged 50-75 who have had a blood stool test within the past 3 years
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_incomg,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_ltasth1,lifetime asthma calculated variable
_mam5021,women respondents aged 50-74 who have had a mammogram in the past two years
_ment14d,computed mental health status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_mrace1,calculated non-hispanic race including multiracial
_phys14d,computed physical health status
_pneumo2,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_race_g1,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfblds3,respondents aged 50-75 who have had a blood stool test within the past year
_rfbmi5,overweight or obese calculated variable
_rfdrhv5,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfmam2y,women respondents aged 40+ who have had a mammogram in the past two years
_rfpap33,women respondents aged 21-65 who have had a pap test in the past three years
_rfpsa21,male respondents aged 40+ who have had a psa test in the past 2 years
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsmok3,current smoking calculated variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_wt2rake,design weight used in raking
