Variable,Description
csrvdein,ever denied insurance coverage because of your cancer?
csrvdoc1,what type of doctor provides majority of your care
csrvinsr,did health insurance pay for all of your cancer treatment
csrvinst,instructions written or printed
csrvpain,currently have physical pain from cancer or treatment?
csrvrtrn,ever receive instructions from a doctor for follow-up check-ups
csrvsum,did you receive a summary of cancer treatments received
csrvtrt3,currently receiving treatment for cancer
cstate1,do you currently live in ____(state)____?
ctelenm1,correct telephone number?
ctelnum1,correct phone number?
cvdcrhd4,ever diagnosed with angina or coronary heart disease
cvdinfr4,ever diagnosed with heart attack
cvdstrk3,ever diagnosed with a stroke
deaf,are you deaf or do you have serious difficulty hearing?
decide,difficulty concentrating or remembering
diabage4,age when first told you had diabetes
diabedu1,when was the last time you took a course or class in how to manage your diabetes?
diabete4,(ever told) you had diabetes
diabeye1,when was the last time a they took a photo of the back of your eye?
diabtype,what type of diabetes do you have?
diffalon,difficulty doing errands alone
diffdres,difficulty dressing or bathing
diffwalk,difficulty walking or climbing stairs
dispcode,final disposition
drnk3ge5,binge drinking
drnkany6,drink any alcoholic beverages in past 30 days
drocdy4_,computed drink-occasions-per-day
ecignow2,"do you now use e-cigarettes, or vaping products every day, some days, or not at all?"
educa,education level
employ1,employment status
emtsuprt,how often get emotional support needed
exerany2,exercise in past 30 days
eyeexam1,last eye exam where pupils were dilated
feetsore,ever had feet sores or irritations lasting more than four weeks
firearm5,any firearms in home
flshtmy3,when received most recent seasonal flu shot/spray
flushot7,adult flu shot/spray past 12 mos
fmonth,file month
foodstmp,during the past 12 months have you received food stamps
genhlth,general health
gunload,any firearms loaded
hadhyst2,had hysterectomy
hadmam,have you ever had a mammogram
hadsex,have you have sexual intercourse?
hadsigm4,ever had sigmoidoscopy/colonoscopy
havarth4,told have arthritis
havecfs,still have chronic fatigue syndrome or myalgic encephalomyelitis
heattbco,have you heard of heated tobacco products?
height3,reported height in feet and inches
hhadult,number of adults in household
hivrisk5,do any high risk situations apply
hivtst7,ever tested h.i.v.
hivtstd3,month and year of last hiv test
howlong,how long since last mammogram
hpvadsht,number of hpv shots received
hpvadvc4,ever had an h.p.v. vaccination?
htin4,computed height in inches
htm4,computed height in meters
idate,interview date
iday,interview day
imfvpla3,where did you get your last flu shot/vaccine?
imonth,interview month
income3,income level
insulin1,now taking insulin
iyear,interview year
ladult1,are you 18 years of age or older?
landline,do you also have a landline telephone?
landsex1,are you male or female?
lastden4,last visited dentist or dental clinic
lastsig4,time since last sigmoidoscopy/colonoscopy
lastsmk2,interval since last smoked
lcsctsc1,did you have a ct or cat scan?
lcsctwhn,when did you have your most recent ct or cat scan?
lcsfirst,how old when you first started smoking?
lcslast,how old when you last smoked?
lcsnumcg,"on average, how many cigarettes do you smoke each day?"
lcsscncr,were any ct or cat scans done to check for lung cancer?
loadulk2,any loaded firearms also unlocked
lsatisfy,satisfaction with life
marijan1,"during the past 30 days, on how many days did you use marijuana or hashish?"
marital,marital status
marjdab,did you dab marijuana or cannabis?
marjeat,did you eat marijuana or cannabis?
marjothr,did you use marijuana or cannabis some other way?
marjsmok,did you smoke marijuana or cannabis?
marjvape,did you vape marijuana or cannabis?
maxdrnks,most drinks on single occasion past 30 days
medcost1,could not afford to see doctor
mentcigs,do you usually smoke menthol cigarettes?
mentecig,do you usually use menthol e-cigarettes?
menthlth,number of days mental health not good
mscode,metropolitan status code
nobcuse8,what was main reason for not doing anything to keep you from getting pregnant?
numadult,number of adults in household
numhhol4,household landline telephones
nummen,number of adult men in household
numphon4,residential landline phones
numwomen,number of adult women in household
pcpsars2,what was the main reason you had this psa test?
pcstalk1,did you talk about the advantages or disadvantages of p.s.a. test
pdiabts1,when was your last blood test for high blood sugar?
persdoc3,have personal health care provider?
pfpprvn4,did you do anything to keep from getting pregnant?
physhlth,number of days physical health not good
pneuvac4,pneumonia shot ever
poorhlth,poor physical or mental health
prediab2,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
priminsr,what is primary source of health insurance?
psasugst,who first suggested this psa test?
psatest1,ever had psa test
psatime1,time since most recent psa test
pvtresd1,private residence?
pvtresd3,do you live in a private residence?
qstlang,language identifier
qstver,questionnaire version identifier
rcsgend1,sex of child
rcsrltn2,relationship to child
rcsxbrth,child´s sex at birt
renthom1,own or rent home
respslct,respondent selection
rmvteth4,number of permanent teeth removed
rratwrk2,how do you feel you were treated at work compared to people of other races in past 12 months?
rrclass3,how do other people usually classify you in this country?
rrcognt2,how often do you think about your race?
rrhcare4,"when seeking health care past 12 months, was experience worse, same, better than people of other races?"
rrphysm2,times past 30 days felt physical symptoms because of treatment due to your race
rrtreat,"were you treated worse than, the same, or better than people of other races?"
safetime,safe time to talk?
sdhbills,were you not able to pay your bills?
sdhemply,have you lost employment or had hours reduced?
sdhfood1,"how often did the food that you bought not last, and you didn’t have money to get more?"
sdhisolt,how often do you feel socially isolated from others?
sdhstre1,how often have you felt this kind of stress?
sdhtrnsp,"has a lack of reliable transportation kept you from appointments, meetings, work, or getting things needed"
sdhutils,were you not able to pay utility bills or threatened to lose service?
sdnates1,how long since you had stool dna?
seqno,annual sequence number
sexvar,sex of respondent
shingle2,have you ever had the shingles or zoster vaccine?
sigmtes1,how long has it been since you had sigmoidoscopy?
sleptim1,how much time do you sleep
smalstol,ever had stool test?
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
sofemale,sexual orientation
somale,sexual orientation
statere1,resident of state
stoltest,how long since you had stool test?
stooldn2,ever had stool dna test?
stopsmk2,stopped smoking in past 12 months
tetanus1,received tetanus shot since 2005?
toldcfs,told had chronic fatigue syndrome or myalgic encephalomyelitis
trnsgndr,do you consider yourself to be transgender?
typcntr9,what did you do to keep you from getting pregnant?
usemrjn4,"during the past 30 days, how did you primarily use marijuana?"
usenow3,use of smokeless tobacco products
vclntes2,how long has it been since you had virtual colonoscopy?
veteran3,are you a veteran
vircolo1,have you ever had a virtual colonoscopy?
weight2,reported weight in pounds
whereget,where did you get what you used to prevent pregnancy?
workcfs,how many hours a week are you been able to work
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst4,ever been tested for hiv calculated variable
_alteth3,adults aged 65+ who have had all their natural teeth extracted
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cllcpwt,final child weight: land-line and cell-phone data
_clnscp1,respondents aged 45-75 who have had a colonoscopy within the past ten years
_cprace2,preferred child race categories
_crace2,child non-hispanic race including multiracial
_crcrec2,respondents aged 45-75 who have fully met the uspstf recommendations
_cureci2,current e-cigarette user calculated variable
_denvst3,"adults who have visited a dentist, dental hygenist or dental clinic within the past year"
_drdxar2,respondents diagnosed with arthritis
_drnkwk2,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_exteth3,risk factor for having had permanent teeth extracted
_flshot7,flu shot calculated variable
_hadcoln,had colonoscopy calculated variable
_hadsigm,had sigmoidoscopy calculated variable
_hcvu652,respondents aged 18-64 with health insurance
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_hlthpln,have any health insurance
_imprace,imputed race/ethnicity value
_incomg1,computed income categories
_lcsrec,lung cancer screening recommendation status
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_ltasth1,lifetime asthma calculated variable
_mam5023,women respondents aged 50-74 who have had a mammogram in the past two years
_ment14d,computed mental health status
_metstat,metropolitan status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_mrace2,calculated non-hispanic race including multiracial
_packday,number of packs of cigarettes smoked per day
_packyrs,years smoked reported packs per day
_phys14d,computed physical health status
_pneumo3,pneumonia vaccination calculated variable
_prace2,computed preferred race
_psu,primary sampling unit
_race1,computed race-ethnicity grouping
_raceg22,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr4,computed five level race/ethnicity category.
_racepr1,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing6,binge drinking calculated variable
_rfblds5,respondents aged 45-75 who have had a stool test within the past year
_rfbmi5,overweight or obese calculated variable
_rfdrhv8,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfmam22,women respondents aged 40+ who have had a mammogram in the past two years
_rfsmok3,current smoking calculated variable
_sbonti1,respondents aged 45-75 who have had a sigmoidoscopy within the past ten years and a blood stool test in the past year
_sex,calculated sex variable
_sgms101,respondents aged 45-75 who have had a sigmoidoscopy within the past ten years
_sgmscp1,respondents aged 45-75 who have had a sigmoidoscopy within the past five years
_smoker3,computed smoking status
_smokgrp,smoking group
_state,state fips code
_stoldn1,respondents aged 45-75 who have had a stool dna test within the past three years
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_urbstat,urban/rural status
_vircol1,respondents aged 45-75 who have had a virtual colonoscopy within the past five years
_wt2rake,design weight used in raking
_yrsquit,number of years since quit smoking cigarettes
_yrssmok,number of years smoked cigarettes
covacget,"would you say you would definitely get a vaccine, probably get a vaccine, probably not get a vaccine, definitely not get a vaccine, or are not sure?"
covidint,"would you say you have already received all recommended doses, plan to receive all recommended doses or do not plan to receive all recommended doses?"
