Variable,Description
v045_numerator,"sexually transmitted infections
numerator"
v045_denominator,"sexually transmitted infections
denominator"
v045_cilow,sexually transmitted infections ci low
v045_cihigh,sexually transmitted infections ci high
v014_rawvalue,"teen births raw value - number of births per 1,000 female population ages 15-19."
v014_numerator,teen births numerator
v014_denominator,teen births denominator
v014_cilow,teen births ci low
v014_cihigh,teen births ci high
v014_race_aian,"teen births (aian) - number of births per 1,000 female population ages 15-19."
v014_race_aian_cilow,teen births ci low (aian)
v014_race_aian_cihigh,teen births ci high (aian)
v014_race_asian,"teen births (asian) - number of births per 1,000 female population ages 15-19."
v014_race_asian_cilow,teen births ci low (asian)
v014_race_asian_cihigh,teen births ci high (asian)
v014_race_black,"teen births (black) - number of births per 1,000 female population ages 15-19."
v014_race_black_cilow,teen births ci low (black)
v014_race_black_cihigh,teen births ci high (black)
v014_race_hispanic,"teen births (hispanic) - number of births per 1,000 female population ages 15-19."
v014_race_hispanic_cilow,teen births ci low (hispanic)
v014_race_hispanic_cihigh,teen births ci high (hispanic)
v014_race_white,"teen births (white) - number of births per 1,000 female population ages 15-19."
v014_race_white_cilow,teen births ci low (white)
v014_race_white_cihigh,teen births ci high (white)
v014_race_nhopi,"teen births (nhopi) - number of births per 1,000 female population ages 15-19."
v014_race_nhopi_cilow,teen births ci low (nhopi)
v014_race_nhopi_cihigh,teen births ci high (nhopi)
v014_race_tom,"teen births (two or more races) - number of births per 1,000 female population ages 15-19."
v014_race_tom_cilow,teen births ci low (two or more races)
v014_race_tom_cihigh,"teen births ci high (two or more
races)"
v085_rawvalue,uninsured raw value - percentage of population under age 65 without health insurance.
v085_numerator,uninsured numerator
v085_denominator,uninsured denominator
v085_cilow,uninsured ci low
v085_cihigh,uninsured ci high
v004_rawvalue,"primary care physicians raw value - number of primary care physicians per 100,000 population"
v004_numerator,primary care physicians numerator
v004_denominator,primary care physicians denominator
v004_cilow,primary care physicians ci low
v004_cihigh,primary care physicians ci high
v004_other_data_1,"ratio of population to primary care
physicians. - ratio of population to primary care physicians."
v088_rawvalue,"dentists raw value - number of dentists per 100,000 population"
v088_numerator,dentists numerator
v088_denominator,dentists denominator
v088_cilow,dentists ci low
v088_cihigh,dentists ci high
v088_other_data_1,ratio of population to dentists. - ratio of population to dentists.
v062_rawvalue,"mental health providers raw value - number of mental health care providers per 100,000 population"
v062_numerator,mental health providers numerator
v062_denominator,mental health providers denominator
v062_cilow,mental health providers ci low
v062_cihigh,mental health providers ci high
v062_other_data_1,"ratio of population to mental health
providers. - ratio of population to mental health providers."
v005_rawvalue,"preventable hospital stays raw value - rate of hospital stays for ambulatory-care sensitive conditions per 100,000 medicare enrollees."
v005_numerator,preventable hospital stays numerator
v005_denominator,"preventable hospital stays
denominator"
v005_cilow,preventable hospital stays ci low
v005_cihigh,preventable hospital stays ci high
v005_race_aian,"preventable hospital stays (aian) - rate of hospital stays for ambulatory-care sensitive conditions per 100,000 medicare enrollees."
v005_race_asian,"preventable hospital stays
(asian/pacific islander) - rate of hospital stays for ambulatory-care sensitive conditions per 100,000 medicare enrollees."
v005_race_black,"preventable hospital stays (black) - rate of hospital stays for ambulatory-care sensitive conditions per 100,000 medicare enrollees."
v005_race_hispanic,"preventable hospital stays (hispanic) - rate of hospital stays for ambulatory-care sensitive conditions per 100,000 medicare enrollees."
v005_race_white,"preventable hospital stays (white) - rate of hospital stays for ambulatory-care sensitive conditions per 100,000 medicare enrollees."
v050_rawvalue,mammography screening raw value - percentage of female medicare enrollees ages 65-74 that received an annual mammography screening.
v050_numerator,mammography screening numerator
v050_denominator,mammography screening denominator
v050_cilow,mammography screening ci low
v050_cihigh,mammography screening ci high
v050_race_aian,mammography screening (aian) - percentage of female medicare enrollees ages 65-74 that received an annual mammography screening.
v050_race_asian,"mammography screening
(asian/pacific islander) - percentage of female medicare enrollees ages 65-74 that received an annual mammography screening."
v050_race_black,mammography screening (black) - percentage of female medicare enrollees ages 65-74 that received an annual mammography screening.
v050_race_hispanic,mammography screening (hispanic) - percentage of female medicare enrollees ages 65-74 that received an annual mammography screening.
v050_race_white,mammography screening (white) - percentage of female medicare enrollees ages 65-74 that received an annual mammography screening.
v155_rawvalue,flu vaccinations raw value - percentage of fee-for-service (ffs) medicare enrollees that had an annual flu vaccination.
v155_numerator,flu vaccinations numerator
v155_denominator,flu vaccinations denominator
v155_cilow,flu vaccinations ci low
v155_cihigh,flu vaccinations ci high
v155_race_aian,flu vaccinations (aian) - percentage of fee-for-service (ffs) medicare enrollees that had an annual flu vaccination.
v155_race_asian,"flu vaccinations (asian/pacific
islander) - percentage of fee-for-service (ffs) medicare enrollees that had an annual flu vaccination."
v155_race_black,flu vaccinations (black) - percentage of fee-for-service (ffs) medicare enrollees that had an annual flu vaccination.
v155_race_hispanic,flu vaccinations (hispanic) - percentage of fee-for-service (ffs) medicare enrollees that had an annual flu vaccination.
v155_race_white,flu vaccinations (white) - percentage of fee-for-service (ffs) medicare enrollees that had an annual flu vaccination.
v168_rawvalue,high school completion raw value - percentage of adults ages 25 and over with a high school diploma or equivalent.
v168_numerator,high school completion numerator
v168_denominator,high school completion denominator
v168_cilow,high school completion ci low
v168_cihigh,high school completion ci high
v069_rawvalue,some college raw value - percentage of adults ages 25-44 with some post-secondary education.
v069_numerator,some college numerator
v069_denominator,some college denominator
v069_cilow,some college ci low
v069_cihigh,some college ci high
v023_rawvalue,unemployment raw value - percentage of population ages 16 and older unemployed but seeking work.
v023_numerator,unemployment numerator
v023_denominator,unemployment denominator
v023_cilow,unemployment ci low
v023_cihigh,unemployment ci high
v024_rawvalue,children in poverty raw value - percentage of people under age 18 in poverty.
v024_numerator,children in poverty numerator
v024_denominator,children in poverty denominator
v024_cilow,children in poverty ci low
v024_cihigh,children in poverty ci high
v024_race_aian,children in poverty (aian) - percentage of people under age 18 in poverty.
v024_race_aian_cilow,children in poverty ci low (aian)
v024_race_aian_cihigh,children in poverty ci high (aian)
v024_race_asian,"children in poverty (asian/pacific
islander) - percentage of people under age 18 in poverty."
v024_race_asian_cilow,"children in poverty ci low
(asian/pacific islander)"
v024_race_asian_cihigh,"children in poverty ci high
(asian/pacific islander)"
v024_race_black,children in poverty (black) - percentage of people under age 18 in poverty.
v024_race_black_cilow,children in poverty ci low (black)
v024_race_black_cihigh,children in poverty ci high (black)
v024_race_hispanic,children in poverty (hispanic) - percentage of people under age 18 in poverty.
v024_race_hispanic_cilow,children in poverty ci low (hispanic)
v024_race_hispanic_cihigh,children in poverty ci high (hispanic)
v024_race_white,children in poverty (white) - percentage of people under age 18 in poverty.
v024_race_white_cilow,children in poverty ci low (white)
v024_race_white_cihigh,children in poverty ci high (white)
v044_rawvalue,income inequality raw value - ratio of household income at the 80th percentile to income at the 20th percentile.
v044_numerator,income inequality numerator
v044_denominator,income inequality denominator
v044_cilow,income inequality ci low
v044_cihigh,income inequality ci high
v082_rawvalue,"children in single-parent households
raw value - percentage of children that live in a household headed by a single parent."
v082_numerator,"children in single-parent households
numerator"
v082_denominator,"children in single-parent households
denominator"
v082_cilow,"children in single-parent households
ci low"
v082_cihigh,"children in single-parent households
ci high"
v140_rawvalue,"social associations raw value - number of membership associations per 10,000 population."
v140_numerator,social associations numerator
v140_denominator,social associations denominator
v140_cilow,social associations ci low
v140_cihigh,social associations ci high
v135_rawvalue,"injury deaths raw value - number of deaths due to injury per 100,000 population."
v135_numerator,injury deaths numerator
v135_denominator,injury deaths denominator
v135_cilow,injury deaths ci low
v135_cihigh,injury deaths ci high
v135_race_aian,"injury deaths (aian) - number of deaths due to injury per 100,000 population."
v135_race_aian_cilow,injury deaths ci low (aian)
v135_race_aian_cihigh,injury deaths ci high (aian)
v135_race_asian,"injury deaths (asian) - number of deaths due to injury per 100,000 population."
v135_race_asian_cilow,injury deaths ci low (asian)
v135_race_asian_cihigh,injury deaths ci high (asian)
v135_race_black,"injury deaths (black) - number of deaths due to injury per 100,000 population."
v135_race_black_cilow,injury deaths ci low (black)
v135_race_black_cihigh,injury deaths ci high (black)
v135_race_hispanic,"injury deaths (hispanic) - number of deaths due to injury per 100,000 population."
v135_race_hispanic_cilow,injury deaths ci low (hispanic)
v135_race_hispanic_cihigh,injury deaths ci high (hispanic)
v135_race_white,"injury deaths (white) - number of deaths due to injury per 100,000 population."
v135_race_white_cilow,injury deaths ci low (white)
v135_race_white_cihigh,injury deaths ci high (white)
v135_race_nhopi,"injury deaths (nhopi) - number of deaths due to injury per 100,000 population."
v135_race_nhopi_cilow,injury deaths ci low (nhopi)
v135_race_nhopi_cihigh,injury deaths ci high (nhopi)
v125_rawvalue,"air pollution - particulate matter raw
value - average daily density of fine particulate matter in micrograms per cubic meter (pm2.5)."
v125_numerator,"air pollution - particulate matter
numerator"
v125_denominator,"air pollution - particulate matter
denominator"
v125_cilow,air pollution - particulate matter ci low
v125_cihigh,air pollution - particulate matter ci high
v124_rawvalue,"drinking water violations raw value - indicator of the presence of health-related drinking water violations. 0=no, 1=yes"
v124_numerator,drinking water violations numerator
v124_denominator,drinking water violations denominator
v124_cilow,drinking water violations ci low
v124_cihigh,drinking water violations ci high
v136_rawvalue,"severe housing problems raw value - percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of
kitchen facilities, or lack of plumbing facilities."
v136_numerator,severe housing problems numerator
v136_denominator,severe housing problems denominator
v136_cilow,severe housing problems ci low
v136_cihigh,severe housing problems ci high
v136_other_data_1,"percentage of households with high
housing costs - percentage of households with severe cost burden > monthly housing costs (including utilities) exceed 50%
of monthly income"
v136_other_data_1_cilow,"percentage of households with high
housing costs ci low"
v136_other_data_1_cihigh,"percentage of households with high
housing costs ci high"
v136_other_data_2,"percentage of households with
overcrowding - percentage of households with overcrowding > more than 1 person per room"
v136_other_data_2_cilow,"percentage of households with
overcrowding ci low"
v136_other_data_2_cihigh,"percentage of households with
overcrowding ci high"
v136_other_data_3,"percentage of households with lack of
kitchen or plumbing facilities - percentage of households lacking complete plumbing or kitchen facilities"
v136_other_data_3_cilow,"percentage of households with lack of
kitchen or plumbing facilities ci low"
v136_other_data_3_cihigh,"percentage of households with lack of
kitchen or plumbing facilities ci high"
v067_rawvalue,driving alone to work raw value - percentage of the workforce that drives alone to work.
v067_numerator,driving alone to work numerator
v067_denominator,driving alone to work denominator
v067_cilow,driving alone to work ci low
v067_cihigh,driving alone to work ci high
v067_race_aian,driving alone to work (aian) - percentage of the workforce that drives alone to work.
v067_race_aian_cilow,driving alone to work ci low (aian)
v067_race_aian_cihigh,driving alone to work ci high (aian)
v067_race_asian,"driving alone to work (asian/pacific
islander) - percentage of the workforce that drives alone to work."
v067_race_asian_cilow,"driving alone to work ci low
(asian/pacific islander)"
v067_race_asian_cihigh,"driving alone to work ci high
(asian/pacific islander)"
v067_race_black,driving alone to work (black) - percentage of the workforce that drives alone to work.
v067_race_black_cilow,driving alone to work ci low (black)
v067_race_black_cihigh,driving alone to work ci high (black)
v067_race_hispanic,driving alone to work (hispanic) - percentage of the workforce that drives alone to work.
v067_race_hispanic_cilow,driving alone to work ci low (hispanic)
v067_race_hispanic_cihigh,"driving alone to work ci high
(hispanic)"
v067_race_white,driving alone to work (white) - percentage of the workforce that drives alone to work.
v067_race_white_cilow,driving alone to work ci low (white)
v067_race_white_cihigh,driving alone to work ci high (white)
v137_rawvalue,"long commute - driving alone raw
value - among workers who commute in their car alone, the percentage that commute more than 30 minutes."
v137_numerator,"long commute - driving alone
numerator"
v137_denominator,"long commute - driving alone
denominator"
v137_cilow,long commute - driving alone ci low
v137_cihigh,long commute - driving alone ci high
v147_rawvalue,life expectancy raw value - average number of years a person can expect to live.
v147_numerator,life expectancy numerator
v147_denominator,life expectancy denominator
v147_cilow,life expectancy ci low
v147_cihigh,life expectancy ci high
v147_race_aian,life expectancy (aian) - average number of years a person can expect to live.
v147_race_aian_cilow,life expectancy ci low (aian)
v147_race_aian_cihigh,life expectancy ci high (aian)
v147_race_asian,life expectancy (asian) - average number of years a person can expect to live.
v147_race_asian_cilow,life expectancy ci low (asian)
v147_race_asian_cihigh,life expectancy ci high (asian)
v147_race_black,life expectancy (black) - average number of years a person can expect to live.
v147_race_black_cilow,life expectancy ci low (black)
v147_race_black_cihigh,life expectancy ci high (black)
v147_race_hispanic,life expectancy (hispanic) - average number of years a person can expect to live.
v147_race_hispanic_cilow,life expectancy ci low (hispanic)
v147_race_hispanic_cihigh,life expectancy ci high (hispanic)
v147_race_white,life expectancy (white) - average number of years a person can expect to live.
v147_race_white_cilow,life expectancy ci low (white)
v147_race_white_cihigh,life expectancy ci high (white)
v147_race_nhopi,life expectancy (nhopi) - average number of years a person can expect to live.
v147_race_nhopi_cilow,life expectancy ci low (nhopi)
v147_race_nhopi_cihigh,life expectancy ci high (nhopi)
v127_rawvalue,"premature age-adjusted mortality raw
value - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_numerator,"premature age-adjusted mortality
numerator"
v127_denominator,"premature age-adjusted mortality
denominator"
v127_cilow,"premature age-adjusted mortality ci
low"
v127_cihigh,"premature age-adjusted mortality ci
high"
v127_race_aian,"premature age-adjusted mortality
(aian) - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_race_aian_cilow,"premature age-adjusted mortality ci
low (aian)"
v127_race_aian_cihigh,"premature age-adjusted mortality ci
high (aian)"
v127_race_asian,"premature age-adjusted mortality
(asian) - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_race_asian_cilow,"premature age-adjusted mortality ci
low (asian)"
v127_race_asian_cihigh,"premature age-adjusted mortality ci
high (asian)"
v127_race_black,"premature age-adjusted mortality
(black) - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_race_black_cilow,"premature age-adjusted mortality ci
low (black)"
v127_race_black_cihigh,"premature age-adjusted mortality ci
high (black)"
v127_race_hispanic,"premature age-adjusted mortality
(hispanic) - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_race_hispanic_cilow,"premature age-adjusted mortality ci
low (hispanic)"
v127_race_hispanic_cihigh,"premature age-adjusted mortality ci
high (hispanic)"
v127_race_white,"premature age-adjusted mortality
(white) - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_race_white_cilow,"premature age-adjusted mortality ci
low (white)"
v127_race_white_cihigh,"premature age-adjusted mortality ci
high (white)"
v127_race_nhopi,"premature age-adjusted mortality
(nhopi) - number of deaths among residents under age 75 per 100,000 population (age-adjusted)."
v127_race_nhopi_cilow,"premature age-adjusted mortality ci
low (nhopi)"
v127_race_nhopi_cihigh,"premature age-adjusted mortality ci
high (nhopi)"
v128_rawvalue,"child mortality raw value - number of deaths among residents under age 18 per 100,000 population."
v128_numerator,child mortality numerator
v128_denominator,child mortality denominator
v128_cilow,child mortality ci low
v128_cihigh,child mortality ci high
v128_race_aian,"child mortality (aian) - number of deaths among residents under age 18 per 100,000 population."
v128_race_aian_cilow,child mortality ci low (aian)
v128_race_aian_cihigh,child mortality ci high (aian)
v128_race_asian,"child mortality (asian) - number of deaths among residents under age 18 per 100,000 population."
v128_race_asian_cilow,child mortality ci low (asian)
v128_race_asian_cihigh,child mortality ci high (asian)
v128_race_black,"child mortality (black) - number of deaths among residents under age 18 per 100,000 population."
v128_race_black_cilow,child mortality ci low (black)
v128_race_black_cihigh,child mortality ci high (black)
v128_race_hispanic,"child mortality (hispanic) - number of deaths among residents under age 18 per 100,000 population."
v128_race_hispanic_cilow,child mortality ci low (hispanic)
v128_race_hispanic_cihigh,child mortality ci high (hispanic)
v128_race_white,"child mortality (white) - number of deaths among residents under age 18 per 100,000 population."
v128_race_white_cilow,child mortality ci low (white)
v128_race_white_cihigh,child mortality ci high (white)
v128_race_nhopi,"child mortality (nhopi) - number of deaths among residents under age 18 per 100,000 population."
v128_race_nhopi_cilow,child mortality ci low (nhopi)
v128_race_nhopi_cihigh,child mortality ci high (nhopi)
v129_rawvalue,"infant mortality raw value - number of infant deaths (within 1 year) per 1,000 live births."
v129_numerator,infant mortality numerator
v129_denominator,infant mortality denominator
v129_cilow,infant mortality ci low
v129_cihigh,infant mortality ci high
v129_race_aian,"infant mortality (aian) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_aian_cilow,infant mortality ci low (aian)
v129_race_aian_cihigh,infant mortality ci high (aian)
v129_race_asian,"infant mortality (asian) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_asian_cilow,infant mortality ci low (asian)
v129_race_asian_cihigh,infant mortality ci high (asian)
v129_race_black,"infant mortality (black) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_black_cilow,infant mortality ci low (black)
v129_race_black_cihigh,infant mortality ci high (black)
v129_race_hispanic,"infant mortality (hispanic) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_hispanic_cilow,infant mortality ci low (hispanic)
v129_race_hispanic_cihigh,infant mortality ci high (hispanic)
v129_race_white,"infant mortality (white) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_white_cilow,infant mortality ci low (white)
v129_race_white_cihigh,infant mortality ci high (white)
v129_race_nhopi,"infant mortality (nhopi) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_nhopi_cilow,infant mortality ci low (nhopi)
v129_race_nhopi_cihigh,infant mortality ci high (nhopi)
v129_race_tom,"infant mortality (two or more races) - number of infant deaths (within 1 year) per 1,000 live births."
v129_race_tom_cilow,"infant mortality ci low (two or more
races)"
v129_race_tom_cihigh,"infant mortality ci high (two or more
races)"
v144_rawvalue,frequent physical distress raw value - percentage of adults reporting 14 or more days of poor physical health per month (age-adjusted).
v144_numerator,frequent physical distress numerator
v144_denominator,"frequent physical distress
denominator"
v144_cilow,frequent physical distress ci low
v144_cihigh,frequent physical distress ci high
v145_rawvalue,frequent mental distress raw value - percentage of adults reporting 14 or more days of poor mental health per month (age-adjusted).
v145_numerator,frequent mental distress numerator
v145_denominator,frequent mental distress denominator
v145_cilow,frequent mental distress ci low
v145_cihigh,frequent mental distress ci high
v060_rawvalue,diabetes prevalence raw value - percentage of adults aged 20 and above with diagnosed diabetes (age-adjusted).
v060_numerator,diabetes prevalence numerator
v060_denominator,diabetes prevalence denominator
v060_cilow,diabetes prevalence ci low
v060_cihigh,diabetes prevalence ci high
v061_rawvalue,"hiv prevalence raw value - number of people aged 13 years and older living with a diagnosis of human immunodeficiency virus (hiv)
infection per 100,000 population."
v061_numerator,hiv prevalence numerator
v061_denominator,hiv prevalence denominator
v061_cilow,hiv prevalence ci low
v061_cihigh,hiv prevalence ci high
v139_rawvalue,food insecurity raw value - percentage of population who lack adequate access to food.
v139_numerator,food insecurity numerator
v139_denominator,food insecurity denominator
v139_cilow,food insecurity ci low
v139_cihigh,food insecurity ci high
v083_rawvalue,"limited access to healthy foods raw
value - percentage of population who are low-income and do not live close to a grocery store."
v083_numerator,"limited access to healthy foods
numerator"
v083_denominator,"limited access to healthy foods
denominator"
v083_cilow,"limited access to healthy foods ci
low"
v083_cihigh,"limited access to healthy foods ci
high"
v138_rawvalue,"drug overdose deaths raw value - number of drug poisoning deaths per 100,000 population."
v138_numerator,drug overdose deaths numerator
v138_denominator,drug overdose deaths denominator
v138_cilow,drug overdose deaths ci low
v138_cihigh,drug overdose deaths ci high
v138_race_aian,"drug overdose deaths (aian) - number of drug poisoning deaths per 100,000 population."
v138_race_aian_cilow,drug overdose deaths ci low (aian)
v138_race_aian_cihigh,drug overdose deaths ci high (aian)
v138_race_asian,"drug overdose deaths (asian) - number of drug poisoning deaths per 100,000 population."
v138_race_asian_cilow,drug overdose deaths ci low (asian)
v138_race_asian_cihigh,drug overdose deaths ci high (asian)
v138_race_black,"drug overdose deaths (black) - number of drug poisoning deaths per 100,000 population."
v138_race_black_cilow,drug overdose deaths ci low (black)
v138_race_black_cihigh,drug overdose deaths ci high (black)
v138_race_hispanic,"drug overdose deaths (hispanic) - number of drug poisoning deaths per 100,000 population."
v138_race_hispanic_cilow,"drug overdose deaths ci low
(hispanic)"
v138_race_hispanic_cihigh,"drug overdose deaths ci high
(hispanic)"
v138_race_white,"drug overdose deaths (white) - number of drug poisoning deaths per 100,000 population."
v138_race_white_cilow,drug overdose deaths ci low (white)
v138_race_white_cihigh,drug overdose deaths ci high (white)
v138_race_nhopi,"drug overdose deaths (nhopi) - number of drug poisoning deaths per 100,000 population."
v138_race_nhopi_cilow,drug overdose deaths ci low (nhopi)
v138_race_nhopi_cihigh,"drug overdose deaths ci high
(nhopi)"
v143_rawvalue,insufficient sleep raw value - percentage of adults who report fewer than 7 hours of sleep on average (age-adjusted).
v143_numerator,insufficient sleep numerator
v143_denominator,insufficient sleep denominator
v143_cilow,insufficient sleep ci low
v143_cihigh,insufficient sleep ci high
v003_rawvalue,uninsured adults raw value - percentage of adults under age 65 without health insurance.
v003_numerator,uninsured adults numerator
v003_denominator,uninsured adults denominator
v003_cilow,uninsured adults ci low
v003_cihigh,uninsured adults ci high
v122_rawvalue,uninsured children raw value - percentage of children under age 19 without health insurance.
v122_numerator,uninsured children numerator
v122_denominator,uninsured children denominator
v122_cilow,uninsured children ci low
v122_cihigh,uninsured children ci high
v131_rawvalue,"other primary care providers raw
value - number of other primary care providers per 100,000 population"
v131_numerator,"other primary care providers
numerator"
v131_denominator,"other primary care providers
denominator"
v131_cilow,other primary care providers ci low
v131_cihigh,other primary care providers ci high
v131_other_data_1,"ratio of population to primary care
providers other than physicians. - ratio of population to primary care providers other than physicians."
