v069_cilow,some college ci low,,,,
v069_cihigh,some college ci high,,,,
v023_rawvalue,unemployment raw value,,,,
v023_numerator,unemployment numerator,,,,
v023_denominator,unemployment denominator,,,,
v023_cilow,unemployment ci low,,,,
v023_cihigh,unemployment ci high,,,,
v024_rawvalue,children in poverty raw value,,,,
v024_numerator,children in poverty numerator,,,,
v024_denominator,children in poverty denominator,,,,
v024_cilow,children in poverty ci low,,,,
v024_cihigh,children in poverty ci high,,,,
v024_other_data_1,children in poverty (white),,,,
v024_other_data_2,children in poverty (black),,,,
v024_other_data_3,children in poverty (hispanic),,,,
v044_rawvalue,income inequality raw value,,,,
v044_numerator,income inequality numerator,,,,
v044_denominator,income inequality denominator,,,,
v044_cilow,income inequality ci low,,,,
v044_cihigh,income inequality ci high,,,,
v082_rawvalue,children in single-parent households raw value,,,,
v082_numerator,children in single-parent households numerator,,,,
v082_denominator,children in single-parent households denominator,,,,
v082_cilow,children in single-parent households ci low,,,,
v082_cihigh,children in single-parent households ci high,,,,
v140_rawvalue,social associations raw value,,,,
v140_numerator,social associations numerator,,,,
v140_denominator,social associations denominator,,,,
v140_cilow,social associations ci low,,,,
v140_cihigh,social associations ci high,,,,
v043_rawvalue,violent crime raw value,,,,
v043_numerator,violent crime numerator,,,,
v043_denominator,violent crime denominator,,,,
v043_cilow,violent crime ci low,,,,
v043_cihigh,violent crime ci high,,,,
v135_rawvalue,injury deaths raw value,,,,
v135_numerator,injury deaths numerator,,,,
v135_denominator,injury deaths denominator,,,,
v135_cilow,injury deaths ci low,,,,
v135_cihigh,injury deaths ci high,,,,
v125_rawvalue,air pollution - particulate matter raw value,,,,
v125_numerator,air pollution - particulate matter numerator,,,,
v125_denominator,air pollution - particulate matter denominator,,,,
v125_cilow,air pollution - particulate matter ci low,,,,
v125_cihigh,air pollution - particulate matter ci high,,,,
v124_rawvalue,drinking water violations raw value,,,,
v124_numerator,drinking water violations numerator,,,,
v124_denominator,drinking water violations denominator,,,,
v124_cilow,drinking water violations ci low,,,,
v124_cihigh,drinking water violations ci high,,,,
v136_rawvalue,severe housing problems raw value,,,,
v136_numerator,severe housing problems numerator,,,,
v136_denominator,severe housing problems denominator,,,,
v136_cilow,severe housing problems ci low,,,,
v136_cihigh,severe housing problems ci high,,,,
v067_rawvalue,driving alone to work raw value,,,,
v067_numerator,driving alone to work numerator,,,,
v067_denominator,driving alone to work denominator,,,,
v067_cilow,driving alone to work ci low,,,,
v067_cihigh,driving alone to work ci high,,,,
v067_other_data_1,driving alone to work (white),,,,
v067_other_data_2,driving alone to work (black),,,,
v067_other_data_3,driving alone to work (hispanic),,,,
v137_rawvalue,long commute - driving alone raw value,,,,
v137_numerator,long commute - driving alone numerator,,,,
v137_denominator,long commute - driving alone denominator,,,,
v137_cilow,long commute - driving alone ci low,,,,
v137_cihigh,long commute - driving alone ci high,,,,
v127_rawvalue,premature age-adjusted mortality raw value,,,,
v127_numerator,premature age-adjusted mortality numerator,,,,
v127_denominator,premature age-adjusted mortality denominator,,,,
v127_cilow,premature age-adjusted mortality ci low,,,,
v127_cihigh,premature age-adjusted mortality ci high,,,,
v127_other_data_1,premature age-adjusted mortality (white),,,,
v127_other_data_2,premature age-adjusted mortality (black),,,,
v127_other_data_3,premature age-adjusted mortality (hispanic),,,,
v128_rawvalue,child mortality raw value,,,,
v128_numerator,child mortality numerator,,,,
v128_denominator,child mortality denominator,,,,
v128_cilow,child mortality ci low,,,,
v128_cihigh,child mortality ci high,,,,
v128_other_data_1,child mortality (white),,,,
v128_other_data_2,child mortality (black),,,,
v128_other_data_3,child mortality (hispanic),,,,
v129_rawvalue,infant mortality raw value,,,,
v129_numerator,infant mortality numerator,,,,
v129_denominator,infant mortality denominator,,,,
v129_cilow,infant mortality ci low,,,,
v129_cihigh,infant mortality ci high,,,,
v129_other_data_1,infant mortality (white),,,,
v129_other_data_2,infant mortality (black),,,,
v129_other_data_3,infant mortality (hispanic),,,,
v144_rawvalue,frequent physical distress raw value,,,,
v144_numerator,frequent physical distress numerator,,,,
v144_denominator,frequent physical distress denominator,,,,
v144_cilow,frequent physical distress ci low,,,,
v144_cihigh,frequent physical distress ci high,,,,
v145_rawvalue,frequent mental distress raw value,,,,
v145_numerator,frequent mental distress numerator,,,,
v145_denominator,frequent mental distress denominator,,,,
v145_cilow,frequent mental distress ci low,,,,
v145_cihigh,frequent mental distress ci high,,,,
v060_rawvalue,diabetes prevalence raw value,,,,
v060_numerator,diabetes prevalence numerator,,,,
v060_denominator,diabetes prevalence denominator,,,,
v060_cilow,diabetes prevalence ci low,,,,
v060_cihigh,diabetes prevalence ci high,,,,
v061_rawvalue,hiv prevalence raw value,,,,
v061_numerator,hiv prevalence numerator,,,,
v061_denominator,hiv prevalence denominator,,,,
v061_cilow,hiv prevalence ci low,,,,
v061_cihigh,hiv prevalence ci high,,,,
v139_rawvalue,food insecurity raw value,,,,
v139_numerator,food insecurity numerator,,,,
v139_denominator,food insecurity denominator,,,,
v139_cilow,food insecurity ci low,,,,
v139_cihigh,food insecurity ci high,,,,
v083_rawvalue,limited access to healthy foods raw value,,,,
v083_numerator,limited access to healthy foods numerator,,,,
v083_denominator,limited access to healthy foods denominator,,,,
v083_cilow,limited access to healthy foods ci low,,,,
v083_cihigh,limited access to healthy foods ci high,,,,
v138_rawvalue,drug overdose deaths raw value,,,,
v138_numerator,drug overdose deaths numerator,,,,
v138_denominator,drug overdose deaths denominator,,,,
v138_cilow,drug overdose deaths ci low,,,,
v138_cihigh,drug overdose deaths ci high,,,,
v146_rawvalue,drug overdose deaths - modeled raw value,,,,
v146_numerator,drug overdose deaths - modeled numerator,,,,
v146_denominator,drug overdose deaths - modeled denominator,,,,
v146_cilow,drug overdose deaths - modeled ci low,,,,
v146_cihigh,drug overdose deaths - modeled ci high,,,,
v039_rawvalue,motor vehicle crash deaths raw value,,,,
v039_numerator,motor vehicle crash deaths numerator,,,,
v039_denominator,motor vehicle crash deaths denominator,,,,
v039_cilow,motor vehicle crash deaths ci low,,,,
v039_cihigh,motor vehicle crash deaths ci high,,,,
v143_rawvalue,insufficient sleep raw value,,,,
v143_numerator,insufficient sleep numerator,,,,
v143_denominator,insufficient sleep denominator,,,,
v143_cilow,insufficient sleep ci low,,,,
v143_cihigh,insufficient sleep ci high,,,,
v003_rawvalue,uninsured adults raw value,,,,
v003_numerator,uninsured adults numerator,,,,
v003_denominator,uninsured adults denominator,,,,
v003_cilow,uninsured adults ci low,,,,
v003_cihigh,uninsured adults ci high,,,,
v122_rawvalue,uninsured children raw value,,,,
v122_numerator,uninsured children numerator,,,,
v122_denominator,uninsured children denominator,,,,
v122_cilow,uninsured children ci low,,,,
v122_cihigh,uninsured children ci high,,,,
v086_rawvalue,health care costs raw value,,,,
v086_numerator,health care costs numerator,,,,
v086_denominator,health care costs denominator,,,,
v086_cilow,health care costs ci low,,,,
v086_cihigh,health care costs ci high,,,,
v131_rawvalue,other primary care providers raw value,,,,
v131_numerator,other primary care providers numerator,,,,
v131_denominator,other primary care providers denominator,,,,
v131_cilow,other primary care providers ci low,,,,
v131_cihigh,other primary care providers ci high,,,,
v131_other_data_1,ratio of population to primary care providers other than physicians,,,,
v149_rawvalue,disconnected youth raw value,,,,
v149_numerator,disconnected youth numerator,,,,
v149_denominator,disconnected youth denominator,,,,
v149_cilow,disconnected youth ci low,,,,
v149_cihigh,disconnected youth ci high,,,,
v063_rawvalue,median household income raw value,,,,
v063_numerator,median household income numerator,,,,
v063_denominator,median household income denominator,,,,
v063_cilow,median household income ci low,,,,
v063_cihigh,median household income ci high,,,,
v063_other_data_1,median household income (white),,,,
v063_other_data_2,median household income (black),,,,
v063_other_data_3,median household income (hispanic),,,,
v065_rawvalue,children eligible for free or reduced price lunch raw value,,,,
v065_numerator,children eligible for free or reduced price lunch numerator,,,,
v065_denominator,children eligible for free or reduced price lunch denominator,,,,
v065_cilow,children eligible for free or reduced price lunch ci low,,,,
v065_cihigh,children eligible for free or reduced price lunch ci high,,,,
v141_rawvalue,residential segregation - black/white raw value,,,,
v141_numerator,residential segregation - black/white numerator,,,,
v141_denominator,residential segregation - black/white denominator,,,,
v141_cilow,residential segregation - black/white ci low,,,,
v141_cihigh,residential segregation - black/white ci high,,,,
v142_rawvalue,residential segregation - non-white/white raw value,,,,
v142_numerator,residential segregation - non-white/white numerator,,,,
v142_denominator,residential segregation - non-white/white denominator,,,,
v142_cilow,residential segregation - non-white/white ci low,,,,
v142_cihigh,residential segregation - non-white/white ci high,,,,
v015_rawvalue,homicides raw value,,,,
v015_numerator,homicides numerator,,,,
v015_denominator,homicides denominator,,,,
v015_cilow,homicides ci low,,,,
v015_cihigh,homicides ci high,,,,
v148_rawvalue,firearm fatalities raw value,,,,
v148_numerator,firearm fatalities numerator,,,,
v148_denominator,firearm fatalities denominator,,,,
v148_cilow,firearm fatalities ci low,,,,
v148_cihigh,firearm fatalities ci high,,,,
v051_rawvalue,population raw value,,,,
v051_numerator,population numerator,,,,
v051_denominator,population denominator,,,,
v051_cilow,population ci low,,,,
v051_cihigh,population ci high,,,,
v052_rawvalue,% below 18 years of age raw value,,,,
v052_numerator,% below 18 years of age numerator,,,,
v052_denominator,% below 18 years of age denominator,,,,
v052_cilow,% below 18 years of age ci low,,,,
v052_cihigh,% below 18 years of age ci high,,,,
v053_rawvalue,% 65 and older raw value,,,,
v053_numerator,% 65 and older numerator,,,,
v053_denominator,% 65 and older denominator,,,,
v053_cilow,% 65 and older ci low,,,,
v053_cihigh,% 65 and older ci high,,,,
v054_rawvalue,% non-hispanic african american raw value,,,,
v054_numerator,% non-hispanic african american numerator,,,,
v054_denominator,% non-hispanic african american denominator,,,,
v054_cilow,% non-hispanic african american ci low,,,,
v054_cihigh,% non-hispanic african american ci high,,,,
v055_rawvalue,% american indian and alaskan native raw value,,,,
v055_numerator,% american indian and alaskan native numerator,,,,
v055_denominator,% american indian and alaskan native denominator,,,,
v055_cilow,% american indian and alaskan native ci low,,,,
v055_cihigh,% american indian and alaskan native ci high,,,,
v081_rawvalue,% asian raw value,,,,
v081_numerator,% asian numerator,,,,
v081_denominator,% asian denominator,,,,
v081_cilow,% asian ci low,,,,
v081_cihigh,% asian ci high,,,,
v080_rawvalue,% native hawaiian/other pacific islander raw value,,,,
v080_numerator,% native hawaiian/other pacific islander numerator,,,,
v080_denominator,% native hawaiian/other pacific islander denominator,,,,
v080_cilow,% native hawaiian/other pacific islander ci low,,,,
v080_cihigh,% native hawaiian/other pacific islander ci high,,,,
v056_rawvalue,% hispanic raw value,,,,
v056_numerator,% hispanic numerator,,,,
v056_denominator,% hispanic denominator,,,,
v056_cilow,% hispanic ci low,,,,
v056_cihigh,% hispanic ci high,,,,
v126_rawvalue,% non-hispanic white raw value,,,,
v126_numerator,% non-hispanic white numerator,,,,
v126_denominator,% non-hispanic white denominator,,,,
v126_cilow,% non-hispanic white ci low,,,,
v126_cihigh,% non-hispanic white ci high,,,,
v059_rawvalue,% not proficient in english raw value,,,,
v059_numerator,% not proficient in english numerator,,,,
v059_denominator,% not proficient in english denominator,,,,
v059_cilow,% not proficient in english ci low,,,,
v059_cihigh,% not proficient in english ci high,,,,
v057_rawvalue,% females raw value,,,,
v057_numerator,% females numerator,,,,
v057_denominator,% females denominator,,,,
v057_cilow,% females ci low,,,,
v057_cihigh,% females ci high,,,,
v058_rawvalue,% rural raw value,,,,
v058_numerator,% rural numerator,,,,
v058_denominator,% rural denominator,,,,
v058_cilow,% rural ci low,,,,
v058_cihigh,% rural ci high,,,,
v104_rawvalue,communicable disease raw value,,,,
v104_numerator,communicable disease numerator,,,,
v104_denominator,communicable disease denominator,,,,
v104_cilow,communicable disease ci low,,,,
v104_cihigh,communicable disease ci high,,,,
v105_rawvalue,self-inflicted injury hospitalizations raw value,,,,
v105_numerator,self-inflicted injury hospitalizations numerator,,,,
v105_denominator,self-inflicted injury hospitalizations denominator,,,,
v105_cilow,self-inflicted injury hospitalizations ci low,,,,
v105_cihigh,self-inflicted injury hospitalizations ci high,,,,
v099_rawvalue,cancer incidence raw value,,,,
v099_numerator,cancer incidence numerator,,,,
v099_denominator,cancer incidence denominator,,,,
v099_cilow,cancer incidence ci low,,,,
v099_cihigh,cancer incidence ci high,,,,
v010_rawvalue,smoking during pregnancy raw value,,,,
v010_numerator,smoking during pregnancy numerator,,,,
v010_denominator,smoking during pregnancy denominator,,,,
v010_cilow,smoking during pregnancy ci low,,,,
v010_cihigh,smoking during pregnancy ci high,,,,
v108_rawvalue,drug arrests raw value,,,,
v108_numerator,drug arrests numerator,,,,
v108_denominator,drug arrests denominator,,,,
v108_cilow,drug arrests ci low,,,,
v108_cihigh,drug arrests ci high,,,,
v018_rawvalue,motor vehicle crash occupancy rate raw value,,,,
v018_numerator,motor vehicle crash occupancy rate numerator,,,,
v018_denominator,motor vehicle crash occupancy rate denominator,,,,
v018_cilow,motor vehicle crash occupancy rate ci low,,,,
v018_cihigh,motor vehicle crash occupancy rate ci high,,,,
v019_rawvalue,on-road motor vehicle crash-related er visits raw value,,,,
v019_numerator,on-road motor vehicle crash-related er visits numerator,,,,
v019_denominator,on-road motor vehicle crash-related er visits denominator,,,,
v019_cilow,on-road motor vehicle crash-related er visits ci low,,,,
v019_cihigh,on-road motor vehicle crash-related er visits ci high,,,,
v020_rawvalue,off-road motor vehicle crash-related er visits raw value,,,,
v020_numerator,off-road motor vehicle crash-related er visits numerator,,,,
v020_denominator,off-road motor vehicle crash-related er visits denominator,,,,
v020_cilow,off-road motor vehicle crash-related er visits ci low,,,,
v020_cihigh,off-road motor vehicle crash-related er visits ci high,,,,
v006_rawvalue,no recent dental visit raw value,,,,
v006_numerator,no recent dental visit numerator,,,,
v006_denominator,no recent dental visit denominator,,,,
v006_cilow,no recent dental visit ci low,,,,
v006_cihigh,no recent dental visit ci high,,,,
v047_rawvalue,did not get needed health care raw value,,,,
v047_numerator,did not get needed health care numerator,,,,
v047_denominator,did not get needed health care denominator,,,,
v047_cilow,did not get needed health care ci low,,,,
v047_cihigh,did not get needed health care ci high,,,,
v103_rawvalue,childhood immunizations raw value,,,,
v103_numerator,childhood immunizations numerator,,,,
v103_denominator,childhood immunizations denominator,,,,
v103_cilow,childhood immunizations ci low,,,,
v103_cihigh,childhood immunizations ci high,,,,
v116_rawvalue,reading proficiency raw value,,,,
v116_numerator,reading proficiency numerator,,,,
v116_denominator,reading proficiency denominator,,,,
v116_cilow,reading proficiency ci low,,,,
v116_cihigh,reading proficiency ci high,,,,
v117_rawvalue,w-2 enrollment raw value,,,,
v117_numerator,w-2 enrollment numerator,,,,
v117_denominator,w-2 enrollment denominator,,,,
v117_cilow,w-2 enrollment ci low,,,,
v117_cihigh,w-2 enrollment ci high,,,,
v118_rawvalue,poverty raw value,,,,
v118_numerator,poverty numerator,,,,
v118_denominator,poverty denominator,,,,
v118_cilow,poverty ci low,,,,
v118_cihigh,poverty ci high,,,,
v120_rawvalue,older adults living alone raw value,,,,
v120_numerator,older adults living alone numerator,,,,
v120_denominator,older adults living alone denominator,,,,
v120_cilow,older adults living alone ci low,,,,
v120_cihigh,older adults living alone ci high,,,,
v121_rawvalue,hate crimes raw value,,,,
v121_numerator,hate crimes numerator,,,,
v121_denominator,hate crimes denominator,,,,
v121_cilow,hate crimes ci low,,,,
v121_cihigh,hate crimes ci high,,,,
v119_rawvalue,child abuse raw value,,,,
v119_numerator,child abuse numerator,,,,
v119_denominator,child abuse denominator,,,,
v119_cilow,child abuse ci low,,,,
v119_cihigh,child abuse ci high,,,,
v106_rawvalue,injury hospitalizations raw value,,,,
v106_numerator,injury hospitalizations numerator,,,,
v106_denominator,injury hospitalizations denominator,,,,
v106_cilow,injury hospitalizations ci low,,,,
v106_cihigh,injury hospitalizations ci high,,,,
v107_rawvalue,fall fatalities 65+ raw value,,,,
v107_numerator,fall fatalities 65+ numerator,,,,
v107_denominator,fall fatalities 65+ denominator,,,,
v107_cilow,fall fatalities 65+ ci low,,,,
v107_cihigh,fall fatalities 65+ ci high,,,,
v123_rawvalue,year structure built raw value,,,,
v123_numerator,year structure built numerator,,,,
v123_denominator,year structure built denominator,,,,
v123_cilow,year structure built ci low,,,,
v123_cihigh,year structure built ci high,,,,
v008_rawvalue,male population 0-17 raw value,,,,
v013_rawvalue,male population 18-44 raw value,,,,
v016_rawvalue,male population 45-64 raw value,,,,
v017_rawvalue,male population 65+ raw value,,,,
v025_rawvalue,total male population raw value,,,,
v026_rawvalue,female population 0-17 raw value,,,,
v027_rawvalue,female population 18-44 raw value,,,,
v031_rawvalue,female population 45-64 raw value,,,,
v032_rawvalue,female population 65+ raw value,,,,
v035_rawvalue,total female population raw value,,,,
v097_rawvalue,population growth raw value,,,,
