Variable,Description
lang19,treatment in italian (q.a17b)
lang23,treatment in japanese (q.a17b)
lang12,treatment in korean (q.a17b)
lang13,treatment in polish (q.a17b)
lang14,treatment in portuguese (q.a17b)
lang15,treatment in russian (q.a17b)
lang20,treatment in tagalog (q.a17b)
lang17,treatment in vietnamese (q.a17b)
lang18,treatment in other language (q.a17b)
smokingpolicy,smoking policy (q.a19)
feescale,sliding fee scale (q.a22)
payasst,offer treatment at no charge (q.a23)
revchk1,accepts cash or self-payment (q.a24)
revchk2,private health insurance (q.a24)
revchk8,medicare (q.a24)
revchk5,medicaid (q.a24)
revchk10,accepts state-financed health insurance plan other than medicaid (q.a24)
fundsmha,state mental health agency (or equivalent) funds (q.a24)
fundstatewelfare,state welfare or child and family services agency funds (q.a24)
fundstatejuv,state corrections or juvenile agency funds (q.a24)
fundstateeduc,state education agency funds (q.a24)
fundothstate,other state government funds (q.a24)
fundlocalgov,county or local governemnt funds (q.a24)
fundcsbg,community service block grants (q.a24)
fundcmhg,community mental health block grants (q.a24)
revchk15,federal military insurance (such as tricare) (q.a24)
fundva,united states department of veterans affairs funds (q.a24)
revchk17,ihs/tribal/urban (itu) funds (q.a24)
revchk2a,other (q.a24)
licenmh,state mental health authority (q.a25)
licensed,state substance abuse agency (q.a25)
licenph,state department of health (q.a25)
licensedfcs,state or local department of family and children's services (q.a25)
licenhos,hospital licensing authority (q.a25)
jcaho,the joint commission (jc) (q.a25)
carf,commission on accreditation of rehabilitation facilities (carf) (q.a25)
coa,council on accreditation (coa) (q.a25)
cms,centers for medicare and medicaid services (cms) (q.a25)
othstate,"other national organization, or federal, state, or local agency (q.a25)"
