Variable,Description
medicaid_eligible_hospice_beneficiaries,number of distinct medicare beneficiaries eligible for medicaid for at least one month and receiving at least one day of hospice care in the calendar year.
hospice_beneficiaries_with_a_primary_diagnosis_of_cancer,number of distinct medicare beneficiaries receiving hospice care for a primary diagnosis of cancer. clinical classifications software single level diagnosis categories 11-17 were used to define cancer diagnoses. if a hospice beneficiary had more than one primary diagnosis the most frequent diagnosis in terms of hospice care days was used.
hospice_beneficiaries_with_a_primary_diagnosis_of_dementia,number of distinct medicare beneficiaries receiving hospice care for a primary diagnosis of dementia. clinical classifications software single level diagnosis category 653 were used to define dementia diagnoses. if a hospice beneficiary had more than one primary diagnosis the most frequent diagnosis in terms of hospice care days was used.
hospice_beneficiaries_with_a_primary_diagnosis_of_stroke,number of distinct medicare beneficiaries receiving hospice care for a primary diagnosis of circulatory/heart disease. clinical classifications software single level diagnosis categories 96-108 and 114-121 were used to define circulatory/heart diagnoses. if a hospice beneficiary had more than one primary diagnosis the most frequent diagnosis in terms of hospice care days was used.
hospice_beneficiaries_with_a_primary_diagnosis_of_circulatory_heart_disease,number of distinct medicare beneficiaries receiving hospice care for a primary diagnosis of stroke. clinical classifications software single level diagnosis categories 109-113 were used to define stroke diagnoses. if a hospice beneficiaryhad more than one primary diagnosis the most frequent diagnosis in terms of hospice care days was used.
hospice_beneficiaries_with_a_primary_diagnosis_of_respiratory_disease,number of distinct medicare beneficiaries receiving hospice care for a primary diagnosis of respiratory disease. clinical classifications software single level diagnosis categories 127-134 were used to define respiratory diagnoses. if a hospice beneficiary had more than one primary diagnosis the most frequent diagnosis in terms of hospice care days was used.
hospice_beneficiaries_with_other_primary_diagnoses,"number of distinct medicare beneficiaries receiving hospice care for a primary diagnosis other than cancer, dementia, circulatory/heart, stroke, or respiratory. if a hospice beneficiary had more than one primary diagnosis the most frequent diagnosis in terms of hospice care days was used."
site_of_service_home_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days at home. site of service was determined using hcpcs codes q5001-q5010, q5001 indicates care provided in hospice beneficiary's private residence (home)."
site_of_service_assisted_living_facility_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days in an assisted living facility. site of service was determined using hcpcs codes q5001-q5010, q5002 indicates care provided in an assisted living facility."
site_of_service_long_term_care_or_non_skilled_nursing_facility_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days in a long term care or non-skilled nursing facility. site of service was determined using hcpcs codes q5001-q5010, q5003 indicates care provided in a long term care or non-skilled nursing facility."
site_of_service_skilled_nursing_facility_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days in a skilled nursing facility. site of service was determined using hcpcs codes q5001-q5010, q5004 indicates care provided in a skilled nursing facility."
site_of_service_inpatient_hospital_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days in an inpatient hospital. site of service was determined using hcpcs codes q5001-q5010, q5005 indicates care provided in an inpatient hospital."
site_of_service_inpatient_hospice_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days in an inpatient hospice facility. site of service was determined using hcpcs codes q5001-q5010, q5006 indicates care provided in an inpatient hospice facility."
site_of_service_other_facility_hospice_beneficiaries,"number of distinct medicare beneficiaries receiving the majority of their hospice care days in a long term care hospital, psychiatric facility, home care in a hospice facility or unknown facility. site of service was determined using hcpcs codes q5001-q5010, q5007-q5010 indicate care provided in other facilities."
