Variable,Description
igrnt_n,number of full-time first-time undergraduates awarded institutional grant aid
xigrnt_p,imputation field for igrnt_p - percent of full-time first-time undergraduates awarded institutional grant aid
igrnt_p,percent of full-time first-time undergraduates awarded institutional grant aid
xigrnt_t,imputation field for igrnt_t - total amount of institutional grant aid awarded to full-time first-time undergraduates
igrnt_t,total amount of institutional grant aid awarded to full-time first-time undergraduates
xigrnt_a,imputation field for igrnt_a - average amount of institutional grant aid awarded to full-time first-time undergraduates
igrnt_a,average amount of institutional grant aid awarded to full-time first-time undergraduates
xloan_n,imputation field for loan_n - number of full-time first-time undergraduates awarded student loans
loan_n,number of full-time first-time undergraduates awarded student loans
xloan_p,imputation field for loan_p - percent of full-time first-time undergraduates awarded student loans
loan_p,percent of full-time first-time undergraduates awarded student loans
xloan_t,imputation field for loan_t - total amount of student loans awarded to full-time first-time undergraduates
loan_t,total amount of student loans awarded to full-time first-time undergraduates
xloan_a,imputation field for loan_a - average amount of student loans awarded to full-time first-time undergraduates
loan_a,average amount of student loans awarded to full-time first-time undergraduates
xfloan_n,imputation field for floan_n - number of full-time first-time undergraduates awarded federal student loans
floan_n,number of full-time first-time undergraduates awarded federal student loans
xfloan_p,imputation field for floan_p - percent of full-time first-time undergraduates awarded federal student loans
floan_p,percent of full-time first-time undergraduates awarded federal student loans
xfloan_t,imputation field for floan_t - total amount of federal student loans awarded to full-time first-time undergraduates
floan_t,total amount of federal student loans awarded to full-time first-time undergraduates
xfloan_a,imputation field for floan_a - average amount of federal student loans awarded to full-time first-time undergraduates
floan_a,average amount of federal student loans awarded to full-time first-time undergraduates
xoloan_n,imputation field for oloan_n - number of full-time first-time undergraduates awarded other student loans
oloan_n,number of full-time first-time undergraduates awarded other student loans
xoloan_p,imputation field for oloan_p - percent of full-time first-time undergraduates awarded other student loans
oloan_p,percent of full-time first-time undergraduates awarded other student loans
xoloan_t,imputation field for oloan_t - total amount of other student loans awarded to full-time first-time undergraduates
oloan_t,total amount of other student loans awarded to full-time first-time undergraduates
xoloan_a,imputation field for oloan_a - average amount of other student loans awarded to full-time first-time undergraduates
oloan_a,average amount of other student loans awarded to full-time first-time undergraduates
xgistn2,"imputation field for gistn2 - total number, 2021-22"
gistn2,"total number, 2021-22"
xgiston2,"imputation field for giston2 - number living on-campus, 2021-22"
giston2,"number living on-campus, 2021-22"
xgistwf2,"imputation field for gistwf2 - number living off-campus with family, 2021-22"
gistwf2,"number living off-campus with family, 2021-22"
xgistof2,"imputation field for gistof2 - number living off-campus not with family, 2021-22"
gistof2,"number living off-campus not with family, 2021-22"
xgistun2,"imputation field for gistun2 - number living arrangement unknown, 2021-22"
gistun2,"number living arrangement unknown, 2021-22"
xgistt2,"imputation field for gistt2 - total amount of grant and scholarship aid awarded, 2021-22"
gistt2,"total amount of grant and scholarship aid awarded, 2021-22"
xgista2,"imputation field for gista2 - average amount of grant and scholarship aid awarded, 2021-22"
gista2,"average amount of grant and scholarship aid awarded, 2021-22"
xgistn1,"imputation field for gistn1 - total number, 2020-21"
gistn1,"total number, 2020-21"
xgiston1,"imputation field for giston1 - number living on-campus, 2020-21"
giston1,"number living on-campus, 2020-21"
xgistwf1,"imputation field for gistwf1 - number living off-campus with family, 2020-21"
gistwf1,"number living off-campus with family, 2020-21"
xgistof1,"imputation field for gistof1 - number living off-campus not with family, 2020-21"
gistof1,"number living off-campus not with family, 2020-21"
xgistun1,"imputation field for gistun1 - number living arrangement unknown, 2020-21"
gistun1,"number living arrangement unknown, 2020-21"
xgistt1,"imputation field for gistt1 - total amount of grant and scholarship aid awarded, 2020-21"
gistt1,"total amount of grant and scholarship aid awarded, 2020-21"
xgista1,"imputation field for gista1 - average amount of grant and scholarship aid awarded, 2020-21"
gista1,"average amount of grant and scholarship aid awarded, 2020-21"
xgistn0,"imputation field for gistn0 - total number, 2019-20"
gistn0,"total number, 2019-20"
xgiston0,"imputation field for giston0 - number living on-campus, 2019-20"
giston0,"number living on-campus, 2019-20"
xgistwf0,"imputation field for gistwf0 - number living off-campus with family, 2019-20"
gistwf0,"number living off-campus with family, 2019-20"
xgistof0,"imputation field for gistof0 - number living off-campus not with family, 2019-20"
gistof0,"number living off-campus not with family, 2019-20"
xgistun0,"imputation field for gistun0 - number living arrangement unknown, 2019-20"
gistun0,"number living arrangement unknown, 2019-20"
xgistt0,"imputation field for gistt0 - total amount of grant and scholarship aid awarded, 2019-20"
gistt0,"total amount of grant and scholarship aid awarded, 2019-20"
xgista0,"imputation field for gista0 - average amount of grant and scholarship aid awarded, 2019-20"
gista0,"average amount of grant and scholarship aid awarded, 2019-20"
xgis4n2,"imputation field for gis4n2 - total number in all income levels, 2021-22"
gis4n2,"total number in all income levels, 2021-22"
xgis4on2,"imputation field for gis4on2 - number living on-campus in all income levels, 2021-22"
gis4on2,"number living on-campus in all income levels, 2021-22"
xgis4wf2,"imputation field for gis4wf2 - number living off-campus with family in all income levels, 2021-22"
gis4wf2,"number living off-campus with family in all income levels, 2021-22"
xgis4of2,"imputation field for gis4of2 - number living off-campus not with family in all income levels, 2021-22"
gis4of2,"number living off-campus not with family in all income levels, 2021-22"
xgis4un2,"imputation field for gis4un2 - number living arrangement unknown in all income levels, 2021-22"
gis4un2,"number living arrangement unknown in all income levels, 2021-22"
xgis4g2,"imputation field for gis4g2 - number awarded grant and scholarship aid, all income levels, 2021-22"
gis4g2,"number awarded grant and scholarship aid, all income levels, 2021-22"
xgis4t2,"imputation field for gis4t2 - total amount of grant and scholarship aid awarded, all income levels, 2021-22"
gis4t2,"total amount of grant and scholarship aid awarded, all income levels, 2021-22"
xgis4a2,"imputation field for gis4a2 - average amount of grant and scholarship aid awarded, all income levels, 2021-22"
gis4a2,"average amount of grant and scholarship aid awarded, all income levels, 2021-22"
xgis4n12,"imputation field for gis4n12 - number in income level (0-30,000), 2021-22"
gis4n12,"number in income level (0-30,000), 2021-22"
xgis4g12,"imputation field for gis4g12 - number awarded grant and scholarship aid, income level (0-30,000), 2021-22"
gis4g12,"number awarded grant and scholarship aid, income level (0-30,000), 2021-22"
xgis4t12,"imputation field for gis4t12 - total amount of grant and scholarship aid awarded, income level (0-30,000), 2021-22"
gis4t12,"total amount of grant and scholarship aid awarded, income level (0-30,000), 2021-22"
xgis4a12,"imputation field for gis4a12 - average amount of grant and scholarship aid awarded, income level (0-30,000), 2021-22"
gis4a12,"average amount of grant and scholarship aid awarded, income level (0-30,000), 2021-22"
xgis4n22,"imputation field for gis4n22 - number in income level (30,001-48,000), 2021-22"
gis4n22,"number in income level (30,001-48,000), 2021-22"
xgis4g22,"imputation field for gis4g22 - number awarded grant and scholarship aid, income level (30,001-48,000), 2021-22"
gis4g22,"number awarded grant and scholarship aid, income level (30,001-48,000), 2021-22"
xgis4t22,"imputation field for gis4t22 - total amount of grant and scholarship aid awarded, income level (30,001-48,000), 2021-22"
gis4t22,"total amount of grant and scholarship aid awarded, income level (30,001-48,000), 2021-22"
xgis4a22,"imputation field for gis4a22 - average amount of grant and scholarship aid awarded, income level (30,001-48,000), 2021-22"
gis4a22,"average amount of grant and scholarship aid awarded, income level (30,001-48,000), 2021-22"
xgis4n32,"imputation field for gis4n32 - number in income level (48,001-75,000), 2021-22"
gis4n32,"number in income level (48,001-75,000), 2021-22"
xgis4g32,"imputation field for gis4g32 - number awarded grant and scholarship aid, income level (48,001-75,000), 2021-22"
gis4g32,"number awarded grant and scholarship aid, income level (48,001-75,000), 2021-22"
xgis4t32,"imputation field for gis4t32 - total amount of grant and scholarship aid awarded, income level (48,001-75,000), 2021-22"
gis4t32,"total amount of grant and scholarship aid awarded, income level (48,001-75,000), 2021-22"
xgis4a32,"imputation field for gis4a32 - average amount of grant and scholarship aid awarded, income level (48,001-75,000), 2021-22"
gis4a32,"average amount of grant and scholarship aid awarded, income level (48,001-75,000), 2021-22"
xgis4n42,"imputation field for gis4n42 - number in income level (75,001-110,000), 2021-22"
gis4n42,"number in income level (75,001-110,000), 2021-22"
xgis4g42,"imputation field for gis4g42 - number awarded grant and scholarship aid, income level (75,001-110,000), 2021-22"
gis4g42,"number awarded grant and scholarship aid, income level (75,001-110,000), 2021-22"
xgis4t42,"imputation field for gis4t42 - total amount of grant and scholarship aid awarded, income level (75,001-110,000), 2021-22"
gis4t42,"total amount of grant and scholarship aid awarded, income level (75,001-110,000), 2021-22"
xgis4a42,"imputation field for gis4a42 - average amount of grant and scholarship aid awarded, income level (75,001-110,000), 2021-22"
gis4a42,"average amount of grant and scholarship aid awarded, income level (75,001-110,000), 2021-22"
xgis4n52,"imputation field for gis4n52 - number in income level (110,001 or more), 2021-22"
gis4n52,"number in income level (110,001 or more), 2021-22"
xgis4g52,"imputation field for gis4g52 - number awarded grant and scholarship aid, income level (110,001 or more), 2021-22"
gis4g52,"number awarded grant and scholarship aid, income level (110,001 or more), 2021-22"
xgis4t52,"imputation field for gis4t52 - total amount of grant and scholarship aid awarded, income level (110,001 or more), 2021-22"
gis4t52,"total amount of grant and scholarship aid awarded, income level (110,001 or more), 2021-22"
xgis4a52,"imputation field for gis4a52 - average amount of grant and scholarship aid awarded, income level (110,001 or more), 2021-22"
gis4a52,"average amount of grant and scholarship aid awarded, income level (110,001 or more), 2021-22"
xgis4n1,"imputation field for gis4n1 - total number in all income levels, 2020-21"
gis4n1,"total number in all income levels, 2020-21"
xgis4on1,"imputation field for gis4on1 - number living on-campus in all income levels, 2020-21"
gis4on1,"number living on-campus in all income levels, 2020-21"
xgis4wf1,"imputation field for gis4wf1 - number living off-campus with family in all income levels, 2020-21"
gis4wf1,"number living off-campus with family in all income levels, 2020-21"
xgis4of1,"imputation field for gis4of1 - number living off-campus not with family in all income levels, 2020-21"
gis4of1,"number living off-campus not with family in all income levels, 2020-21"
xgis4un1,"imputation field for gis4un1 - number living arrangement unknown in all income levels, 2020-21"
gis4un1,"number living arrangement unknown in all income levels, 2020-21"
xgis4g1,"imputation field for gis4g1 - number awarded grant and scholarship aid, all income levels, 2020-21"
gis4g1,"number awarded grant and scholarship aid, all income levels, 2020-21"
xgis4t1,"imputation field for gis4t1 - total amount of grant and scholarship aid awarded, all income levels, 2020-21"
gis4t1,"total amount of grant and scholarship aid awarded, all income levels, 2020-21"
xgis4a1,"imputation field for gis4a1 - average amount of grant and scholarship aid awarded, all income levels, 2020-21"
gis4a1,"average amount of grant and scholarship aid awarded, all income levels, 2020-21"
xgis4n11,"imputation field for gis4n11 - number in income level (0-30,000), 2020-21"
gis4n11,"number in income level (0-30,000), 2020-21"
xgis4g11,"imputation field for gis4g11 - number awarded grant and scholarship aid, income level (0-30,000), 2020-21"
gis4g11,"number awarded grant and scholarship aid, income level (0-30,000), 2020-21"
xgis4t11,"imputation field for gis4t11 - total amount of grant and scholarship aid awarded, income level (0-30,000), 2020-21"
gis4t11,"total amount of grant and scholarship aid awarded, income level (0-30,000), 2020-21"
xgis4a11,"imputation field for gis4a11 - average amount of grant and scholarship aid awarded, income level (0-30,000), 2020-21"
gis4a11,"average amount of grant and scholarship aid awarded, income level (0-30,000), 2020-21"
xgis4n21,"imputation field for gis4n21 - number in income level (30,001-48,000), 2020-21"
gis4n21,"number in income level (30,001-48,000), 2020-21"
xgis4g21,"imputation field for gis4g21 - number awarded grant and scholarship aid, income level (30,001-48,000), 2020-21"
gis4g21,"number awarded grant and scholarship aid, income level (30,001-48,000), 2020-21"
xgis4t21,"imputation field for gis4t21 - total amount of grant and scholarship aid awarded, income level (30,001-48,000), 2020-21"
gis4t21,"total amount of grant and scholarship aid awarded, income level (30,001-48,000), 2020-21"
xgis4a21,"imputation field for gis4a21 - average amount of grant and scholarship aid awarded, income level (30,001-48,000), 2020-21"
gis4a21,"average amount of grant and scholarship aid awarded, income level (30,001-48,000), 2020-21"
xgis4n31,"imputation field for gis4n31 - number in income level (48,001-75,000), 2020-21"
gis4n31,"number in income level (48,001-75,000), 2020-21"
xgis4g31,"imputation field for gis4g31 - number awarded grant and scholarship aid, income level (48,001-75,000), 2020-21"
gis4g31,"number awarded grant and scholarship aid, income level (48,001-75,000), 2020-21"
xgis4t31,"imputation field for gis4t31 - total amount of grant and scholarship aid awarded, income level (48,001-75,000), 2020-21"
gis4t31,"total amount of grant and scholarship aid awarded, income level (48,001-75,000), 2020-21"
xgis4a31,"imputation field for gis4a31 - average amount of grant and scholarship aid awarded, income level (48,001-75,000), 2020-21"
gis4a31,"average amount of grant and scholarship aid awarded, income level (48,001-75,000), 2020-21"
xgis4n41,"imputation field for gis4n41 - number in income level (75,001-110,000), 2020-21"
gis4n41,"number in income level (75,001-110,000), 2020-21"
xgis4g41,"imputation field for gis4g41 - number awarded grant and scholarship aid, income level (75,001-110,000), 2020-21"
gis4g41,"number awarded grant and scholarship aid, income level (75,001-110,000), 2020-21"
xgis4t41,"imputation field for gis4t41 - total amount of grant and scholarship aid awarded, income level (75,001-110,000), 2020-21"
gis4t41,"total amount of grant and scholarship aid awarded, income level (75,001-110,000), 2020-21"
xgis4a41,"imputation field for gis4a41 - average amount of grant and scholarship aid awarded, income level (75,001-110,000), 2020-21"
gis4a41,"average amount of grant and scholarship aid awarded, income level (75,001-110,000), 2020-21"
xgis4n51,"imputation field for gis4n51 - number in income level (110,001 or more), 2020-21"
gis4n51,"number in income level (110,001 or more), 2020-21"
xgis4g51,"imputation field for gis4g51 - number awarded grant and scholarship aid, income level (110,001 or more), 2020-21"
gis4g51,"number awarded grant and scholarship aid, income level (110,001 or more), 2020-21"
xgis4t51,"imputation field for gis4t51 - total amount of grant and scholarship aid awarded, income level (110,001 or more), 2020-21"
gis4t51,"total amount of grant and scholarship aid awarded, income level (110,001 or more), 2020-21"
xgis4a51,"imputation field for gis4a51 - average amount of grant and scholarship aid awarded, income level (110,001 or more), 2020-21"
gis4a51,"average amount of grant and scholarship aid awarded, income level (110,001 or more), 2020-21"
xgis4n0,"imputation field for gis4n0 - total number in all income levels, 2019-20"
gis4n0,"total number in all income levels, 2019-20"
xgis4on0,"imputation field for gis4on0 - number living on-campus in all income levels, 2019-20"
gis4on0,"number living on-campus in all income levels, 2019-20"
xgis4wf0,"imputation field for gis4wf0 - number living off-campus with family in all income levels, 2019-20"
gis4wf0,"number living off-campus with family in all income levels, 2019-20"
xgis4of0,"imputation field for gis4of0 - number living off-campus not with family in all income levels, 2019-20"
gis4of0,"number living off-campus not with family in all income levels, 2019-20"
xgis4un0,"imputation field for gis4un0 - number living arrangement unknown in all income levels, 2019-20"
gis4un0,"number living arrangement unknown in all income levels, 2019-20"
xgis4g0,"imputation field for gis4g0 - number awarded grant and scholarship aid, all income levels, 2019-20"
gis4g0,"number awarded grant and scholarship aid, all income levels, 2019-20"
xgis4t0,"imputation field for gis4t0 - total amount of grant and scholarship aid awarded, all income levels, 2019-20"
gis4t0,"total amount of grant and scholarship aid awarded, all income levels, 2019-20"
xgis4a0,"imputation field for gis4a0 - average amount of grant and scholarship aid awarded, all income levels, 2019-20"
gis4a0,"average amount of grant and scholarship aid awarded, all income levels, 2019-20"
xgis4n10,"imputation field for gis4n10 - number in income level (0-30,000), 2019-20"
gis4n10,"number in income level (0-30,000), 2019-20"
xgis4g10,"imputation field for gis4g10 - number awarded grant and scholarship aid, income level (0-30,000), 2019-20"
gis4g10,"number awarded grant and scholarship aid, income level (0-30,000), 2019-20"
xgis4t10,"imputation field for gis4t10 - total amount of grant and scholarship aid awarded, income level (0-30,000), 2019-20"
gis4t10,"total amount of grant and scholarship aid awarded, income level (0-30,000), 2019-20"
xgis4a10,"imputation field for gis4a10 - average amount of grant and scholarship aid awarded, income level (0-30,000), 2019-20"
gis4a10,"average amount of grant and scholarship aid awarded, income level (0-30,000), 2019-20"
xgis4n20,"imputation field for gis4n20 - number in income level (30,001-48,000), 2019-20"
gis4n20,"number in income level (30,001-48,000), 2019-20"
xgis4g20,"imputation field for gis4g20 - number awarded grant and scholarship aid, income level (30,001-48,000), 2019-20"
gis4g20,"number awarded grant and scholarship aid, income level (30,001-48,000), 2019-20"
xgis4t20,"imputation field for gis4t20 - total amount of grant and scholarship aid awarded, income level (30,001-48,000), 2019-20"
gis4t20,"total amount of grant and scholarship aid awarded, income level (30,001-48,000), 2019-20"
xgis4a20,"imputation field for gis4a20 - average amount of grant and scholarship aid awarded, income level (30,001-48,000), 2019-20"
gis4a20,"average amount of grant and scholarship aid awarded, income level (30,001-48,000), 2019-20"
xgis4n30,"imputation field for gis4n30 - number in income level (48,001-75,000), 2019-20"
gis4n30,"number in income level (48,001-75,000), 2019-20"
xgis4g30,"imputation field for gis4g30 - number awarded grant and scholarship aid, income level (48,001-75,000), 2019-20"
