Variable,Description
amaofd11,phys ass t amb vsts - other fed amt 11
amaopr11,phys ass t amb vsts - oth private amt 11
amaopu11,phys ass t amb vsts - oth public amt 11
amaosr11,p a amb vsts - oth unclass srce amt 11
amaoth11,phys ass t amb vsts-oth combined amt 11
amaprv11,phys ass t amb vsts-private ins amt 11
amaptr11,phys ass t amb vsts - prv & tri amt 11
amaslf11,phys ass t amb vsts-self/family amt 11
amasst11,"# physician ass t vsts (off+oupat), 2011"
amastl11,phys ass t amb vsts-oth st/locl amt 11
amatch11,phys ass t ambulatory visit charges 11
amatri11,phys ass t amb vsts-tricare amt 11
amava11,phys ass t amb vsts-va/champva amt 11
amawcp11,phys ass t amb vsts-wrkers comp amt 11
amcexp11,totl ambultry (ob+op) chiro exp 11
amchir11,"# chiropractr vsts (off+outpat), 2011"
amcmcd11,chiro amb visits - medicaid amt 11
amcmcr11,chiro amb visits - medicare amt 11
amcofd11,chiro amb visits - other federal amt 11
amcopr11,chiro amb visits - oth private amt 11
amcopu11,chiro amb visits - oth public amt 11
amcosr11,chir amb vsts - oth unclass srce amt 11
amcoth11,chiro amb visits - oth combined amt 11
amcprv11,chiro amb visits - private ins amt 11
amcptr11,chiro amb visits -prv & tri amt 11
amcslf11,chiro amb visits - self/family amt 11
amcstl11,chiro amb visits - oth st/local amt 11
amctch11,chiro ambulatory visit charges 11
amctri11,chiro amb visits-tricare amt 11
amcva11,chiro amb visits - va/champva amt 11
amcwcp11,chiro amb visits-workers comp amt 11
amdrc11,"# calls w/off & outpat physicians, 2011"
ameexp11,totl ambultry (ob+op) optometrist exp 11
amemcd11,optmtrist amb vsts - medicaid amt 11
amemcr11,optmtrist amb vsts - medicare amt 11
ameofd11,optmtrist amb vsts-other fed amt 11
ameopr11,optmtrist amb vsts - oth private amt 11
ameopu11,optmtrist amb vsts - oth public amt 11
ameosr11,optom amb vsts - oth unclas srce amt 11
ameoth11,optmtrist amb vsts - oth combined amt 11
ameprv11,optmtrist amb vsts - private ins amt 11
ameptr11,optmtrist amb vsts - prv & tri amt 11
ameslf11,optmtrist amb vsts - self/family amt 11
amestl11,optmtrist amb vsts-oth st/local amt 11
ametch11,optometrist ambulatory visit charges 11
ametri11,optmtrist amb vsts-tricare amt 11
ameva11,optmtrist amb vsts-va/champva amt 11
amewcp11,optmtrist amb vsts-workers comp amt 11
amnexp11,totl ambultry (ob+op) nurse/prac exp 11
amnmcd11,nrs/prac amb vsts - medicaid amt 11
amnmcr11,nrs/prac amb vsts - medicare amt 11
amnofd11,nrs/prac amb vsts-other federal amt 11
amnopr11,nrs/prac amb vsts - oth private amt 11
amnopu11,nrs/prac amb vsts - oth public amt 11
amnosr11,nrs/pr amb vsts - oth unclas srce amt 11
amnoth11,nrs/prac amb vsts - oth combined amt 11
amnprv11,nrs/prac amb vsts - priv ins amt 11
amnptr11,nrs/prac amb vsts - prv & tri amt 11
amnslf11,nrs/prac amb vsts - self/family amt 11
amnstl11,nrs/prac amb vsts-oth st/local amt 11
amntch11,nrs/prac ambulatory visit charges 11
amntri11,nrs/prac amb vsts-tricare amt 11
amnurs11,# amb nurse/prctitionr vsts(ob+op) 11
amnva11,nrs/prac amb vsts-va/champva amt 11
amnwcp11,nrs/prac amb vsts-workers comp amt 11
amopto11,# amb optometrist vsts (ob+op) 11
amtexp11,totl ambultry (ob+op) pt/ot exp 11
amther11,# amb pt/ot thrpy visits (ob+op) 11
amtmcd11,pt/ot amb visits-medicaid amt 11
amtmcr11,pt/ot amb visits-medicare amt 11
amtofd11,pt/ot amb visits - other fed amt 11
amtopr11,pt/ot amb visits - oth private amt 11
amtopu11,pt/ot amb visits-oth public amt 11
amtosr11,pt/ot amb vsts-oth unclas srce amt 11
amtotc11,"# calls w/office & oupat depts, 2011"
amtoth11,pt/ot amb visits - oth combined amt 11
amtprv11,pt/ot amb visits-private ins amt 11
amtptr11,pt/ot amb visits -prv & tri amt 11
amtslf11,pt/ot amb visits-self/family amt 11
amtstl11,pt/ot amb visits-oth st/locl amt 11
amttch11,pt/oc ambulatory visit charges 11
amttri11,pt/ot amb visits-tricare amt 11
amtva11,pt/ot amb visits-va/champva amt 11
amtwcp11,pt/ot amb visits-workers comp amt 11
angiaged,age of diagnosis-angina
angidx,angina diagnosis (>17)
anylim11,"any limitation in p15r3,4,5/p16r1,2,3"
aprdlm42,mcaid/schip/o pub: dly wait 4 apprv-r4/2
aprdlt42,tricr/chamv: delay waiting 4 apprvl-r4/2
aprtrm42,mcaid/schip/o pub: need apprv 4 trt-r4/2
aprtrt42,tricr/chamv: need apprvl 4 treatmnt-r4/2
arthaged,age of diagnosis-arthritis
arthdx,arthritis diagnosis (>17)
arthtype,type of arthritis diagnosed (>17)
asacut53,used acute pres inhaler last 3 mos-rd5/3
asatak31,asthma attack last 12 mos - rd3/1
asatak53,asthma attack last 12 mos - rd 5/3
asdaly53,now take prev daily asthma meds - rd 5/3
asevfl53,ever used peak flow meter - rd 5/3
asianp42,ac19 is provider asian-r4/2
asmrcn53,used>3acute cn pres inh last 3 mos-rd5/3
aspkfl53,have peak flow meter at home - rd 5/3
asprev53,ever used prev daily asthma meds -rd 5/3
asprin53,tke aspirn every (othr) day (>17)-rd 5/3
asstil31,does person still have asthma-rd3/1
asstil53,does person still have asthma - rd 5/3
asthaged,age of diagnosis-asthma
asthdx,asthma diagnosis
asthep31,when was last episode of asthma - rd 3/1
asthep53,when was last episode of asthma - rd 5/3
aswnfl53,when last used peak flow meter - rd 5/3
begrfd31,r3/1 reference period begin date: day
begrfd42,r4/2 reference period begin date: day
begrfd53,r5/3 reference period begin date: day
begrfm31,r3/1 reference period begin date: month
begrfm42,r4/2 reference period begin date: month
begrfm53,r5/3 reference period begin date: month
begrfy31,r3/1 reference period begin date: year
begrfy42,r4/2 reference period begin date: year
begrfy53,r5/3 reference period begin date: year
bendif31,difficulty bending/stooping - rd 3/1
bendif53,difficulty bending/stooping - rd 5/3
blckpr42,ac19 is provider black/african amer-r4/2
bldraged,age of diagnosis-bladder cancer
bldrrems,bladder cancer in remission
blind42,person is blind - rd 4/2
blodaged,age of diagnosis-blood cancer
blodrems,blood cancer in remission
bmindx53,adult body mass index (>17) - rd 5/3
boneaged,age of diagnosis-bone cancer
bonerems,bone cancer in remission
boost42,dr advise booster seat (40<wt<=80)-r4/2
bpchek53,time snce lst blood pres chk (>17)-rd5/3
bpmldx,mult diag high blood press (>17)
bpmont53,# mos snce lst blood pres chk (>17)-r5/3
braiaged,age of diagnosis-brain cancer
brairems,brain cancer in remission
brstaged,age of diagnosis-breast cancer
brstex53,how lng snce lst breast exam (>17)-rd5/3
brstrems,breast cancer in remission
bsnty31,"sole prop, partner, corp, rd 3/1 cmj"
bsnty42,"sole prop, partner, corp, rd 4/2 cmj"
bsnty53,"sole prop, partner, corp, rd 5/3 cmj"
bstsre53,rsn have bld stool tst (>39)-r5/3
bstst53,mst rcnt bld stool tst hme kit(>39)-r5/3
busimp11,business income imputation flag
busnp11x,person's business income
cabladdr,cancer diagnosed - bladder (>17)
cablood,cancer diagnosed - blood (>17)
cabone,cancer diagnosed - bone (>17)
cabrain,cancer diagnosed - brain (>17)
cabreast,cancer diagnosed - breast (>17)
cacervix,cancer diagnosed - cervix (>17)
cacolon,cancer diagnosed - colon (>17)
caesoph,cancer diagnosed - esophagus (>17)
cakidney,cancer diagnosed - kidney (>17)
calarynx,cancer diagnosed - larynx (>17)
caleukem,cancer diagnosed - leukemia (>17)
caliver,cancer diagnosed - liver (>17)
calung,cancer diagnosed - lung (>17)
calymph,cancer diagnosed - lymphoma (>17)
camelano,cancer diagnosed - melanoma (>17)
camouth,cancer diagnosed - mouth/lip/tonge (>17)
camuscle,cancer diagnsd - softtiss/musc/fat (>17)
cancerdx,cancer diagnosis (>17)
caother,cancer diagnosed - other (>17)
caovary,cancer diagnosed - ovary (>17)
capancrs,cancer diagnosed - pancreas (>17)
caprosta,cancer diagnosed - prostate (>17)
careco42,ac08 oth reas no usc:cost of med cr-r4/2
carectum,cancer diagnosed - rectum (>17)
cashp11x,person's other regular cash contribution
caskindk,cancer diagnosed-skin-unknown type (>17)
caskinnm,cancer diagnosed - skin-nonmelano (>17)
castomch,cancer diagnosed - stomach (>17)
catestis,cancer diagnosed - testis (>17)
cathroat,cancer diagnosed - throat (>17)
cathyrod,cancer diagnosed - thyroid (>17)
cauterus,cancer diagnosed - uterus (>17)
cbck53,csaq: cancer back told by health prof
cbckyr53,csaq: year told cancer back
cclhin53,csaq: concerned losing hlth ins to cncr
ccngft53,csaq: part-time to full-time working
ccngpt53,csaq: full-time to part-time work
ccnrdi53,csaq: cancer diagnosis by health prof
cdiag53,csaq: cancer diagnosis before age 18
cdret53,csaq: delayed retirement
cefact53,csaq: activities limited due to cancer
cefahu53,csaq: asked for help understanding bills
cefask53,csaq: asked for help getting to doctor
cefbck53,csaq: worry cancer come back/get worse
cefcop53,csaq: exp - cope better w/ challenges
cefhlt53,csaq: exp - made healthier habits
ceflct53,csaq: how long activities limited
cefmtl53,csaq: mental tasks affected by cancer
cefog53,csaq: is limitation ongoing
cefopn53,csaq: chances of cancer return/get worse
cefpos53,csaq: exp - reason for positive changes
cefrec53,csaq: rcvd help from doctor or provider
cefrhu53,csaq: rcvd help understanding bills
cefrsp53,csaq: worry responsibilities at home/wrk
cefstg53,csaq: exp - made a stronger person
celigi53,csaq: eligibility status for csaq
ceret53,csaq: early retirement
cervaged,age of diagnosis-cervical cancer
cervrems,cervical cancer in remission
cextdi53,csaq: paid time off at diagnosis
cextlt53,csaq: paid time off < 1 year aft trtmnt
cextm53,csaq: took extended paid time off
cextmt53,csaq: paid time off >= 1 year aft trtmnt
cextog53,csaq: paid time off ongoing
cextot53,csaq: total paid time off
cextrt53,csaq: paid time off during treatment
cfm2mt53,csaq: fmem take extnd tim off >= 2 mnth
cfmcog53,csaq: fmem part-time work ongoing
cfmdrt53,csaq: fmem delayed retirement
cfmem53,csaq: fmem provide care
cfmetm53,csaq: estimated fmem take paid time off
cfmext53,csaq: fmem take extended paid time off
cfmfog53,csaq: fmem full-time work ongoing
cfmftm53,csaq: estimated time fmem work full-time
cfmftp53,csaq: fmem change full-time to part-time
cfmgrt53,csaq: fmem early retirement
cfmldj53,csaq: fmem change to less demanding job
cfmnpt53,csaq: fmem take unpaid time off
cfmntm53,csaq: estimated unpaid time off by fmem
cfmoth53,csaq: fmem other arrangements
cfmpog53,csaq: fmem extnd paid time off ongoing
cfmptf53,csaq: fmem change part-time to full-time
cfmptm53,csaq: estimated fmem work part-time
cfmtof53,csaq: fmem take extended time off
cfmuog53,csaq: fmem unpaid time ongoing
cfnamt53,csaq: amount of borrowed or in debt
cfnbnk53,csaq: self or fmem file bankruptcy
cfndbt53,csaq: money borrowed or in debt
cfnpmt53,csaq: worry pay medical bills
cfnsac53,csaq: financial sacrifice
cfnunb53,csaq: unable to cover medical bills
cfree53,csaq: free from cancer
cfret53,csaq: might be forced to retire
cftrt53,csaq: first time treated for cancer
cfttot53,csaq: total full-time work
chappt42,cahps:12mos:# of off/clin apts(0-17)r4/2
chbmix42,child's body mass index (6-17)-r4/2
chbron31,chronc bronchits last 12 mths (>17)-r3/1
chbron53,chronc bronchits last 12 mths (>17)-r5/3
chcoun42,cshcn:child needs counseling (0-17)-r4/2
chdaged,age of diagnosis-coronary heart disease
chddx,coronary hrt disease diag (>17)
check53,how lng lst routne checkup (>17)-rd 5/3
chempb42,cshcn:couns prob last 12+mos (0-17)-r4/2
chenec42,cahps:12mos:easy get nec care (0-17)r4/2
chexpl42,cahps:12mos:chld dr expl thng(0-17)r4/2
cheyre42,cahps:12mos:esy w/rfr to spec(0-17)-r4/2
chgj3142,changed job between rd 3/1 and rd 4/2
chgj4253,changed job between rd 4/2 and rd 5/3
chhecr42,cahps:12mos:rate chld hlt care(0-17)r4/2
chilcr42,cahps:12mos:ill/inj need care(0-17)-r4/2
chilww42,cahps:12mos:ill care whn wntd(0-17)-r4/2
chldp11x,person's child support
chlico42,cshcn:limit cond last 12+mos (0-17)-r4/2
chlihb42,cshcn:limt for hlth/behv cond(0-17)-r4/2
chlimi42,cshcn:limited in any way (0-17)-r4/2
chlimp11,child support imputation flag
chlist42,cahps:12mos:chld dr lsn to you(0-17)r4/2
chndcr42,cahps:12mos:need any care/trt(0-17)-r4/2
choic31,choice of health plans at rd 3/1 cmj
choic42,choice of health plans at rd 4/2 cmj
choic53,choice of health plans at rd 5/3 cmj
cholaged,age of diagnosis-high cholesterol
cholck53,how lng cholest lst chck (>17) - rd 5/3
choldx,high cholesterol diagnosis (>17)
chpmcn42,cshcn:pmed cond last 12+ mos (0-17)-r4/2
chpmed42,cshcn:child needs prescrb med(0-17)-r4/2
chpmhb42,cshcn:pmed for hlth/behv cond(0-17)-r4/2
chprtm42,cahps:12mos:child dr engh time(0-17)r4/2
chresp42,cahps:12mos:chld's dr shw resp(0-17)r4/2
chrtcr42,cahps:12mos:make rout care apt(0-17)r4/2
chrtww42,cahps:12mos:rout apt whn wntd(0-17)-r4/2
chserv42,cshcn:chld needs med&oth serv(0-17)-r4/2
chspec42,cahps:12mos:chld needed spec(0-17)r4/2
chsrcn42,cshcn:serv cond last 12+ mos (0-17)-r4/2
chsrhb42,cshcn:serv for hlth/behv cond(0-17)-r4/2
chthco42,cshcn:ther cond last 12+ mos (0-17)-r4/2
chther42,cshcn:chld needs spec therapy(0-17)-r4/2
chthhb42,cshcn:spec ther for hlth+cond(0-17)-r4/2
cin2op53,csaq: hlth ins refused 2nd opinion
cincov53,csaq: covered by health insurance
cindnd53,csaq: health insurance denied
cinref53,csaq: hlth ins refused visit coverage
cldjob53,csaq: total time at ldj
clhins53,csaq: stay at job - worry lose hlth ins
clinic42,ac08 oth reas no usc: hosp/er/clnic-r4/2
clmdep11,did/will pers claim dependents on return
clmhip11,did/will pers deduct health insur. prem.
clntre53,rsn have colonoscopy (>39)-r5/3
clntst53,most recent colonoscopy (>39) - r5/3
clprod53,csaq: feel less productive
clstrt53,csaq: last cancer treatment
cmceff53,csaq: discuss side effects
cmcfup53,csaq: discuss regular follow-up care
cmcnec53,csaq: received necessary medical care
cmcpsy53,csaq: discuss emo/soc needs
cmcsty53,csaq: discuss lifestyle or health
cmmain53,csaq: main reason for no treatment/care
cmnacc53,csaq: doctor did not accept insurance
cmnaff53,csaq: could not afford care
cmncre53,csaq: no child/adult care
cmnins53,csaq: ins company didn't approve or pay
cmnlng53,csaq: no time for care/treatment
cmnoff53,csaq: problems getting to doctor office
cmnplc53,csaq: didn't know where to go
cmntim53,csaq: no time off from work
cmothr,csaq: other reason for no treatment/care
cmtask53,csaq: interfere with mental tasks
cngfdi53,csaq: prt-time to fll-time at diagnosis
cngflt53,csaq: prt-tim to fll-tim < 1 yr aft trt
cngflx53,csaq: flexible work schedule
cngfmt53,csaq: prt-tim to fll-tim >=1 yr aft trt
cngfog53,csaq: full-time work ongoing
cngftr53,csaq: prt-time to fll-time during trtmnt
cngfxd53,csaq: flx work schedule at diagnosis
cngfxl53,csaq: flx wrk schedule < 1 year aft trt
cngfxm53,csaq: flx wrk schedule >= 1 year aft trt
cngfxt53,csaq: flx work schedule during treatment
cngldd53,csaq: change to ldj at diagnosis
cngldj53,csaq: change to less demanding job (ldj)
cngldl53,csaq: change to ldj < 1 year aft trtmnt
cngldm53,csaq: change to ldj >= 1 year aft trtmnt
cngldt53,csaq: change to ldj during treatment
cnglog53,csaq: ldj ongoing
cngpdi53,csaq: fll-time to prt-time at diagnosis
cngplt53,csaq: fll-tim to prt-tim < 1 yr aft trt
cngpmt53,csaq: fll-tim to prt-tim >=1 yr aft trt
cngpog53,csaq: part-time work ongoing
cngptr53,csaq: fll-time to prt-time during trtmnt
cnpog53,csaq: unpaid time off ongoing
cnptdi53,csaq: unpaid time off at diagnosis
cnptlt53,csaq: unpaid tim off < 1 year aft trtmnt
cnptmt53,csaq: unpaid tim off >=1 year aft trtmnt
cnptof53,csaq: take unpaid time off
cnptot53,csaq: total unpaid time off
cnptrt53,csaq: unpaid time off during treatment
coglim31,cognitive limitations - rd 3/1
coglim53,cognitive limitations - rd 5/3
coloaged,age of diagnosis-colon cancer
colorems,colon cancer in remission
cotarr53,csaq: other arrangements
covrmm,month most recently covered-pnl 16 only
covryy,year most recently covered-panel 16 only
cprom53,csaq: did not pursue promotion
cpsfamid,cpsfamid
cptask53,csaq: interfere with physical tasks
cpttot53,csaq: total part-time work
csaqw11f,final cancer saq person weight - 2011
cshcn42,cshcn:child w/spec hc needs (0-17)-r4/2
cshimp11,cash contribution imputation flag
cslhin53,csaq: fmem stay at job - worry lose ins
cstsvm42,mcaid/schip/o pub: call custmr serv-r4/2
cstsvt42,tricr/chamv: call customer service-r4/2
ctmoff53,csaq: take time off since diagnosed
ctmsk53,csaq: asked for extnd tim off since diag
ctrtmt53,csaq: currently treated for cancer
cwrkef53,csaq: effects of treatment on work
cwrkp53,csaq: work for pay since diagnosed
cwyask53,csaq: why ask for work changes
cwycng53,csaq: why make work changes
dadpro42,problem getting along w/dad (5-17)-r4/2
dapid31x,pid of person's dad - rd 3/1
dapid42x,pid of person's dad - rd 4/2
dapid53x,pid of person's dad - rd 5/3
ddbdys31,# oth day spent in bed since start(rd31)
ddbdys42,# oth day spent in bed since start(rd42)
ddbdys53,# oth day spent in bed since start(rd53)
ddnscl31,# days missd school due to ill/inj(rd31)
ddnscl42,# days missd school due to ill/inj(rd42)
ddnscl53,# days missd school due to ill/inj(rd53)
ddnwrk31,# days missed work due to ill/inj (rd31)
ddnwrk42,# days missed work due to ill/inj (rd42)
ddnwrk53,# days missed work due to ill/inj (rd53)
deaf42,person is deaf - rd 4/2
decide42,ac28 prov asks pers to help decide-r4/2
deduct11,itemize or standard deduction
dental42,dr advise reg dental checkup (2-17)-r4/2
dentck53,how often dental check-up - rd 5/3
dentin31,dental insurance - rd 3/1
dentin42,dental insurance - rd 4/2
dentin53,dental insurance - rd 5/3
depdnt11,person is flagged a dependent
dftous42,ac14 how difficult is it get to usc-r4/2
diabaged,age of diagnosis-diabetes
diabdx,diabetes diagnosis (>17)
diabw11f,final diabetes care supplement weight
diffpl42,ac08 oth reas no usc:diffrnt places-r4/2
diffwg31,persons wages different this rd31 at cmj
diffwg42,persons wages different this rd42 at cmj
diffwg53,persons wages different this rd53 at cmj
disvw31x,disavowed health ins at rd 3/1 cmj (ed)
disvw42x,disavowed health ins at rd 4/2 cmj (ed)
disvw53x,disavowed health ins at rd 5/3 cmj (ed)
divdp11x,person's dividend income
divimp11,dividend income imputation flag
dkwhru42,ac08 oth reas no usc:dk where to go-r4/2
dndlay42,delayed in getting nec dental care-r4/2
dndlpr42,ac47 prb dlayd gettng nec dent care-r4/2
dndlrs42,ac46 rsn dlayd gettng nec dent care-r4/2
dntins11,dental ins - r5/r3 until 12/31/11
dntins31,dental ins - rd 3/1 in 11
dnunab42,unable to get necessary dental care-r4/2
dnunpr42,ac43 prb unable get ncsry dent care-r4/2
dnunrs42,ac42 rsn unable get ncsry dent care-r4/2
dobmm,date of birth: month
dobyy,date of birth: year
docels42,ac08 oth reas no usc: dr elsewhere-r4/2
dpinru11,dependents in/out of ru
dpotsd11,how many dependents live outside ru
dsa1c53,dcs: times tested for a-one-c in 2011
dscb1053,dcs: blood cholesterol checked bef 2010
dscgrp53,dcs: learned care by taking group class
dsch1053,dcs: blood cholesterol checked in 2010
dsch1153,dcs: blood cholesterol checked in 2011
dsch1253,dcs: blood cholesterol checked in 2012
dschnv53,dcs: never had blood cholesterol checked
dscint53,dcs: learned care from reading internet
dscnpc53,dcs: learned care from other provider
dsconf53,dcs: confident taking care of diabetes
dscpcp53,dcs: learned care from primary care prov
dscphn53,dcs: learn care from phone call w/prov
dsdia53,dcs: diabetes diagnosis by health prof
dsdiet53,dcs: treat diabetes w/diet modification
dseb1053,dcs: dilated eye exam before 2010
dsey1053,dcs: dilated eye exam in 2010
dsey1153,dcs: dilated eye exam in 2011
dsey1253,dcs: dilated eye exam in 2012
dseynv53,dcs: never had dilated eye exam
dseypr53,dcs: has diabetes caused eye probs
dsfb1053,dcs: had feet checked before 2010
dsfl1053,dcs: got flu vaccination in 2010
dsfl1153,dcs: got flu vaccination in 2011
dsfl1253,dcs: got flu vaccination in 2012
dsflnv53,dcs: never got flu vaccination
dsft1053,dcs: had feet checked during 2010
dsft1153,dcs: had feet checked during 2011
dsft1253,dcs: had feet checked during 2012
dsftnv53,dcs: never had feet checked
dsinsu53,dcs: treat diabetes w/insulin injections
dskidn53,dcs: has diabetes caused kidney problems
dsmed53,dcs: treat diabetes w/meds by mouth
dsprx53,dcs: was respondent a proxy
dsvb1053,dcs: got flu vaccination before 2010
duid,dwelling unit id
dupersid,person id (duid + pid)
dvgen11,# general dentist visits 11
dvgexp11,total general dentist exp 11
dvgmcd11,gnrl dental visits - medicaid amt 11
dvgmcr11,gnrl dental visits - medicare amt 11
dvgofd11,gnrl dental visits - other fed amt 11
dvgopr11,gnrl dental visits - oth private amt 11
dvgopu11,gnrl dental visits - oth public amt 11
dvgosr11,gnrl dent vsts - ot unclass srce amt 11
dvgoth11,gnrl dental visits - oth combined amt 11
dvgprv11,gnrl dental visits - private ins amt 11
dvgptr11,gnrl dental visits - prv & tri amt 11
dvgslf11,gnrl dental visits - self/fam amt 11
dvgstl11,gnrl dental visits - oth st/local amt 11
dvgtch11,general dental care visit charges 11
dvgtri11,gnrl dental visits-tricare amt 11
dvgva11,gnrl dental visits - va/champva amt 11
dvgwcp11,gnrl dental visits - workers comp amt 11
dvoexp11,total orthodontist exp 11
dvomcd11,orthodontist visits - medicaid amt 11
dvomcr11,orthodontist visits - medicare amt 11
dvoofd11,orthodontist visits-othr fed amt 11
dvoopr11,orthodontist visits-othr private amt 11
dvoopu11,orthodontist visits-othr public amt 11
dvoosr11,orthodont vsts - ot unclass srce amt 11
dvooth11,orthodontist visits-oth combined amt 11
dvoprv11,orthodontist visits - private ins amt 11
dvoptr11,orthodontist visits - prv & tri amt 11
dvorth11,# orthodontist visits 11
dvoslf11,orthodontist visits - self/family amt 11
dvostl11,orthodontist visits-othr st/local amt 11
dvotch11,orthodontist visit charges 11
dvotri11,orthodontist visits-tricare amt 11
dvova11,orthodontist visits-va/champva amt 11
dvowcp11,orthodontist visits-workers comp amt 11
dvtexp11,total dental care exp 11
dvtmcd11,all dental care - medicaid amt 11
dvtmcr11,all dental care - medicare amt 11
dvtofd11,all dental care - other fedrl amt 11
dvtopr11,all dental care - oth private amt 11
dvtopu11,all dental care - oth public amt 11
dvtosr11,all dent care-ot unclass srce amt 11
dvtot11,# dental care visits 11
dvtoth11,all dental care - oth combined amt 11
dvtprv11,all dental care - private ins amt 11
dvtptr11,all dental care - prv & tri amt 11
dvtslf11,all dental care - self/family amt 11
dvtstl11,all dental care - oth st/local amt 11
dvttch11,total dental care visit charges 11
dvttri11,all dental care - tricare amt 11
dvtva11,all dental care - va/champva amt 11
dvtwcp11,all dental care - workers comp amt 11
eathlt42,dr advise eat healthy (2-17)-r4/2
edrecode,education recode
educyr,years of educ when first entered meps
eduyrdeg,year of education or highest degree
eicrdt11,did/will pers receive earned inc credit
elgrnd11,eligibility status as of 12/31/11
elgrnd31,eligibility - r3/1
elgrnd42,eligibility - r4/2
elgrnd53,eligibility - r5/3
emphaged,age of diagnosis-emphysema
emphdx,emphysema diagnosis (>17)
empst31,employment status rd 3/1
empst42,employment status rd 4/2
empst53,employment status rd 5/3
endrfd11,2011 reference period end date: day
endrfd31,r3/1 reference period end date: day
endrfd42,r4/2 reference period end date: day
endrfd53,r5/3 reference period end date: day
endrfm11,2011 reference period end date: month
endrfm31,r3/1 reference period end date: month
endrfm42,r4/2 reference period end date: month
endrfm53,r5/3 reference period end date: month
endrfy11,2011 reference period end date: year
endrfy31,r3/1 reference period end date: year
endrfy42,r4/2 reference period end date: year
endrfy53,r5/3 reference period end date: year
engcmf42,ac02 whole hh comfrtble speakng eng-r4/2
engspk42,ac02a not comfrtble speakng english-r4/2
erdexp11,total emergency room dr exp 11
erdmcd11,er-medicaid amt - dr 11
erdmcr11,er-medicare amt - dr 11
erdofd11,er-other fed amt - dr 11
erdopr11,er - other private amt - dr 11
erdopu11,er - other public amt - dr 11
