Variable,Description
crgvprb3,"what is the major health problem, illness, disability for care for person?"
crgvrel4,relationship of person to whom you are giving care?
csrvclin,participate in clinical trial as part of cancer treatment?
csrvctl2,is pain under control?
csrvdein,ever denied insurance coverage because of your cancer?
csrvdoc1,what type of doctor provides majority of your care
csrvinsr,did health insurance pay for all of your cancer treatment
csrvinst,instructions written or printed
csrvpain,currently have physical pain from cancer or treatment?
csrvrtrn,ever receive instructions from a doctor for follow-up check-ups
csrvsum,did you receive a summary of cancer treatments received
csrvtrt3,currently receiving treatment for cancer
cstate1,do you currently live in ____(state)____?
ctelenm1,correct telephone number?
ctelnum1,correct phone number?
cvdcrhd4,ever diagnosed with angina or coronary heart disease
cvdinfr4,ever diagnosed with heart attack
cvdstrk3,ever diagnosed with a stroke
deaf,are you deaf or do you have serious difficulty hearing?
decide,difficulty concentrating or remembering
diabage3,age when told diabetes
diabedu,ever taken class in managing diabetes
diabete4,(ever told) you had diabetes
diabeye,ever told diabetes has affected eyes
diffalon,difficulty doing errands alone
diffdres,difficulty dressing or bathing
diffwalk,difficulty walking or climbing stairs
dispcode,final disposition
doctdiab,times seen health professional for diabetes
drnk3ge5,binge drinking
drnkany5,drink any alcoholic beverages in past 30 days
drnkdri2,did you drive after having too much to drink in the past 30 days?
drocdy3_,computed drink-occasions-per-day
ecigaret,have you ever used an e-cigarette or other electronic “vaping” product?
ecignow,"do you now use e-cigarettes, every day, some days, or not at all?"
educa,education level
employ1,employment status
exerany2,exercise in past 30 days
eyeexam1,last eye exam where pupils were dilated
fall12mn,had fall past twelve months
fallinj4,injured in fall
feetchk,times feet check for sores/irritations
feetchk3,how often check feet for sores or irritations
flshtmy3,when received most recent seasonal flu shot/spray
flushot7,adult flu shot/spray past 12 mos
fmonth,file month
genhlth,general health
hadhyst2,had hysterectomy
hadmam,have you ever had a mammogram
hadpap2,ever had a pap test
havarth4,told have arthritis
havecfs,still have chronic fatigue syndrome or myalgic encephalomyelitis
havehepb,told had hepatitis b
havehepc,still have hepatitis c
height3,reported height in feet and inches
hhadult,number of adults in household
hivrisk5,do any high risk situations apply
hivtst7,ever tested h.i.v.
hivtstd3,month and year of last hiv test
hlthcvr1,primary health insurance coverage
hlthpln1,have any health care coverage
howlong,how long since last mammogram
hplsttst,how long since your last hpv test?
hpvadsht,number of hpv shots received
hpvadvc4,ever had an h.p.v. vaccination?
hpvtest,have you ever had an hpv test?
htin4,computed height in inches
htm4,computed height in meters
idate,interview date
iday,interview day
imfvpla1,where did you get your last flu shot/vaccine?
imonth,interview month
income2,income level
insulin1,now taking insulin
iyear,interview year
ladult1,are you 18 years of age or older?
landline,do you also have a landline telephone?
landsex,are you male or female?
lastden4,last visited dentist or dental clinic
lastpap2,how long since last pap test
lastsmk2,interval since last smoked
lcsctscn,did you have a ct or cat scan?
lcsfirst,how old when you first started smoking?
lcslast,how old when you last smoked?
lcsnumcg,"on average, how many cigarettes do you smoke each day?"
lstblds4,how long since you had blood stool test?
marijan1,"during the past 30 days, on how many days did you use marijuana or hashish?"
marital,marital status
maxdrnks,most drinks on single occasion past 30 days
medcost,could not see dr. because of cost
medshepb,currently taking medicine for hepatitis b
menthlth,number of days mental health not good
mscode,metropolitan status code
numadult,number of adults in household
numhhol3,household telephones
nummen,number of adult men in household
numphon3,residential phones
numwomen,number of adult women in household
pcdmdec1,who made the decision with you to have psa test?
pcpsaad3,has a health professional ever talked with you about the advantages of the psa test?
pcpsade1,why was psa test done?
pcpsadi1,has a health professional ever talked with you about the disadvantages of the psa test?
pcpsare1,has a doctor ever recommended that you have a psa test?
pcpsars1,what was the main reason you had this psa test?
pdiabtst,had a test for high blood sugar in past three years
persdoc2,multiple health care professionals
physhlth,number of days physical health not good
pneuvac4,pneumonia shot ever
poorhlth,poor physical or mental health
prediab1,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
prirhepc,were you treated for hepatitis c prior to 2015
psatest1,ever had psa test
psatime,time since last psa test
pvtresd1,private residence?
pvtresd3,do you live in a private residence?
qstlang,language identifier
qstver,questionnaire version identifier
rcsgendr,gender of child
rcsrltn2,relationship to child
renthom1,own or rent home
respslct,respondent selection
rmvteth4,number of permanent teeth removed
rsnmrjn1,what was the reason you used marijuana?
safetime,safe time to talk?
sdnatest,how long since you had stool dna?
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sexvar,sex of respondent
shingle2,have you ever had the shingles or zoster vaccine?
sigmscpy,have you ever had a sigmoidoscopy?
sigmtest,how long has it been since you had sigmoidoscopy?
sleptim1,how much time do you sleep
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
sofemale,sexual orientation
somale,sexual orientation
statere1,resident of state
stooldna,ever had stool dna test?
stopsmk2,stopped smoking in past 12 months
tetanus1,received tetanus shot since 2005?
toldcfs,told had chronic fatigue syndrome or myalgic encephalomyelitis
toldhepc,told had hepatitis c
trethepc,treated for hepatitis c
trnsgndr,do you consider yourself to be transgender?
usemrjn2,"during the past 30 days, how did you primarily use marijuana?"
usenow3,use of smokeless tobacco products
vclntest,how long has it been since you had virtual colonoscopy?
veteran3,are you a veteran
vircolon,have you ever had a virtual colonoscopy?
weight2,reported weight in pounds
workcfs,how many hours a week are you been able to work
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst4,ever been tested for hiv calculated variable
_alteth3,adults aged 65+ who have had all their natural teeth extracted
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cllcpwt,final child weight: land-line and cell-phone data
_clnscpy,respondents aged 50-75 who have had a colonoscopy within the past ten years
_cprace,preferred child race categories
_crace1,child non-hispanic race including multiracial
_crcrec1,respondents aged 50-75 who have fully met the uspstf recommendations
_denvst3,"adults who have visited a dentist, dental hygenist or dental clinic within the past year"
_drdxar2,respondents diagnosed with arthritis
_drnkdrv,drinking and driving
_drnkwk1,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_exteth3,risk factor for having had permanent teeth extracted
_flshot7,flu shot calculated variable
_hcvu651,respondents aged 18-64 with health care coverage
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_imprace,imputed race/ethnicity value
_incomg,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_ltasth1,lifetime asthma calculated variable
_mam5023,women respondents aged 50-74 who have had a mammogram in the past two years
_ment14d,computed mental health status
_metstat,metropolitan status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_mrace1,calculated non-hispanic race including multiracial
_phys14d,computed physical health status
_pneumo3,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_raceprv,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfblds4,respondents aged 50-75 who have had a blood stool test within the past year
_rfbmi5,overweight or obese calculated variable
_rfdrhv7,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfmam22,women respondents aged 40+ who have had a mammogram in the past two years
_rfpap35,women respondents aged 21-65 who have had a pap test in the past three years
_rfpsa23,male respondents aged 40+ who have had a psa test in the past 2 years
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsmok3,current smoking calculated variable
_sbontim,respondents aged 50-75 who have had a sigmoidoscopy within the past ten years and a blood stool test in the past year
_sex,calculated sex variable
_sgms10y,respondents aged 50-75 who have had a sigmoidoscopy within the past ten years
_sgmscpy,respondents aged 50-75 who have had a sigmoidoscopy within the past five years
_smoker3,computed smoking status
_state,state fips code
_stoldna,respondents aged 50-75 who have had a stool dna test within the past three years
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_urbstat,urban/rural status
_vircoln,respondents aged 50-75 who have had a virtual colonoscopy within the past five years
