Variable,Description
cvdstrk3,ever diagnosed with a stroke
deaf,are you deaf or do you have serious difficulty hearing?
decide,difficulty concentrating or remembering
diabage3,age when told diabetes
diabedu,ever taken class in managing diabetes
diabete4,(ever told) you had diabetes
diabeye,ever told diabetes has affected eyes
diffalon,difficulty doing errands alone
diffdres,difficulty dressing or bathing
diffwalk,difficulty walking or climbing stairs
dispcode,final disposition
doctdiab,times seen health professional for diabetes
dradvise,doctor advised reduced sodium/salt intake
drnk3ge5,binge drinking
drnkany5,drink any alcoholic beverages in past 30 days
drocdy3_,computed drink-occasions-per-day
ecignow1,"do you now use e-cigarettes, every day, some days, or not at all?"
educa,education level
employ1,employment status
exerany2,exercise in past 30 days
eyeexam1,last eye exam where pupils were dilated
feetchk,times feet check for sores/irritations
feetchk3,how often check feet for sores or irritations
firearm5,any firearms in home
flshtmy3,when received most recent seasonal flu shot/spray
flushot7,adult flu shot/spray past 12 mos
fmonth,file month
frenchf1,how often do you eat french fries or fried potatoes?
frnchda_,french fry intake in times per day
fruit2,how many times did you eat fruit?
fruitju2,how many times did you drink 100 percent pure fruit juices?
frutda2_,computed fruit intake in times per day
ftjuda2_,computed fruit juice intake in times per day
fvgreen1,how many times did you eat dark green vegetables?
genhlth,general health
grenda1_,computed dark green vegetable intake in times per day
gunload,any firearms loaded
hadhyst2,had hysterectomy
hadmam,have you ever had a mammogram
hadsigm4,ever had sigmoidoscopy/colonoscopy
havarth5,told have arthritis
havecfs,still have chronic fatigue syndrome or myalgic encephalomyelitis
havehepb,told had hepatitis b
havehepc,still have hepatitis c
height3,reported height in feet and inches
hhadult,number of adults in household
hivtst7,ever tested h.i.v.
hivtstd3,month and year of last hiv test
hombpchk,told check blood pressure at home
homrgchk,regularly check blood pressure at home
howlong,how long since last mammogram
hpvadsht,number of hpv shots received
hpvadvc4,ever had an h.p.v. vaccination?
htin4,computed height in inches
htm4,computed height in meters
idate,interview date
iday,interview day
imfvpla2,where did you get your last flu shot/vaccine?
imonth,interview month
income3,income level
insulin1,now taking insulin
iyear,interview year
joinpai2,how bad was joint pain
ladult1,are you 18 years of age or older?
landline,do you also have a landline telephone?
landsex,are you male or female?
lastsig4,time since last sigmoidoscopy/colonoscopy
lastsmk2,interval since last smoked
lcsctscn,did you have a ct or cat scan?
lcsfirst,how old when you first started smoking?
lcslast,how old when you last smoked?
lcsnumcg,"on average, how many cigarettes do you smoke each day?"
lmtjoin3,limited because of joint symptoms
loadulk2,any loaded firearms also unlocked
marijan1,"during the past 30 days, on how many days did you use marijuana or hashish?"
marital,marital status
maxdrnks,most drinks on single occasion past 30 days
medcost1,could not afford to see doctor
medshepb,currently taking medicine for hepatitis b
menthlth,number of days mental health not good
mscode,metropolitan status code
numadult,number of adults in household
numhhol3,household telephones
nummen,number of adult men in household
numphon3,residential phones
numwomen,number of adult women in household
pcpsars2,what was the main reason you had this psa test?
pcstalk,did you talk about the advantages or disadvantages of p.s.a. test
pdiabtst,had a test for high blood sugar in past three years
persdoc3,have personal health care provider?
physhlth,number of days physical health not good
pneuvac4,pneumonia shot ever
poorhlth,poor physical or mental health
potada1_,computed potato servings per day
potatoe1,how often do you eat french fries or fried potatoes?
prediab1,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
priminsr,what is primary source of health insurance?
prirhepc,were you treated for hepatitis c prior to 2015
psatest1,ever had psa test
psatime1,time since most recent psa test
pvtresd1,private residence?
pvtresd3,do you live in a private residence?
qstlang,language identifier
qstver,questionnaire version identifier
rcsgendr,gender of child
rcsrltn2,relationship to child
renthom1,own or rent home
respslct,respondent selection
rsnmrjn2,what was the reason you used marijuana?
safetime,safe time to talk?
sdnates1,how long since you had stool dna?
seqno,annual sequence number
sexvar,sex of respondent
sharebp,how do you share your blood pressure numbers
shingle2,have you ever had the shingles or zoster vaccine?
sigmtes1,how long has it been since you had sigmoidoscopy?
smalstol,ever had stool test?
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
sofemale,sexual orientation
somale,sexual orientation
statere1,resident of state
stoltest,how long since you had stool test?
stooldn1,ever had stool dna test?
stopsmk2,stopped smoking in past 12 months
tetanus1,received tetanus shot since 2005?
toldcfs,told had chronic fatigue syndrome or myalgic encephalomyelitis
toldhepc,told had hepatitis c
toldhi3,ever told cholesterol is high
trethepc,treated for hepatitis c
trnsgndr,do you consider yourself to be transgender?
usemrjn3,"during the past 30 days, how did you primarily use marijuana?"
usenow3,use of smokeless tobacco products
vclntes1,how long has it been since you had virtual colonoscopy?
vegeda2_,computed other vegetable intake in times per day
vegetab2,how often do you eat french fries or fried potatoes?
veteran3,are you a veteran
vircolo1,have you ever had a virtual colonoscopy?
weight2,reported weight in pounds
wherebp,where do you get blood pressure taken
workcfs,how many hours a week are you been able to work
wtchsalt,watching sodium or salt intake
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst4,ever been tested for hiv calculated variable
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cholch3,cholesterol checked calculated variable
_cllcpwt,final child weight: land-line and cell-phone data
_cprace1,preferred child race categories
_crace1,child non-hispanic race including multiracial
_cureci1,current e-cigarette user calculated variable
_drdxar3,respondents diagnosed with arthritis
_drnkwk1,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_flshot7,flu shot calculated variable
_frt16a,reported consuming fruit >16/day
_frtlt1a,consume fruit 1 or more times per day
_frtres1,missing any fruit responses
_fruite1,fruit exclusion from analyses
_frutsu1,total fruits consumed per day
_hcvu652,respondents aged 18-64 with health insurance
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_hlthpln,have any health insurance
_imprace,imputed race/ethnicity value
_incomg1,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_lmtact3,limited usual activities
_lmtwrk3,limited work activities
_ltasth1,lifetime asthma calculated variable
_ment14d,computed mental health status
_metstat,metropolitan status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_misfrt1,the number of missing fruit responses
_misveg1,the number of missing vegetable responses
_mrace1,calculated non-hispanic race including multiracial
_phys14d,computed physical health status
_pneumo3,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_raceprv,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfbmi5,overweight or obese calculated variable
_rfchol3,high cholesterol calculated variable
_rfdrhv7,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfhype6,high blood pressure calculated variable
_rfsmok3,current smoking calculated variable
_sex,calculated sex variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_urbstat,urban/rural status
_veg23a,reported consuming vegetables >23/day
_vegesu1,total vegetables consumed per day
_vegete1,vegetable exclusion from analyses
_veglt1a,consume vegetables 1 or more times per day
_vegres1,missing any vegetable responses
