Variable,Description
lang19,treatment in italian (q.a17b)
lang23,treatment in japanese (q.a17b)
lang12,treatment in korean (q.a17b)
lang13,treatment in polish (q.a17b)
lang14,treatment in portuguese (q.a17b)
lang15,treatment in russian (q.a17b)
lang20,treatment in tagalog (q.a17b)
lang17,treatment in vietnamese (q.a17b)
lang18,treatment in other language (q.a17b)
conted,continuing education requirements for professional staff (q.a18)
caserev,regularly scheduled case review with a supervisor (q.a18)
qualrev,regularly scheduled case review by an appointed quality review committee (q.a18) committee (q.a18)
outfup,client outcome follow-up after discharge (q.a18)
utrev,periodic utilization review (q.a18)
satsur,periodic utilization review (q.a18)
smokingpolicy,smoking policy (q.a19)
usedseclusion,staff have used seclusion or restraint practices (q.a20)
adoptseclusion,facility has policies to minimize seclusion or restraint (q.a20a)(q.a20a)
intke,intake (q.a21)
schedule,scheduling appointments (q.a21)
assess,assessment/evaluation (q.a21)
txplan,treatment plan (q.a21)
progress,client progress monitoring (q.a21)
dschrg,discharge (q.a21)
ref,referrals (q.a21)
lab,issue/receive lab results (q.a21)
disp,prescribing/dispensing medication (q.a21)
medint,checking medication interactions (q.a21)
storerec,"staff usage of computer or electronic resources, paper only, or a combination of both to store/maintain health records (q.a21)"
sendinfo,"staff usage of computer or electronic resources, paper only, or a combination of both to share patient information (send) (q.a21)"
recinfo,"staff usage of computer or electronic resources, paper only, or a combination of both to share patient information (receive) (q.a21)"
bill,billing (q.a21)
satsurvey,billing (q.a21)
feescale,sliding fee scale (q.a22)
payasst,offer treatment at no charge (q.a23)
revchk1,accepts cash or self-payment (q.a24)
revchk2,private health insurance (q.a24)
revchk8,medicare (q.a24)
revchk5,medicaid (q.a24)
revchk10,accepts state-financed health insurance plan other than medicaid (q.a24)
fundsmha,state mental health agency (or equivalent) funds (q.a24)
fundstatewelfare,state welfare or child and family services agency funds (q.a24)
fundstatejuv,state corrections or juvenile agency funds (q.a24)
fundstateeduc,state education agency funds (q.a24)
fundothstate,other state government funds (q.a24)
fundlocalgov,county or local governemnt funds (q.a24)
fundcsbg,community service block grants (q.a24)
fundcmhg,community mental health block grants (q.a24)
revchk15,federal military insurance (such as tricare) (q.a24)
fundva,united states department of veterans affairs funds (q.a24)
revchk17,ihs/tribal/urban (itu) funds (q.a24)
revchk2a,other (q.a24)
licenmh,state mental health authority (q.a25)
licensed,state substance abuse agency (q.a25)
licenph,state department of health (q.a25)
licensedfcs,state or local department of family and children's services (q.a25)
licenhos,hospital licensing authority (q.a25)
jcaho,the joint commission (jc) (q.a25)
carf,commission on accreditation of rehabilitation facilities (carf) (q.a25)
coa,council on accreditation (coa) (q.a25)
cms,centers for medicare and medicaid services (cms) (q.a25)
othstate,"other national organization, or federal, state, or local agency (q.a25)"
othfac,"client counts for only this facility, this plus others, none (q.b1)"
facnum,number of facilities in client count data (q.b2)
ipserv,24-hour hospital inpatient care offered (q.b3)
iptotal,total number of 24-hour hospital inpatient clients (q.b3a)
ipsextotm,total male clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipsexperm,percent of male clients/patients at this 24-hour hospital inpatient facility (q.b3b) facility (q.b3b)
ipsextotf,total female clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipsexperf,percent of female clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipagetot017,total clients/patients 0-17 years old at this 24-hour hospital inpatient facility (q.b3b)
ipageper017,percent of clients/patients 0-17 years old at this 24-hour hospital inpatient facility (q.b3b)
ipagetot1864,total clients/patients 18-64 years old at this 24-hour hospital inpatient facility (q.b3b)
ipageper1864,percent of clients/patients 18-64 years old at this 24-hour hospital inpatient facility (q.b3b)
ipagetot65,total clients/patients 65 years and older at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipageper65,percent of clients/patients 65 years and older at this 24-hour hospital inpatient facility (q.b3b)
ipethtothisp,total hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipethperhisp,percent of hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipethtotnonhisp,total non-hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipethpernonhisp,percent of non-hispanic clients/patients at this 24-hour hospital inpatient facility (q.b3b) hospital inpatient facility (q.b3b)
ipethtotunk,total unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipethperunk,percent of unknown ethnicity clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotindian,total american indian/alaska native clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperindian,percent of american indian/alaska native clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotasian,total asian clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperasian,percent of asian clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipracetotblk,total black or african american clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperblk,percent of black or african american clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetothawpac,total native hawaiian or other pacific islander clients/patients at this 24-hour hospital inpatient facility (q.b3b) clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperhawpac,percent of native hawaiian or other pacific islander clients/patients at this 24-hour hospital inpatient facility (q.b3b) clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotwhit,total white clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipraceperwhit,percent of white clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotmr,total mixed race clients/patients at this 24-hour hospital inpatient facility (q.b3b) facility (q.b3b)
ipracepermr,percent of mixed race clients/patients at this 24-hour hospital inpatient facility (q.b3b)
ipracetotunk,total unknown race clients/patients at this 24-hour hospital inpatient facility (q.b3b) inpatient facility (q.b3b)
ipraceperunk,percent of unknown race clients/patients at this 24-hour hospital inpatient facility (q.b3b)
iplegaltotvol,total clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegalpervol,percent of clients/patients with voluntary legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegaltotnonforen,total clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegalpernonforen,percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour hospital inpatient facility (q.b3b) (non-forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegaltotforen,total clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
iplegalperforen,percent of clients/patients with involuntary (forensic) legal status at this 24-hour hospital inpatient facility (q.b3b)
ipbeds,number of hospital inpatient beds set up/staffed at facility (q.b3c)
rcserv,24-hour residential care offered (q.b4)
rctotal,total number of 24-hour residential clients (q.b4a)
rcsextotm,total male clients/patients at this 24-hour residential facility (q.b4b)
rcsexperm,percent of male clients/patients at this 24-hour residential facility (q.b4b)
rcsextotf,total female clients/patients at this 24-hour residential facility (q.b4b)
rcsexperf,percent of female clients/patients at this 24-hour residential facility (q.b4b)
rcagetot017,total clients/patients 0-17 years old at this 24-hour residential facility (q.b4b)
rcageper017,percent of clients/patients 0-17 years old at this 24-hour residential facility (q.b4b)
rcagetot1864,total clients/patients 18-64 years old at this 24-hour residential facility (q.b4b)
rcageper1864,percent of clients/patients 18-64 years old at this 24-hour residential facility (q.b4b)
rcagetot65,total clients/patients 65 years and older at this 24-hour residential facility (q.b4b)
rcageper65,percent of clients/patients 65 years and older at this 24-hour residential facility (q.b4b)
rcethtothisp,total hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethperhisp,percent of hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethtotnonhisp,total non-hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethpernonhisp,percent of non-hispanic clients/patients at this 24-hour residential facility (q.b4b)
rcethtotunk,total unknown ethnicity clients/patients at this 24-hour residential facility (q.b4b)
rcethperunk,percent of unknown ethnicity clients/patients at this 24-hour residential facility (q.b4b)
rcracetotindian,total american indian/alaska native clients/patients at this 24-hour residential facility (q.b4b)
rcraceperindian,percent of american indian/alaska native clients/patients at this 24-hour residential facility (q.b4b)
rcracetotasian,total asian clients/patients at this 24-hour residential facility (q.b4b)
rcraceperasian,percent of asian clients/patients at this 24-hour residential facility (q.b4b)
rcracetotblk,total black clients/patients at this 24-hour residential facility (q.b4b)
rcraceperblk,percent of black clients/patients at this 24-hour residential facility (q.b4b)
rcracetothawpac,total native hawaiian or other pacific islander clients/patients at this 24-hour residential facility (q.b4b)
rcraceperhawpac,percent of native hawaiian or other pacific islander clients/patients at this 24-hour residential facility (q.b4b)
rcracetotwhit,total white clients/patients at this 24-hour residential facility (q.b4b)
rcraceperwhit,percent of white clients/patients at this 24-hour residential facility (q.b4b)
rcracetotmr,total mixed race clients/patients at this 24-hour residential facility (q.b4b)
rcracepermr,percent of mixed race clients/patients at this 24-hour residential facility (q.b4b)
rcracetotunk,total unknown race clients/patients at this 24-hour residential facility (q.b4b)
rcraceperunk,percent of unknown race clients/patients at this 24-hour residential facility (q.b4b)
rclegaltotvol,total clients/patients with voluntary legal status at this 24-hour residential facility (q.b4b)
rclegalpervol,percent of clients/patients with voluntary legal status at this 24-hour residential facility (q.b4b)
rclegaltotnonforen,total clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (q.b4b)
rclegalpernonforen,percent of clients/patients with involuntary (non-forensic) legal status at this 24-hour residential facility (q.b4b)
rclegaltotforen,total clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (q.b4b)
rclegalperforen,percent of clients/patients with involuntary (forensic) legal status at this 24-hour residential facility (q.b4b)
rcbeds,number of residential beds set up/staffed at facility (q.b4c)
opserv,any clients received less than 24-hour mental health services (q.b5)
optotal,total number of less than 24-hour clients (q.b5a)
opsextotm,total male clients/patients at this less than 24-hour facility (q.b5b)
opsexperm,percent of male clients/patients at this less than 24-hour facility (q.b5b)
opsextotf,total female clients/patients at this less than 24-hour facility (q.b5b)
opsexperf,percent of female clients/patients at this less than 24-hour facility (q.b5b)
opagetot017,total clients/patients 0-17 years old at this less than 24-hour facility (q.b5b)
opageper017,percent of clients/patients 0-17 years old at this less than 24-hour facility (q.b5b)
opagetot1864,total clients/patients 18-64 years old at this less than 24-hour facility (q.b5b)
opageper1864,percent of clients/patients 18-64 years old at this less than 24-hour facility (q.b5b)
opagetot65,total clients/patients 65 years and older at this less than 24-hour facility (q.b5b)
opageper65,percent of clients/patients 65 years and older at this less than 24-hour facility (q.b5b)
opethtothisp,total hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethperhisp,percent of hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethtotnonhisp,total non-hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethpernonhisp,percent of non-hispanic clients/patients at this less than 24-hour facility (q.b5b)
opethtotunk,total unknown ethnicity clients/patients at this less than 24-hour facility (q.b5b)
opethperunk,percent of unknown ethnicity clients/patients at this less than 24-hour facility (q.b5b)
opracetotindian,total american indian/alaska native clients/patients at this less than 24-hour facility (q.b5b)
opraceperindian,percent of american indian/alaska native clients/patients at this less than 24-hour facility (q.b5b)
opracetotasian,total asian clients/patients at this less than 24-hour facility (q.b5b)
opraceperasian,percent of asian clients/patients at this less than 24-hour facility (q.b5b)
opracetotblk,total black or african american clients/patients at this less than 24-hour facility (q.b5b)
opraceperblk,percent of black or african american clients/patients at this less than 24-hour facility (q.b5b)
opracetothawpac,total native hawaiian or other pacific islander clients/patients at this less than 24-hour facility (q.b5b)
opraceperhawpac,percent of native hawaiian or other pacific islander clients/patients at this less than 24-hour facility (q.b5b) clients/patients at this less than 24-hour facility (q.b5b)
opracetotwhit,total white clients/patients at this less than 24-hour facility (q.b5b)
opraceperwhit,percent of white clients/patients at this less than 24-hour facility (q.b5b)
opracetotmr,total mixed race clients/patients at this less than 24-hour facility (q.b5b)
opracepermr,percent of mixed race clients/patients at this less than 24-hour facility (q.b5b)
opracetotunk,total unknown race clients/patients at this less than 24-hour facility (q.b5b)
opraceperunk,percent of unknown race clients/patients at this less than 24-hour facility (q.b5b)
oplegaltotvol,total clients/patients with voluntary legal status at this less than 24-hour facility (q.b5b)
oplegalpervol,percent of clients/patients with voluntary legal status at this less than 24-hour facility (q.b5b)
oplegaltotnonforen,total clients/patients with involuntary (non-forensic) legal status at this less than 24-hour facility (q.b5b)
oplegalpernonforen,percent of clients/patients with involuntary (non-forensic) legal status at this less than 24-hour facility (q.b5b)
oplegaltotforen,total clients/patients with involuntary (forensic) legal status at this less than 24-hour facility (q.b5b)
oplegalperforen,percent of clients/patients with involuntary (forensic) legal status at this less than 24-hour facility (q.b5b)
cod_pct,percent of clients/patients with co-occurring mental and substance use disorders (q.b6)
totadmis,number of mental health treatment admissions in 12-month period (q.b7)
percentva,percent of admissions that are veterans (q.b8)
