Variable,Description
lang3,staff counselors provide substance use treatment in navajo (q.18b)
lang4,staff counselors provide substance use treatment in yupik (q.18b)
lang5,staff counselors provide substance use treatment in other american indian or
lang6,staff counselors provide substance use treatment in arabic (q.18b)
lang7,staff counselors provide substance use treatment in any chinese language
lang8,staff counselors provide substance use treatment in creole (q.18b)
lang9,staff counselors provide substance use treatment in french (q.18b)
lang10,staff counselors provide substance use treatment in german (q.18b)
lang11,staff counselors provide substance use treatment in hmong (q.18b)
lang12,staff counselors provide substance use treatment in korean (q.18b)
lang13,staff counselors provide substance use treatment in polish (q.18b)
lang14,staff counselors provide substance use treatment in portuguese (q.18b)
lang15,staff counselors provide substance use treatment in russian (q.18b)
lang16,staff counselors provide substance use treatment in spanish (q.18a1)
lang17,staff counselors provide substance use treatment in vietnamese (q.18b)
lang18,staff counselors provide substance use treatment in any other language
lang19,staff counselors provide substance use treatment in italian (q.18b)
lang20,staff counselors provide substance use treatment in tagalog (q.18b)
lang21,staff counselors provide substance use treatment in ojibwa (q.18b)
lang22,staff counselors provide substance use treatment in greek (q.18b)
lang23,staff counselors provide substance use treatment in japanese (q.18b)
lang24,staff counselors provide substance use treatment in farsi (q.18b)
lang25,staff counselors provide substance use treatment in hebrew (q.18b)
lang26,staff counselors provide substance use treatment in hindi (q.18b)
dui_dwi,facility offers a specially designed program for dui/dwi or other drunk driver
onlydui,facility serves only dui/dwi clients (q.16a)
onlyoud,facility serves only opioid use disorder clients (q.13b)
opioiddetox,facility provides detoxification from opioids of abuse with methadone
opioiddlofe,facility provides detoxification from opioids of abuse with lofexidine or
opioidmaint,facility provides maintenance services with methadone or
opioidnal,facility provides relapse prevention with naltrexone for treating opioid use
opioidoth,facility provides other medication services for treating opioid use disorder
opioidwdraw,facility provides maintenance services with medically supervised
feescale,facility uses a sliding fee scale (q.20)
payasst,facility offers treatment at no charge or minimal payment to clients who
earmark,"facility receives funding or grants from the federal government, or state,"
revchk1,accepts cash or self-payment for substance use treatment (q.23)
revchk2,accepts private health insurance as source of payment for substance use
revchk3,substance use treatment is free for all clients (q.23)
revchk5,accepts medicaid as source of payment for substance use treatment (q.23)
revchk8,accepts medicare as source of payment for substance use treatment (q.23)
revchk10,accepts state-financed health insurance plan other than medicaid as source
revchk15,accepts federal military insurance (such as tricare) as source of
revchk17,accepts ihs/tribal/urban (itu) funds as source of payment for substance
accred,"facility is licensed, certified, or accredited to provide substance abuse"
licen,facility is licensed by hospital licensing authority or state authority (q.27)
licenhos,facility is licensed by hospital licensing authority (q.27)
licenmh,facility is licensed by state mental health department (q.27)
licenph,facility is licensed by state department of health (q.27)
licensed,facility is licensed by state substance abuse agency (q.27)
jcaho,facility has joint commission accreditation (q.27)
carf,facility is commission on accreditation of rehabilitation facilities
ncqa,facility is national committee for quality assurance (ncqa)-accredited (q.27)
coa,facility is council on accreditation (coa)-accredited (q.27)
hfap,facility is accredited by healthcare facilities accreditation program (hfap)
a_pct,percent of clients treated for only alcohol abuse (q.34)
b_pct,percent of clients treated for both alcohol/drug abuse (q.34)
d_pct,percent of clients treated for only drug abuse (q.34)
hibupnum,"hospital inpatient clients, buprenorphine dispensed or prescribed for"
himatnum,hospital inpatient clients — total medication assisted treatment — march
himetnum,"hospital inpatient clients, methadone dispensed for opioid use disorder"
hivivnum,"hospital inpatient clients, naltrexone administered for opioid use disorder"
opbupnum,"outpatient clients, buprenorphine dispensed or prescribed for opioid use"
opmatnum,"outpatient clients — total medication assisted treatment — march 29, 2019"
opmetnum,"outpatient clients, methadone dispensed for opioid use disorder (q.33c)"
opvivnum,"outpatient clients, naltrexone administered for opioid use disorder (q.33c)"
rcbupnum,"residential clients, buprenorphine dispensed or prescribed for opioid use"
rcmatnum,"residential clients — total medication assisted treatment — march 29,"
rcmetnum,"residential clients, methadone dispensed for opioid use disorder (q.32c)"
rcvivnum,"residential clients, naltrexone administered for opioid use disorder (q.32c)"
hospbed,hospital inpatient clients — total beds designated for substance use
resbed,residential clients — total beds designated for substance use treatment
h_age1,hospital inpatient clients under 18 years old (q.31b)
o_age1,outpatient clients under 18 years old (q.33b)
r_age1,residential clients under 18 years old (q.32b)
t_cli1_d,"hospital inpatient clients, detoxification — for dui/dwi facilities (q.31a)"
t_cli1_o,"hospital inpatient clients, detoxification — for otp facilities (q.31a)"
t_cli1_x,"hospital inpatient clients, detoxification — for non-otp and non-dui/dwi"
t_cli2_d,"hospital inpatient clients, treatment — for dui/dwi facilities (q.31a)"
t_cli2_o,"hospital inpatient clients, treatment — for otp facilities (q.31a)"
t_cli2_x,"hospital inpatient clients, treatment — for non-otp and non-dui/dwi"
t_cli3_d,"residential clients, detoxification — for dui/dwi facilities (q.32a)"
t_cli3_o,"residential clients, detoxification — for otp facilities (q.32a)"
t_cli3_x,"residential clients, detoxification — for non-otp and non-dui/dwi"
t_cli5_d,"outpatient clients, regular outpatient care — for dui/dwi facilities (q.33a)"
t_cli5_o,"outpatient clients, regular outpatient care — for otp facilities (q.33a)"
t_cli5_x,"outpatient clients, regular outpatient care — for non-otp and non-dui/dwi"
t_cli6_d,"outpatient clients, intensive — for dui/dwi facilities (q.33a)"
t_cli6_o,"outpatient clients, intensive — for otp facilities (q.33a)"
t_cli6_x,"outpatient clients, intensive — for non-otp and non-dui/dwi facilities"
t_cli7_d,"outpatient clients, detoxification — for dui/dwi facilities (q.33a)"
t_cli7_o,"outpatient clients, detoxification — for otp facilities (q.33a)"
t_cli7_x,"outpatient clients, detoxification — for non-otp and non-dui/dwi"
t_cli8_d,"outpatient clients, day treatment/partial hospitalization — for dui/dwi"
t_cli8_o,"outpatient clients, day treatment/partial hospitalization — for otp facilities"
t_cli8_x,"outpatient clients, day treatment/partial hospitalization — for non-otp"
t_cli9_d,"residential clients, short-term detoxification — for dui/dwi facilities (q.32a)"
t_cli9_o,"residential clients, short-term detoxification — for otp facilities (q.32a)"
t_cli9_x,"residential clients, short-term detoxification — for non-otp and"
t_cli10_d,"residential clients, long-term detoxification — for dui/dwi facilities (q.32a)"
t_cli10_o,"residential clients, long-term detoxification — for otp facilities (q.32a)"
t_cli10_x,"residential clients, long-term detoxification — for non-otp and"
t_clihi_d,total number of hospital inpatients — for dui/dwi facilities (q.31a)
t_clihi_o,total number of hospital inpatients — for otp facilities (q.31a)
t_clihi_x,total number of hospital inpatients — for non-otp and non-dui/dwi
t_climl_d,"outpatient clients, methadone maintenance — for dui/dwi facilities"
t_climl_o,"outpatient clients, methadone maintenance — for otp facilities (q.33a)"
t_climl_x,"outpatient clients, methadone maintenance — for non-otp and non-"
t_cliop_d,total number of outpatient clients — for dui/dwi facilities (q.33a)
t_cliop_o,total number of outpatient clients — for otp facilities (q.33a)
t_cliop_x,total number of outpatient clients — for non-otp and non-dui/dwi
t_clirc_d,total number of residential clients — for dui/dwi facilities (q.32a)
t_clirc_o,total number of residential clients — for otp facilities (q.32a)
t_clirc_x,total number of residential clients — for non-otp and non-dui/dwi
hidisnum,"hospital inpatient clients, disulfiram dispensed or prescribed for alcohol"
hinalnum,"hospital inpatient clients, naltrexone dispensed or prescribed for alcohol"
hiacamnum,"hospital inpatient clients, acamprosate dispensed or prescribed for"
rcdisnum,"residential clients, disulfiram dispensed or prescribed for alcohol use"
rcnalnum,"residential clients, naltrexone dispensed or prescribed for alcohol use"
rcacamnum,"residential clients, acamprosate dispensed or prescribed for alcohol"
opdisnum,"outpatient clients, disulfiram dispensed or prescribed for alcohol use"
opnalnum,"outpatient clients, naltrexone dispensed or prescribed for alcohol use"
opacamnum,"outpatient clients, acamprosate dispensed or prescribed for alcohol use"
