Variable,Description
srvc49,ancillary services — case management services (q.11)
srvc96,ancillary services — social skills development (q.11)
srvc97,ancillary services — mentoring/peer support (q.11)
srvc50,ancillary services — child care for clients' children (q.11)
srvc36,ancillary services — assistance with obtaining social services (for
srvc38,ancillary services — employment counseling or training for clients (q.11)
srvc39,ancillary services — assistance in locating housing for clients (q.11)
srvc52,ancillary services — domestic (family or partner) violence services (q.11)
srvc98,ancillary services — early intervention for hiv (q.11)
srvc24,"ancillary services — hiv or aids education, counseling, or support (q.11)"
srvc104,"ancillary services — hepatitis education, counseling, or support (q.11)"
srvc99,ancillary services — health education other than hiv/aids or hepatitis
srvc100,ancillary services — substance abuse education (q.11)
srvc59,ancillary services — transportation assistance to treatment (q.11)
srvc101,ancillary services — mental health services (q.11)
srvc48,ancillary services — acupuncture (q.11)
srvc102,ancillary services — self-help groups (q.11)
srvc105,ancillary services — smoking/tobacco cessation counseling (q.11)
srvc117,other services — treatment for gambling disorder (q.11)
srvc118,other services — treatment for internet use disorder (q.11)
srvc119,other services — treatment for other addiction disorder (non-substance
licensed,licensed/certified/accredited by state substance abuse agency (q.37)
licenmh,licensed/certified/accredited by state mental health department (q.37)
licenph,licensed/certified/accredited by state department of health (q.37)
licenhos,licensed/certified/accredited by hospital licensing authority (q.37)
jcaho,accredited by the joint commission (q.37)
carf,accredited by commission on accreditation of rehabilitation facilities
ncqa,accredited by national committee for quality assurance (ncqa) (q.37)
coa,accredited by council on accreditation (coa) (q.37)
hfap,accredited by healthcare facilities accreditation program (hfap) (q.37)
intke,"electronic, paper, both, intake (q.27)"
schedule,"electronic, paper, both, scheduling appointments (q.27)"
assess,"electronic, paper, both, assessment (q.27)"
txplan,"electronic, paper, both, treatment plan (q.27)"
progress,"electronic, paper, both, client progress monitoring (q.27)"
dschrg,"electronic, paper, both, discharge (q.27)"
ref,"electronic, paper, both, referrals (q.27)"
lab,"electronic, paper, both, issue/receive lab results (q.27)"
bill,"electronic, paper, both, billing (q.27)"
outcm,"electronic, paper, outcomes management (q.27)"
disp,"electronic, paper, both, medication prescribing/dispensing (q.27)"
storerec,"electronic, paper, both, store/maintain health records (q.27)"
sendinfo,"electronic, paper, both, send client health information (q.27)"
recinfo,"electronic, paper, both, receive client health information (q.27)"
t_cli1_o,"hospital inpatient clients, detoxification — for otp facilities (q.29a)"
t_cli2_o,"hospital inpatient clients, treatment — for otp facilities (q.29a)"
t_cli3_o,"residential clients, detoxification — for otp facilities (q.30a)"
t_cli5_o,"outpatient clients, regular outpatient care — for otp facilities (q.31a)"
t_cli6_o,"outpatient clients, intensive — for otp facilities (q.31a)"
t_cli7_o,"outpatient clients, detoxification — for otp facilities (q.31a)"
t_cli8_o,"outpatient clients, day treatment/partial hospitalization — for otp"
t_cli9_o,"residential clients, short-term detoxification — for otp facilities (q.30a)"
t_cli10_o,"residential clients, long-term detoxification — for otp facilities (q.30a)"
t_clihi_o,total number of hospital inpatients — for otp facilities (q.29a)
t_climl_o,"outpatient clients, methadone maintenance — for otp facilities"
t_cliop_o,total number of outpatient clients — for otp facilities (q.31a)
t_clirc_o,total number of residential clients — for otp facilities (q.30a)
t_cli1_d,"hospital inpatient clients, detoxification — for dui_dwi facilities (q.29a)"
t_cli2_d,"hospital inpatient clients, treatment — for dui_dwi facilities (q.29a)"
t_cli3_d,"residential clients, detoxification — for dui_dwi facilities (q.30a)"
t_cli5_d,"outpatient clients, regular outpatient care — for dui_dwi facilities"
t_cli6_d,"outpatient clients, intensive — for dui_dwi facilities (q.31a)"
t_cli7_d,"outpatient clients, detoxification — for dui_dwi facilities (q.31a)"
t_cli8_d,"outpatient clients, day treatment/partial hospitalization — for dui_dwi"
t_cli9_d,"residential clients, short-term detoxification — for dui_dwi facilities"
t_cli10_d,"residential clients, long-term detoxification — for dui_dwi facilities"
t_clihi_d,total number of hospital inpatients — for dui_dwi facilities (q.29a)
t_climl_d,"outpatient clients, methadone maintenance — for dui_dwi facilities"
t_cliop_d,total number of outpatient clients — for dui_dwi facilities (q.31a)
t_clirc_d,total number of residential clients — for dui_dwi facilities (q.30a)
t_cli1_x,"hospital inpatient clients, detoxification — for non-otp and non-"
t_cli2_x,"hospital inpatient clients, treatment — for non-otp and non-dui_dwi"
t_cli3_x,"residential clients, detoxification — for non-otp and non-dui_dwi"
t_cli5_x,"outpatient clients, regular outpatient care — for non-otp and non-"
t_cli6_x,"outpatient clients, intensive — for non-otp and non-dui_dwi facilities"
t_cli7_x,"outpatient clients, detoxification — for non-otp and non-dui_dwi"
t_cli8_x,"outpatient clients, day treatment/partial hospitalization — for non-otp"
t_cli9_x,"residential clients, short-term detoxification — for non-otp and non-"
t_cli10_x,"residential clients, long-term detoxification — for non-otp and non-"
t_clihi_x,total number of hospital inpatients — for non-otp and non-dui_dwi
t_climl_x,"outpatient clients, methadone maintenance — for non-otp and non-"
t_cliop_x,total number of outpatient clients — for non-otp and non-dui_dwi
t_clirc_x,total number of residential clients — for non-otp and non-dui_dwi
stfips,census state fips code
stfips,census state fips code
