Variable,Description
asdaly31,now take prev daily asthma meds - rd 3/1
asdaly53,now take prev daily asthma meds - rd 5/3
asevfl31,ever used peak flow meter - rd 3/1
asevfl53,ever used peak flow meter - rd 5/3
asianp42,is provider asian-r4/2
asmrcn31,used >3 acute cn pres inh last 3 mos - rd 3/1
asmrcn53,used >3 acute cn pres inh last 3 mos - rd 5/3
aspkfl31,have peak flow meter at home - rd 3/1
aspkfl53,have peak flow meter at home - rd 5/3
asprev31,ever used prev daily asthma meds - rd 3/1
asprev53,ever used prev daily asthma meds - rd 5/3
asstil31,does person still have asthma - rd 3/1
asstil53,does person still have asthma - rd 5/3
asthaged,age of diagnosis-asthma
asthdx,asthma diagnosis
asthep31,when was last episode of asthma - rd 3/1
asthep53,when was last episode of asthma - rd 5/3
aswnfl31,when last used peak flow meter - rd 3/1
aswnfl53,when last used peak flow meter - rd 5/3
begrfm31,r3/1 reference period begin date: month
begrfm42,r4/2 reference period begin date: month
begrfm53,r5/3 reference period begin date: month
begrfy31,r3/1 reference period begin date: year
begrfy42,r4/2 reference period begin date: year
begrfy53,r5/3 reference period begin date: year
bendif31,difficulty bending/stooping - rd 3/1
bendif53,difficulty bending/stooping - rd 5/3
blckpr42,is provider black/african amer-r4/2
boostershot53,ever had covid-19 booster shot r5/3
bornusa,person born in the us
bpmldx,mult diag high blood press (>17)
bsnty31,"sole prop, partner, corp, rd 3/1 cmj"
bsnty31h,"sol prop, prtnr, corp, rd 3/1 cmj (imp)"
bsnty42,"sole prop, partner, corp, rd 4/2 cmj"
bsnty42h,"sol prop, prtnr, corp, rd 4/2 cmj (imp)"
bsnty53,"sole prop, partner, corp, rd 5/3 cmj"
bsnty53h,"sol prop, prtnr, corp, rd 5/3 cmj (imp)"
busimp21,business income imputation flag
busnp21x,person's business income
cabladdr,cancer diagnosed - bladder (>17)
cabreast,cancer diagnosed - breast (>17)
cacervix,cancer diagnosed - cervical (>17)
cacolon,cancer diagnosed - colon (>17)
calung,cancer diagnosed - lung (>17)
calymph,"cancer diagnosed - lymphoma (non-
hodgkin's) (>17)"
camelano,cancer diagnosed - skin melanoma (>17)
cancerdx,cancer diagnosis (>17)
caother,cancer diagnosed - other (>17)
caprosta,cancer diagnosed - prostate (>17)
cashp21x,person's other regular cash contribution
caskindk,cancer diagnosed-skin-unknown type (>17)
caskinnm,cancer diagnosed - skin-nonmelano (>17)
cauterus,cancer diagnosed - uterine (>17)
chappt42,cahps:12mos:# of off/clin apts(0-17)-r4/2
chbron31,chronc bronchits last 12 mths (>17)-r3/1
chbron53,chronc bronchits last 12 mths (>17)-r5/3
chcoun42,cshcn:child needs counseling (0-17)-r4/2
chdaged,age of diagnosis-coronary heart disease
chddx,coronary hrt disease diag (>17)
chempb42,cshcn:couns prob last 12+mos (0-17)-r4/2
chexpl42,cahps:12mos:chld dr expl thng(0-17)-r4/2
cheyre42_m18,cahps:12mos: get appt for spec (0-17)-r4/2
chgj3142,changed job between rd 3/1 and rd 4/2
chgj4253,changed job between rd 4/2 and rd 5/3
chhecr42,cahps:12mos:rate chld hlt care(0-17)-r4/2
chilcr42,cahps:12mos:ill/inj need care(0-17)-r4/2
chilww42,cahps:12mos:ill care whn wntd(0-17)-r4/2
chldp21x,person's child support
chlico42,cshcn:limit cond last 12+mos (0-17)-r4/2
chlihb42,cshcn:limt for hlth/behv cond(0-17)-r4/2
chlimi42,cshcn:limited in any way (0-17)-r4/2
chlimp21,child support imputation flag
chlist42,cahps:12mos:chld dr lsn to you(0-17)-r4/2
choic31,choice of health plans at rd 3/1 cmj
choic42,choice of health plans at rd 4/2 cmj
choic53,choice of health plans at rd 5/3 cmj
cholaged,age of diagnosis-high cholesterol
choldx,high cholesterol diagnosis (>17)
chpmcn42,cshcn:pmed cond last 12+ mos (0-17)-r4/2
chpmed42,cshcn:child needs prescrb med(0-17)-r4/2
chpmhb42,cshcn:pmed for hlth/behv cond(0-17)-r4/2
chprtm42,cahps:12mos:child dr engh time(0-17)-r4/2
chresp42,cahps:12mos:chld's dr shw resp(0-17)-r4/2
chrtcr42,cahps:12mos:make rout care apt(0-17)-r4/2
chrtww42,cahps:12mos:rout apt whn wntd(0-17)-r4/2
chserv42,cshcn:chld needs med/oth serv(0-17)-r4/2
chspec42_m18,cahps:12mos: make appt for spec (0-17)-r4/2
chsrcn42,cshcn:serv cond last 12+ mos (0-17)-r4/2
chsrhb42,cshcn:serv for hlth/behv cond(0-17)-r4/2
chthco42,cshcn:ther cond last 12+ mos (0-17)-r4/2
chther42,cshcn:chld needs spec therapy(0-17)-r4/2
chthhb42,cshcn:spec ther for hlth+cond(0-17)-r4/2
cmjhld31,hlth insur held from rd 3/1 cmj (prpl)
cmjhld42,hlth insur held from rd 4/2 cmj (prpl)
cmjhld53,hlth insur held from rd 5/3 cmj (prpl)
coglim31,cognitive limitations - rd 3/1
coglim53,cognitive limitations - rd 5/3
cpsfamid,cps-like family identifier
crfmpy42,family med bills being paid over time
cshcn42,cshcn:child w/spec hc needs (0-17)-r4/2
cshimp21,cash contribution imputation flag
cvdlayca31,delay med care for covid r3/1
cvdlayca42,delay med care for covid r4/2
cvdlayca53,delay med care for covid r5/3
cvdlaydn31,delay getting dental for covid r3/1
cvdlaydn42,delay getting dental for covid r4/2
cvdlaydn53,delay getting dental for covid r5/3
cvdlaypm31,delay getting pmed for covid r3/1
cvdlaypm42,delay getting pmed for covid r4/2
cvdlaypm53,delay getting pmed for covid r5/3
cvvaccine42,ever had covid-19 vaccine r4/2
cvvaccine53,ever had covid-19 vaccine r5/3
dadpro42,problem getting along w/dad (5-17)-r4/2
dapid31x,pid of person's dad - rd 3/1
dapid42x,pid of person's dad - rd 4/2
dapid53x,pid of person's dad - rd 5/3
dcselig,eligibility status for dcs
ddnwrk21,# days missed work due to ill/inj 2021
decide42,prov asks pers to help decide-r4/2
dentin31,dental insurance - any time in rd 3/1
dentin42,dental insurance - any time in rd 4/2
dentin53,dental insurance - any time in rd 5/3
dfcog42,serious cognitive difficulties-rd 4/2
dfdrsb42,difficulty dressing/bathing-rd 4/2
dfernd42,difficulty doing errands alone-rd 4/2
dfhear42,serious difficulty hearing-rd 4/2
dfsee42,serious difficulty see w/glasses-rd 4/2
dfwlkc42,serious difculty wlk/climb stairs-rd 4/2
diabaged,age of diagnosis-diabetes
diabdx_m18,diabetes diagnosis
diabw21f,"final diabetes care supplement weight, 2021"
diffwg31,persons wages different this rd 3/1 at cmj
diffwg42,persons wages different this rd 4/2 at cmj
diffwg53,persons wages different this rd 5/3 at cmj
disvw31x,disavowed health ins at rd 3/1 cmj (ed)
disvw42x,disavowed health ins at rd 4/2 cmj (ed)
disvw53x,disavowed health ins at rd 5/3 cmj (ed)
divdp21x,person's dividend income
divimp21,dividend income imputation flag
dlayca42,delay med care for cost-r4/2
dlaydn42,delay getting dental for cost-r4/2
dlaypm42,delay getting pmed for cost-r4/2
dntins21,dentl ins-any time in r5/r3 til 12/31/21
dntins31,dental ins - any time in rd 3/1 in 2021
dobmm,date of birth: month
dobyy,date of birth: year
dsa1c53,dcs: times tested for a-one-c - 2021
dscb2053,dcs: blood cholesterol checked bef 2020
dscgrp53,dcs: learned care by taking group class
dsch2053,dcs: blood cholesterol checked in 2020
dsch2153,dcs: blood cholesterol checked in 2021
dsch2253,dcs: blood cholesterol checked in 2022
dschnv53,dcs: never had blood cholesterol checked
dscint53,dcs: learned care from reading internet
dscnpc53,dcs: learned care from other provider
dsconf53,dcs: confident taking care of diabetes
dscpcp53,dcs: learned care from primary care prov
dscphn53,dcs: learn care from phone call w/prov
dsdia53,dcs: diabetes diagnosis by health prof
dsdiet53,dcs: treat diabetes w/diet modification
dseb2053,dcs: dilated eye exam before 2020
dsey2053,dcs: dilated eye exam in 2020
dsey2153,dcs: dilated eye exam in 2021
dsey2253,dcs: dilated eye exam in 2022
dseynv53,dcs: never had dilated eye exam
dseypr53,dcs: has diabetes caused eye probs
dsfb2053,dcs: had feet checked before 2020
dsfl2053,dcs: got flu vaccination in 2020
dsfl2153,dcs: got flu vaccination in 2021
dsfl2253,dcs: got flu vaccination in 2022
dsflnv53,dcs: never got flu vaccination
dsft2053,dcs: had feet checked during 2020
dsft2153,dcs: had feet checked during 2021
dsft2253,dcs: had feet checked during 2022
dsftnv53,dcs: never had feet checked
dsinsu53,dcs: treat diabetes w/insulin injections
dskidn53,dcs: has diabetes caused kidney problems
dsmed53,dcs: treat diabetes w/meds by mouth
dsprx53,dcs: was respondent a proxy
dsvb2053,dcs: got flu vaccination before 2020
duid,panel # + encrypted du identifier
dupersid,person id (duid + pid)
dvtexp21,total dental care exp 21
dvtmcd21,all dental care -medicaid amt 21
dvtmcr21,all dental care -medicare amt 21
dvtofd21,all dental care -other fedrl amt 21
dvtosr21,all dent care-ot unclass srce amt 21
dvtot21,# dental care visits 2021
dvtoth21,all dental care -oth combined amt 21
dvtprv21,all dental care -private ins amt 21
dvtptr21,all dental care -prv & tri amt 21
dvtslf21,all dental care -self/family amt 21
dvtstl21,all dental care -oth st/local amt 21
dvttch21,total dental care visit charges 21
dvttri21,all dental care -tricare amt 21
dvtva21,all dental care -va/champva amt 21
dvtwcp21,all dental care -workers comp amt 21
educyr,years of educ when first entered meps
elgrnd21,eligibility status as of 12/31/21
elgrnd31,eligibility - r3/1
elgrnd42,eligibility - r4/2
elgrnd53,eligibility - r5/3
emphaged,age of diagnosis-emphysema
emphdx,emphysema diagnosis (>17)
empst31,employment status rd 3/1
empst31h,employment status rd 3/1 (imp)
empst42,employment status rd 4/2
empst42h,employment status rd 4/2 (imp)
empst53,employment status rd 5/3
empst53h,employment status rd 5/3 (imp)
endrfm21,2021 reference period end date: month
endrfm31,r3/1 reference period end date: month
endrfm42,r4/2 reference period end date: month
endrfm53,r5/3 reference period end date: month
endrfy21,2021 reference period end date: year
endrfy31,r3/1 reference period end date: year
endrfy42,r4/2 reference period end date: year
endrfy53,r5/3 reference period end date: year
erdexp21,total emergency room dr exp 21
erdmcd21,er-medicaid amt - dr 21
erdmcr21,er-medicare amt - dr 21
erdofd21,er-other fed amt - dr 21
erdosr21,er-oth unclass srce amt - dr 21
erdoth21,er-oth combined amt - dr 21
erdprv21,er-private ins amt - dr 21
erdptr21,er-prv & tri amt - dr 21
erdslf21,er-self/family amt - dr 21
erdstl21,er-oth st/local amt - dr 21
erdtch21,er doctor visit charges 21
erdtri21,er-tricare amt - dr 21
erdva21,er-va/champva amt - dr 21
erdwcp21,er-workers comp amt - dr 21
erfexp21,total er facility exp 21
erfmcd21,er-medicaid amt - fac 21
erfmcr21,er-medicare amt - fac 21
erfofd21,er-other federal amt - fac 21
erfosr21,er-oth unclass srce amt - fac 21
erfoth21,er-oth combined amt - fac 21
erfprv21,er-private ins amt - fac 21
erfptr21,er-prv & tri amt - fac 21
erfslf21,er-self/family amt - fac 21
erfstl21,er-oth st/local amt - fac 21
erftch21,er facility visit charges 21
erftri21,er-tricare amt - fac 21
erfva21,er-va/champva amt - fac 21
erfwcp21,er-workers comp amt - fac 21
ertexp21,total er facility + dr exp 21
ertmcd21,er -medicaid amt-(fac+dr) 21
ertmcr21,er -medicare amt-(fac+dr) 21
ertofd21,er -other fed amt-(fac+dr) 21
ertosr21,er -oth unclass srce amt-(fac+dr) 21
ertot21,# emergency room visits 2021
ertoth21,er -oth combined amt (fac+dr) 21
ertprv21,er -priv ins amt-(fac+dr) 21
ertptr21,er-prv & tri amt (fac+dr) 21
ertslf21,er -self/family amt-(fac+dr) 21
ertstl21,er -oth st/local amt-(fac+dr) 21
erttch21,er facility + dr visit charges 21
erttri21,er -tricare amt-(fac+dr) 21
ertva21,er -va/champva amt-(fac+dr) 21
ertwcp21,er -workers comp amt-(fac+dr) 21
evretire,person has ever retired
evrwrk,ever wrkd for pay in life as of 12/31/21
explop42,prov explns options to pers-r4/2
famid21,family id (student merged in) - 12/31/21
famid31,family id (student merged in) - r3/1
famid42,family id (student merged in) - r4/2
famid53,family id (student merged in) - r5/3
famidyr,annual family identifier
faminc21,family's total income
famrfpyr,reference person of annualized family
fams1231,family size of responding 12/31 family
famsze21,ru size including student as of 12/31/21
famsze31,ru size including students - r3/1
famsze42,ru size including students - r4/2
famsze53,ru size including students - r5/3
famszeyr,size of responding annualized family
famwt21c,pov adj family wgt-cps fam on 12/31/21
famwt21f,"final family weight, 2021"
fcrp1231,ref person of 12/31 cps family
fcsz1231,fam size responding 12/31 cps family
filedr21,has person filed a fed income tax return
filer21,primary or secondary filer
flstat21,person's filing status
fmrs1231,member of responding 12/31 family
fngrdf31,difficulty using fingers to grasp - rd 3/1
fngrdf53,difficulty using fingers to grasp - rd 5/3
foodmn21,number of months food stamps purchased
foodst21,did anyone purchase food stamps
foodvl21,monthly value of food stamps
fsagt31,anyone in ru have fsa - r3/1
ftstu21x,student status if ages 17-23 - 12/31/21
ftstu31x,student status if ages 17-23 - r3/1
ftstu42x,student status if ages 17-23 - r4/2
ftstu53x,student status if ages 17-23 - r5/3
gendrp42,is provider male or female-r4/2
gettrb42,prblm getting in trouble (5-17)-r4/2
govaat21,cv oth pub-any tme in r5/3 til 12/31/21
govaat31,cov by other public-any time in r3/1
govaat42,cov by other public-any time in r4/2
govaat53,cov by other public-any time in r5/3
govbat21,cov oth pb hmo-any tm r5/3 til 12/31/21
govbat31,cov by oth pub hmo-any time in r3/1
govbat42,cov by oth pub hmo-any time in r4/2
govbat53,cov by oth pub hmo-any time in r5/3
govcat21,cv oth pub pays prem- r5/3 til 12/31/21
govcat31,cv by oth pub pays prem-any time in r3/1
govcat42,cv by oth pub pays prem-any time in r4/2
govcat53,cv by oth pub pays prem-any time in r5/3
govta21,cov by other public cov - 12/31/21
govta31,cov by other public cov - r3/1 int dt
govta42,cov by other public cov - r4/2 int dt
govta53,cov by other public cov 12-31/r3 int dt
govtb21,cov by oth pub hmo - 12/31/21
govtb31,cov by oth pub hmo - r3/1 int dt
govtb42,cov by oth pub hmo - r4/2 int dt
govtb53,cov by oth pub hmo 12-31/r3 int dt
govtc21,cov by oth pub pays prem - 12/31/21
govtc31,cov by oth pub pays prem - r3/1 int dt
govtc42,cov by oth pub pays prem - r4/2 int dt
govtc53,cov by oth pub pays prem 12-31/r3 int dt
gvaap21,cov by other public coverage in apr21
gvaau21,cov by other public coverage in aug21
gvade21,cov by other public coverage in dec21
gvaev21,ever have other public during 2021
gvafe21,cov by other public coverage in feb21
gvaja21,cov by other public coverage in jan21
gvajl21,cov by other public coverage in jul21
gvaju21,cov by other public coverage in jun21
gvama21,cov by other public coverage in mar21
gvamy21,cov by other public coverage in may21
gvano21,cov by other public coverage in nov21
gvaoc21,cov by other public coverage in oct21
gvase21,cov by other public coverage in sep21
gvbap21,cov by other public hmo in apr21
gvbau21,cov by other public hmo in aug21
gvbde21,cov by other public hmo in dec21
gvbev21,ever have other public hmo during 2021
gvbfe21,cov by other public hmo in feb21
gvbja21,cov by other public hmo in jan21
gvbjl21,cov by other public hmo in jul21
gvbju21,cov by other public hmo in jun21
gvbma21,cov by other public hmo in mar21
gvbmy21,cov by other public hmo in may21
gvbno21,cov by other public hmo in nov21
gvboc21,cov by other public hmo in oct21
gvbse21,cov by other public hmo in sep21
gvcap21,cov by other public pays prem in apr21
gvcau21,cov by other public pays prem in aug21
gvcde21,cov by other public pays prem in dec21
gvcev21,ever have oth pub pays prem during 2021
gvcfe21,cov by other public pays prem in feb21
gvcja21,cov by other public pays prem in jan21
gvcjl21,cov by other public pays prem in jul21
gvcju21,cov by other public pays prem in jun21
gvcma21,cov by other public pays prem in mar21
gvcmy21,cov by other public pays prem in may21
gvcno21,cov by other public pays prem in nov21
gvcoc21,cov by other public pays prem in oct21
gvcse21,cov by other public pays prem in sep21
hasfsa31,person is fsa holder - r3/1
haveus42,does person have usc provider-r4/2
havfun42,problem having fun (5-17) - r4/2
held31x,health insur held from rd 3/1 cmj (ed)
held42x,health insur held from rd 4/2 cmj (ed)
held53x,health insur held from rd 5/3 cmj (ed)
hhaexp21,total home health agency exp 21
hhagd21,# agency home health provider days 2021
hhamcd21,home hlth agency -medicaid amt 21
hhamcr21,home hlth agency -medicare amt 21
hhaofd21,home hlth agency-other fed amt 21
hhaosr21,h hlth agency - ot unclass srce amt 21
hhaoth21,home hlth agency -oth combined amt 21
hhaprv21,home hlth agency -private ins amt 21
hhaptr21,home hlth agency -prv & tri amt 21
hhaslf21,home hlth agency -self/family amt 21
hhastl21,home hlth agency-othr st/local amt 21
hhatch21,home health agency visit charges 21
hhatri21,home hlth agency-tricare amt 21
hhava21,home hlth agency-va/champva amt 21
hhawcp21,home hlth agency- workers comp amt 21
hhindd21,# non-agency home health providr days 2021
hhinfd21,# informal home health provider days 2021
hhnexp21,total home health non-agncy exp 21
hhnmcd21,home hlth non-agncy -medicaid amt 21
hhnmcr21,home hlth non-agncy -medicare amt 21
hhnofd21,home hlth non-agncy-othr fed amt 21
hhnosr21,h hlth non-agncy-ot unclass srce amt 21
hhnoth21,home hlth non-agncy -oth combined amt 21
hhnprv21,home hlth non-agncy -priv ins amt 21
hhnptr21,home hlth non-agncy -prv & tri amt 21
hhnslf21,home hlth non-agncy -self/fam amt 21
hhnstl21,home hlth non-agncy-othr st/locl amt 21
hhntch21,home health non-agency visit charges 21
hhntri21,home hlth non-agncy-tricare amt 21
hhnva21,home hlth non-agncy-va/champva amt 21
hhnwcp21,home hlth non-agncy-workers comp amt 21
hhtotd21,# home health provider days 2021
hibpaged,age of diagnosis-high blood pressure
hibpdx,high blood pressure diag (>17)
hideg,highest degree when first entered meps
hieuidx,hieu identifier
hispanx,hispanic ethnicity (edited/imputed)
hispncat,hispanic ethnicity (edited/imputed)
homebh42,problem w/behavior at home (5-17)-r4/2
hour31,hours per week at rd 3/1 cmj
hour31h,hours per week at rd 3/1 cmj (imp)
hour42,hours per week at rd 4/2 cmj
hour42h,hours per week at rd 4/2 cmj (imp)
hour53,hours per week at rd 5/3 cmj
hour53h,hours per week at rd 5/3 cmj (imp)
hpdap21,pholder of priv ins (source unknwn) apr21
hpdau21,pholder of priv ins (source unknwn) aug21
hpdde21,pholder of priv ins (source unknwn) dec21
hpdfe21,pholder of priv ins (source unknwn) feb21
hpdja21,pholder of priv ins (source unknwn) jan21
hpdjl21,pholder of priv ins (source unknwn) jul21
hpdju21,pholder of priv ins (source unknwn) jun21
hpdma21,pholder of priv ins (source unknwn) mar21
hpdmy21,pholder of priv ins (source unknwn) may21
hpdno21,pholder of priv ins (source unknwn) nov21
hpdoc21,pholder of priv ins (source unknwn) oct21
hpdse21,pholder of priv ins (source unknwn) sep21
hpeap21,pholder of empl union ins in apr21
hpeau21,pholder of empl union ins in aug21
hpede21,pholder of empl union ins in dec21
hpefe21,pholder of empl union ins in feb21
hpeja21,pholder of empl union ins in jan21
hpejl21,pholder of empl union ins in jul21
hpeju21,pholder of empl union ins in jun21
hpema21,pholder of empl union ins in mar21
hpemy21,pholder of empl union ins in may21
hpeno21,pholder of empl union ins in nov21
hpeoc21,pholder of empl union ins in oct21
hpese21,pholder of empl union ins in sep21
hpnap21,pholder of nongroup ins in apr21
hpnau21,pholder of nongroup ins in aug21
hpnde21,pholder of nongroup ins in dec21
hpnfe21,pholder of nongroup ins in feb21
hpnja21,pholder of nongroup ins in jan21
hpnjl21,pholder of nongroup ins in jul21
hpnju21,pholder of nongroup ins in jun21
hpnma21,pholder of nongroup ins in mar21
hpnmy21,pholder of nongroup ins in may21
hpnno21,pholder of nongroup ins in nov21
hpnoc21,pholder of nongroup ins in oct21
hpnse21,pholder of nongroup ins in sep21
hpoap21,pholder of other group ins in apr21
hpoau21,pholder of other group ins in aug21
hpode21,pholder of other group ins in dec21
hpofe21,pholder of other group ins in feb21
hpoja21,pholder of other group ins in jan21
hpojl21,pholder of other group ins in jul21
hpoju21,pholder of other group ins in jun21
hpoma21,pholder of other group ins in mar21
hpomy21,pholder of other group ins in may21
hpono21,pholder of other group ins in nov21
hpooc21,pholder of other group ins in oct21
hpose21,pholder of other group ins in sep21
hprap21,pholder of private insurance in apr21
hprau21,pholder of private insurance in aug21
hprde21,pholder of private insurance in dec21
hprfe21,pholder of private insurance in feb21
hprja21,pholder of private insurance in jan21
hprjl21,pholder of private insurance in jul21
hprju21,pholder of private insurance in jun21
hprma21,pholder of private insurance in mar21
hprmy21,pholder of private insurance in may21
hprno21,pholder of private insurance in nov21
hproc21,pholder of private insurance in oct21
hprse21,pholder of private insurance in sep21
hpxap21,pholder of priv ins through exch in apr21
hpxau21,pholder of priv ins through exch in aug21
hpxde21,pholder of priv ins through exch in dec21
hpxfe21,pholder of priv ins through exch in feb21
hpxja21,pholder of priv ins through exch in jan21
hpxjl21,pholder of priv ins through exch in jul21
hpxju21,pholder of priv ins through exch in jun21
hpxma21,pholder of priv ins through exch in mar21
hpxmy21,pholder of priv ins through exch in may21
hpxno21,pholder of priv ins through exch in nov21
hpxoc21,pholder of priv ins through exch in oct21
hpxse21,pholder of priv ins through exch in sep21
hrhow31,how hourly wage was calculated rd 3/1
hrhow42,how hourly wage was calculated rd 4/2
hrhow53,how hourly wage was calculated rd 5/3
hrwg31h,hourly wage rd 3/1 cmj (imp)
hrwg31x,hourly wage rd 3/1 cmj (imp)
hrwg42h,hourly wage rd 4/2 cmj (imp)
hrwg42x,hourly wage rd 4/2 cmj (imp)
hrwg53h,hourly wage rd 5/3 cmj (imp)
hrwg53x,hourly wage rd 5/3 cmj (imp)
hrwgim31,hrwg31x imputation flag
hrwgim42,hrwg42x imputation flag
hrwgim53,hrwg53x imputation flag
hselim31,housework limitation - rd 3/1
hselim53,housework limitation - rd 5/3
hsplap42,is provider hispanic or latino-r4/2
hwellspk,how well person speaks english
iadlhp31,iadl screener - rd 3/1
iadlhp53,iadl screener - rd 5/3
ihs21,cov by ihs - 12/31/21
ihs31,cv by indian health service- r3/1 int dt
ihs42,cv by indian health service- r4/2 int dt
ihs53,cv by ihs 12-31/r3 int dt
ihsap21,cov by indian health service in apr21
ihsat21,cov by ihs-any tme in r5/3 til 12/31/21
ihsat31,cov by ihs - any time in r3/1
ihsat42,cov by ihs - any time in r4/2
ihsat53,cov by ihs - any time in r5/3
ihsau21,cov by indian health service in aug21
ihsde21,cov by indian health service in dec21
ihsfe21,cov by indian health service in feb21
ihsja21,cov by indian health service in jan21
ihsjl21,cov by indian health service in jul21
ihsju21,cov by indian health service in jun21
ihsma21,cov by indian health service in mar21
ihsmy21,cov by indian health service in may21
ihsno21,cov by indian health service in nov21
ihsoc21,cov by indian health service in oct21
ihsse21,cov by indian health service in sep21
indcat31,industry group rd 3/1 cmj
indcat42,industry group rd 4/2 cmj
indcat53,industry group rd 5/3 cmj
indct31h,industry group rd 3/1 cmj (imp)
indct42h,industry group rd 4/2 cmj (imp)
indct53h,industry group rd 5/3 cmj (imp)
ins21x,insured - 12/31/21 (ed)
ins31x,insured - r3/1 int date (ed)
ins42x,insured - r4/2 int date (ed)
ins53x,insured 12-31/r3 int date (ed)
insap21x,covr by hosp/med ins in apr21
insat21x,insured any time in r5/r3 until 12/31/21
insat31x,insured any time in r3/1
insat42x,insured any time in r4/2
insat53x,insured any time in r5/3
insau21x,covr by hosp/med ins in aug21
insc1231,inscope status on 12/31/21
inscop21,inscope - r5/3 start through 12/31/21
inscop31,inscope - r3/1
inscop42,inscope - r4/2
inscop53,inscope - r5/3
inscope,was person ever inscope in 2021
inscov21,health insurance coverage indicator 2021
insde21x,covr by hosp/med ins in dec21
insfe21x,covr by hosp/med ins in feb21
insja21x,covr by hosp/med ins in jan21
insjl21x,covr by hosp/med ins in jul21
insju21x,covr by hosp/med ins in jun21
insma21x,covr by hosp/med ins in mar21
insmy21x,covr by hosp/med ins in may21
insno21x,covr by hosp/med ins in nov21
insoc21x,covr by hosp/med ins in oct21
insse21x,covr by hosp/med ins in sep21
insurc21,full year insurance coverage status 2021
intimp21,interest income imputation flag
intrp21x,person's interest income
intvlang,language interview was completed
ipdexp21,totl hosp staz dr exp 21
ipdis21,# hospital discharges 2021
ipdmcd21,ip hosp staz-medicaid amt-dr 21
ipdmcr21,ip hosp staz-medicare amt- dr 21
ipdofd21,ip hosp staz-other fed amt-dr 21
ipdosr21,ip hosp staz-ot unclass sorce amt-dr 21
