Variable,Description
state_fips,"state federal information processing standard (fips) code identifying the two numeric character string assigned by the national institute of standards and technology (nist) to states, the district of columbia, and u.s. territories."
state_abbr_2,u.s. postal service (usps) two alphabetic character code for a u.s. state or u.s. territory associated with a location where an entity is situated.
state_name,state or territory name.
primary_state_name,"formal, official u.s. state or u.s. territory name associated with the location or address for the entity (record). with respect to a health professional shortage area (hpsa) or a medically underserved area/population (mua/p), the physical land area associated with the entity may cross state boundaries, which means a hpsa or mua/p may consist of components or parts from one or more states. therefore, the primary state for one of these areas is the state associated with the parent or primary record. also, the primary state is used for aggregating counts and sums at the state level."
primary_state_fips,"state federal information processing standard (fips) code identifying the two numeric character string assigned by the national institute of standards and technology (nist) to states, the district of columbia, and u.s. territories."
primary_hhs_region_name,"formal name for the u.s. department of health and human services (dhhs) region associated with the location or address for the entity. with respect to a health professional shortage area (hpsa) or a medically underserved area/population (mua/p), the physical land area associated with the entity may cross state boundaries, which means a hpsa or mua/p may consist of components or parts from one or more states. therefore, the primary state for one of these areas is the state associated with the parent or primary record. also, the primary state is used for aggregating counts and sums at the state level."
us_mexico_border_county,"indication of whether a county or a part of a county is listed in u.s. counties that the u.s. - mexico border health commission has defined as comprising the border health initiative zone. for counties in the contiguous u.s., this data element may differ from the value of the u.s. - mexico border 100 kilometer indicator due to the fact that three counties in arizona fall partially within the defined 100-kilometer boundary area, but are not listed in the list of counties that the u.s. - mexico border health commission identified as comprising the zone of interest."
us_mexico_border_100km,"indication of whether any portion of the geographic entity cited is within 100 kilometers of the u.s. - mexico border. the hrsa data warehouse generates this value by performing a geoprocessing analysis against the 100 kilometer u.s. - mexico border region as defined by the hrsa office of rural health policy, border health program."
data_warehouse_record_create_date,date on which the data was processed by the hrsa data warehouse.
data_warehouse_record_create_date_text,date on which the data was processed by the hrsa data warehouse.
hpsa_name,"title case format, user friendly name which is generated by decoding the health professional shortage area (hpsa) name which came directly from the source system."
hpsa_component_name,"name of the health professional shortage area (hpsa) component, as identified in the source data system. for area hpsas, a component may be a county, census tract, or minor civil division (mcd)."
break_in_designation,indication of whether the health professional shortage area (hpsa) or medically underserved area/population (mua/p) has been continuously designated since the original designation date.
geocoding_primary_x,primary longitude in decimal degrees (x coordinate) of an entity based on its address.
geocoding_primary_y,primary latitude in decimal degrees (y coordinate) of an entity based on its address.
hpsa_pop_type_code,code of the population type in a designated health professional shortage area (hpsa).
hpsa_pop_type_desc,population type description which characterizes the health professional shortage area (hpsa).
hpsa_resident_civilian_pop,population type description for the health professional shortage area (hpsa).
common_city_name_with_state_abbr,city name in which the entity is physically located.
common_postal_code,postal code associated with an entity address. for the purposes of the hrsa data warehouse this value is a five character u.s. postal service (usps) zone improvement plan (zip) code.
common_county_name,hrsa data warehouse (hdw) concatenation of the complete county name and the state abbreviation.
common_statecounty_fips,combination of the state and county federal information processing standard (fips) codes.
common_state_abbr,u.s. postal service (usps) two alphabetic character code for a u.s. state or u.s. territory associated with a location where an entity is situated.
common_state_name,state or territory name.
common_state_fips,"state federal information processing standard (fips) code identifying the two numeric character string assigned by the national institute of standards and technology (nist) to states, the district of columbia, and u.s. territories."
common_region_name,formal name for the u.s. department of health and human services (hhs) region associated with the entity location or address.
hpsa_withdrawn_date,date on which the designation status was changed from designated to withdrawn.
hpsa_withdrawn_date_string,date on which the designation status was changed from designated to withdrawn.
provider_type,type of mental health providers used in the full-time equivalent (fte) calculations for the specified health professional shortage area (hpsa) designation.
rural_status_code,status code indicating rural status of an entity (such as a facility or a geographic area).
rural_status_desc,rural status description for the entity (such as a facility or a geographic area).
hpsa_designation_pop_type_desc,this attribute represents health professional shortage area (hpsa) designation population type description.
bhcmis_orgid,"organization source identification number from the hrsa, bureau of primary health care (bphc) health center management information system (bhcmis)."
