Variable,Description
adtrthlp42,saq 12 mths: counsel trtment helped
adtrtpd42,saq 12 mths: counsel trtment paid by other
adunabtrt42,"saq 12 mths: not get needed counsel
trtment"
adutrm42,saq: had hystrctmy/crvcl cancer
adwghd42,saq 12 mths: weighed by professional
adwklm42,saq 4wks:work limt b/c phy probs vr-12
adwrth42,saq 30 days: how often felt worthless
adwtad42,saq 12 mths: weight management advice
afrdca42,could not afford med care-r4/2
afrddn42,could not afford dental care-r4/2
afrdpm42,could not afford pmed care-r4/2
afthou42,how diff contact usc aft hours-r4/2
age20x,age as of 12/31/20 (edited/imputed)
age31x,age - r3/1 (edited/imputed)
age42x,age - r4/2 (edited/imputed)
age53x,age - r5/3 (edited/imputed)
agelast,person's age last time eligible
aidhlp31,used assistive devices - rd 3/1
aidhlp53,used assistive devices - rd 5/3
aliimp20,alimony income imputation flag
alimp20x,person's alimony income
angiaged,age of diagnosis-angina
angidx,angina diagnosis (>17)
anylmi20,"any limitation in p23r6,7/p24r3,4,5/p25r1,2,3"
arthaged,age of diagnosis-arthritis
arthdx,arthritis diagnosis (>17)
arthtype,type of arthritis diagnosed (>17)
asacut31,used acute pres inhaler last 3 mos - rd 3/1
asacut53,used acute pres inhaler last 3 mos - rd 5/3
asatak31,asthma attack last 12 mos- rd 3/1
asatak53,asthma attack last 12 mos- rd 5/3
asdaly31,now take prev daily asthma meds - rd 3/1
asdaly53,now take prev daily asthma meds - rd 5/3
asevfl31,ever used peak flow meter - rd 3/1
asevfl53,ever used peak flow meter - rd 5/3
asianp42,is provider asian-r4/2
asmrcn31,used >3 acute cn pres inh last 3 mos - rd 3/1
asmrcn53,used >3 acute cn pres inh last 3 mos - rd 5/3
aspkfl31,have peak flow meter at home - rd 3/1
aspkfl53,have peak flow meter at home - rd 5/3
asprev31,ever used prev daily asthma meds - rd 3/1
asprev53,ever used prev daily asthma meds - rd 5/3
asstil31,does person still have asthma - rd 3/1
asstil53,does person still have asthma - rd 5/3
asthaged,age of diagnosis-asthma
asthdx,asthma diagnosis
asthep31,when was last episode of asthma - rd 3/1
asthep53,when was last episode of asthma - rd 5/3
aswnfl31,when last used peak flow meter - rd 3/1
aswnfl53,when last used peak flow meter - rd 5/3
begrfm31,r3/1 reference period begin date: month
begrfm42,r4/2 reference period begin date: month
begrfm53,r5/3 reference period begin date: month
begrfy31,r3/1 reference period begin date: year
begrfy42,r4/2 reference period begin date: year
begrfy53,r5/3 reference period begin date: year
bendif31,difficulty bending/stooping - rd 3/1
bendif53,difficulty bending/stooping - rd 5/3
blckpr42,is provider black/african amer-r4/2
boost42,dr advise booster seat (40<wt<80)-r4/2
bornusa,person born in the us
bpmldx,mult diag high blood press (>17)
bsnty31,"sole prop, partner, corp, rd 3/1 cmj"
bsnty31h,"sol prop, prtnr, corp, rd 3/1 cmj (imp)"
bsnty42,"sole prop, partner, corp, rd 4/2 cmj"
bsnty42h,"sol prop, prtnr, corp, rd 4/2 cmj (imp)"
bsnty53,"sole prop, partner, corp, rd 5/3 cmj"
bsnty53h,"sol prop, prtnr, corp, rd 5/3 cmj (imp)"
busimp20,business income imputation flag
busnp20x,person's business income
cabladdr,cancer diagnosed - bladder (>17)
cablood,cancer diagnosed - blood (>17)
cabreast,cancer diagnosed - breast (>17)
cacervix,cancer diagnosed - cervical (>17)
cacolon,cancer diagnosed - colon (>17)
calung,cancer diagnosed - lung (>17)
calymph,"cancer diagnosed - lymphoma (non-
hodgkin's) (>17)"
camelano,cancer diagnosed - skin melanoma (>17)
cancerdx,cancer diagnosis (>17)
caother,cancer diagnosed - other (>17)
caprosta,cancer diagnosed - prostate (>17)
cashp20x,person's other regular cash contribution
caskindk,cancer diagnosed-skin-unknown type (>17)
caskinnm,cancer diagnosed - skin-nonmelano (>17)
cauterus,cancer diagnosed - uterine (>17)
chbmix42,child's body mass index (6 -17) - r4/2
chbron31,chronc bronchits last 12 mths (>17)-r3/1
chbron53,chronc bronchits last 12 mths (>17)-r5/3
chcoun42,cshcn:child needs counseling (0-17)-r4/2
chdaged,age of diagnosis-coronary heart disease
chddx,coronary hrt disease diag (>17)
chempb42,cshcn:couns prob last 12+mos (0-17)-r4/2
chgj3142,changed job between rd 3/1 and rd 4/2
chgj4253,changed job between rd 4/2 and rd 5/3
chldp20x,person's child support
chlico42,cshcn:limit cond last 12+mos (0-17)-r4/2
chlihb42,cshcn:limt for hlth/behv cond(0-17)-r4/2
chlimi42,cshcn:limited in any way (0-17)-r4/2
chlimp20,child support imputation flag
choic31,choice of health plans at rd 3/1 cmj
choic42,choice of health plans at rd 4/2 cmj
choic53,choice of health plans at rd 5/3 cmj
cholaged,age of diagnosis-high cholesterol
choldx,high cholesterol diagnosis (>17)
chpmcn42,cshcn:pmed cond last 12+ mos (0-17)-r4/2
chpmed42,cshcn:child needs prescrb med(0-17)-r4/2
chpmhb42,cshcn:pmed for hlth/behv cond(0-17)-r4/2
chserv42,cshcn:chld needs med/oth serv(0-17)-r4/2
chsrcn42,cshcn:serv cond last 12+ mos (0-17)-r4/2
chsrhb42,cshcn:serv for hlth/behv cond(0-17)-r4/2
chthco42,cshcn:ther cond last 12+ mos (0-17)-r4/2
chther42,cshcn:chld needs spec therapy(0-17)-r4/2
chthhb42,cshcn:spec ther for hlth+cond(0-17)-r4/2
cmjhld31,hlth insur held from rd 3/1 cmj (prpl)
cmjhld42,hlth insur held from rd 4/2 cmj (prpl)
cmjhld53,hlth insur held from rd 5/3 cmj (prpl)
coglim31,cognitive limitations - rd 3/1
coglim53,cognitive limitations - rd 5/3
cpsfamid,cps-like family identifier
crfmpy42,family med bills being paid over time
cshcn42,cshcn:child w/spec hc needs (0-17)-r4/2
cshimp20,cash contribution imputation flag
cvdlayca53,delay med care for covid r5/3
cvdlaydn53,delay getting dental for covid r5/3
cvdlaypm53,delay getting pmed for covid r5/3
dapid31x,pid of person's dad - rd 3/1
dapid42x,pid of person's dad - rd 4/2
dapid53x,pid of person's dad - rd 5/3
dcselig,eligibility status for dcs
ddnwrk20,# days missed work due to ill/inj 2020
decide42,prov asks pers to help decide-r4/2
dentin31,dental insurance - any time in rd 3/1
dentin42,dental insurance - any time in rd 4/2
dentin53,dental insurance - any time in rd 5/3
dfcog42,serious cognitive difficulties-rd 4/2
dfdrsb42,difficulty dressing/bathing-rd 4/2
dfernd42,difficulty doing errands alone-rd 4/2
dfhear42,serious difficulty hearing-rd 4/2
dfsee42,serious difficulty see w/glasses-rd 4/2
dfwlkc42,serious difculty wlk/climb stairs-rd 4/2
diabaged,age of diagnosis-diabetes
diabdx_m18,diabetes diagnosis
diabw20f,final diabetes care supplement weight
diffwg31,persons wages different this rd 3/1 at cmj
diffwg42,persons wages different this rd 4/2 at cmj
diffwg53,persons wages different this rd 5/3 at cmj
disvw31x,disavowed health ins at rd 3/1 cmj (ed)
disvw42x,disavowed health ins at rd 4/2 cmj (ed)
disvw53x,disavowed health ins at rd 5/3 cmj (ed)
divdp20x,person's dividend income
divimp20,dividend income imputation flag
dlayca42,delay med care for cost-r4/2
dlaydn42,delay getting dental for cost-r4/2
dlaypm42,delay getting pmed for cost-r4/2
dntins20,dentl ins-any time in r5/r3 til 12/31/20
dntins31,dental ins - any time in rd 3/1 in 2020
dobmm,date of birth: month
dobyy,date of birth: year
dsa1c53,dcs: times tested for a-one-c - 2020
dscb1953,dcs: blood cholesterol checked bef 2019
dscgrp53,dcs: learned care by taking group class
dsch1953,dcs: blood cholesterol checked in 2019
dsch2053,dcs: blood cholesterol checked in 2020
dsch2153,dcs: blood cholesterol checked in 2021
dschnv53,dcs: never had blood cholesterol checked
dscint53,dcs: learned care from reading internet
dscnpc53,dcs: learned care from other provider
dsconf53,dcs: confident taking care of diabetes
dscpcp53,dcs: learned care from primary care prov
dscphn53,dcs: learn care from phone call w/prov
dsdia53,dcs: diabetes diagnosis by health prof
dsdiet53,dcs: treat diabetes w/diet modification
dseb1953,dcs: dilated eye exam before 2019
dsey1953,dcs: dilated eye exam in 2019
dsey2053,dcs: dilated eye exam in 2020
dsey2153,dcs: dilated eye exam in 2021
dseynv53,dcs: never had dilated eye exam
dseypr53,dcs: has diabetes caused eye probs
dsfb1953,dcs: had feet checked before 2019
dsfl1953,dcs: got flu vaccination in 2019
dsfl2053,dcs: got flu vaccination in 2020
dsfl2153,dcs: got flu vaccination in 2021
dsflnv53,dcs: never got flu vaccination
dsft1953,dcs: had feet checked during 2019
dsft2053,dcs: had feet checked during 2020
dsft2153,dcs: had feet checked during 2021
dsftnv53,dcs: never had feet checked
dsinsu53,dcs: treat diabetes w/insulin injections
dskidn53,dcs: has diabetes caused kidney problems
dsmed53,dcs: treat diabetes w/meds by mouth
dsprx53,dcs: was respondent a proxy
dsvb1953,dcs: got flu vaccination before 2019
duid,panel # + encrypted du identifier
dupersid,person id (duid + pid)
dvtexp20,total dental care exp 20
dvtmcd20,all dental care -medicaid amt 20
dvtmcr20,all dental care -medicare amt 20
dvtofd20,all dental care -other fedrl amt 20
dvtosr20,all dent care-ot unclass srce amt 20
dvtot20,# dental care visits 2020
dvtoth20,all dental care -oth combined amt 20
dvtprv20,all dental care -private ins amt 20
dvtptr20,all dental care -prv & tri amt 20
dvtslf20,all dental care -self/family amt 20
dvtstl20,all dental care -oth st/local amt 20
dvttch20,total dental care visit charges 20
dvttri20,all dental care -tricare amt 20
dvtva20,all dental care -va/champva amt 20
dvtwcp20,all dental care -workers comp amt 20
eathlt42,dr advise eat healthy (2-17)-r4/2
educyr,years of educ when first entered meps
elgrnd20,eligibility status as of 12/31/20
elgrnd31,eligibility - r3/1
elgrnd42,eligibility - r4/2
elgrnd53,eligibility - r5/3
emphaged,age of diagnosis-emphysema
emphdx,emphysema diagnosis (>17)
empst31,employment status rd 3/1
empst31h,employment status rd 3/1 (imp)
empst42,employment status rd 4/2
empst42h,employment status rd 4/2 (imp)
empst53,employment status rd 5/3
empst53h,employment status rd 5/3 (imp)
endrfm20,2020 reference period end date: month
endrfm31,r3/1 reference period end date: month
endrfm42,r4/2 reference period end date: month
endrfm53,r5/3 reference period end date: month
endrfy20,2020 reference period end date: year
endrfy31,r3/1 reference period end date: year
endrfy42,r4/2 reference period end date: year
endrfy53,r5/3 reference period end date: year
erdexp20,total emergency room dr exp 20
erdmcd20,er-medicaid amt - dr 20
erdmcr20,er-medicare amt - dr 20
erdofd20,er-other fed amt - dr 20
erdosr20,er-oth unclass srce amt - dr 20
erdoth20,er-oth combined amt - dr 20
erdprv20,er-private ins amt - dr 20
erdptr20,er-prv & tri amt - dr 20
erdslf20,er-self/family amt - dr 20
erdstl20,er-oth st/local amt - dr 20
erdtch20,er doctor visit charges 20
erdtri20,er-tricare amt - dr 20
erdva20,er-va/champva amt - dr 20
erdwcp20,er-workers comp amt - dr 20
erfexp20,total er facility exp 20
erfmcd20,er-medicaid amt - fac 20
erfmcr20,er-medicare amt - fac 20
erfofd20,er-other federal amt - fac 20
erfosr20,er-oth unclass srce amt - fac 20
erfoth20,er-oth combined amt - fac 20
erfprv20,er-private ins amt - fac 20
erfptr20,er-prv & tri amt - fac 20
erfslf20,er-self/family amt - fac 20
erfstl20,er-oth st/local amt - fac 20
erftch20,er facility visit charges 20
erftri20,er-tricare amt - fac 20
erfva20,er-va/champva amt - fac 20
erfwcp20,er-workers comp amt - fac 20
ertexp20,total er facility + dr exp 20
ertmcd20,er -medicaid amt-(fac+dr) 20
ertmcr20,er -medicare amt-(fac+dr) 20
ertofd20,er -other fed amt-(fac+dr) 20
ertosr20,er -oth unclass srce amt-(fac+dr) 20
ertot20,# emergency room visits 2020
ertoth20,er -oth combined amt (fac+dr) 20
ertprv20,er -priv ins amt-(fac+dr) 20
ertptr20,er-prv & tri amt (fac+dr) 20
ertslf20,er -self/family amt-(fac+dr) 20
ertstl20,er -oth st/local amt-(fac+dr) 20
erttch20,er facility + dr visit charges 20
erttri20,er -tricare amt-(fac+dr) 20
ertva20,er -va/champva amt-(fac+dr) 20
ertwcp20,er -workers comp amt-(fac+dr) 20
evretire,person has ever retired
evrwrk,ever wrkd for pay in life as of 12/31/20
explop42,prov explns options to pers-r4/2
famid20,family id (student merged in) - 12/31/20
famid31,family id (student merged in) - r3/1
famid42,family id (student merged in) - r4/2
famid53,family id (student merged in) - r5/3
famidyr,annual family identifier
faminc20,family's total income
famrfpyr,reference person of annualized family
fams1231,family size of responding 12/31 family
famsze20,ru size including student as of 12/31/20
famsze31,ru size including students - r3/1
famsze42,ru size including students - r4/2
famsze53,ru size including students - r5/3
famszeyr,size of responding annualized family
famwt20c,pov adj family wgt-cps fam on 12/31/20
famwt20f,"final family weight, 2020"
fcrp1231,ref person of 12/31 cps family
fcsz1231,fam size responding 12/31 cps family
filedr20,has person filed a fed income tax return
filer20,primary or secondary filer
flstat20,person's filing status
fmrs1231,member of responding 12/31 family
fngrdf31,difficulty using fingers to grasp-rd 3/1
fngrdf53,difficulty using fingers to grasp - rd 5/3
foodmn20,number of months food stamps purchased
foodst20,did anyone purchase food stamps
foodvl20,monthly value of food stamps
fsagt31,anyone in ru have fsa - r3/1
ftstu20x,student status if ages 17-23 - 12/31/20
ftstu31x,student status if ages 17-23 - r3/1
ftstu42x,student status if ages 17-23 - r4/2
ftstu53x,student status if ages 17-23 - r5/3
gendrp42,is provider male or female-r4/2
govaat20,cv oth pub-any tme in r5/3 til 12/31/20
govaat31,cov by other public-any time in r3/1
govaat42,cov by other public-any time in r4/2
govaat53,cov by other public-any time in r5/3
govbat20,cov oth pb hmo-any tm r5/3 til 12/31/20
govbat31,cov by oth pub hmo-any time in r3/1
govbat42,cov by oth pub hmo-any time in r4/2
govbat53,cov by oth pub hmo-any time in r5/3
govcat20,cv oth pub pays prem- r5/3 til 12/31/20
govcat31,cv by oth pub pays prem-any time in r3/1
govcat42,cv by oth pub pays prem-any time in r4/2
govcat53,cv by oth pub pays prem-any time in r5/3
govta20,cov by other public cov - 12/31/20
govta31,cov by other public cov - r3/1 int dt
govta42,cov by other public cov - r4/2 int dt
govta53,cov by other public cov 12-31/r3 int dt
govtb20,cov by oth pub hmo - 12/31/20
govtb31,cov by oth pub hmo - r3/1 int dt
govtb42,cov by oth pub hmo - r4/2 int dt
govtb53,cov by oth pub hmo 12-31/r3 int dt
govtc20,cov by oth pub pays prem - 12/31/20
govtc31,cov by oth pub pays prem - r3/1 int dt
govtc42,cov by oth pub pays prem - r4/2 int dt
govtc53,cov by oth pub pays prem 12-31/r3 int dt
gvaap20,cov by other public coverage in apr20
gvaau20,cov by other public coverage in aug20
gvade20,cov by other public coverage in dec20
gvaev20,ever have other public during 2020
gvafe20,cov by other public coverage in feb20
gvaja20,cov by other public coverage in jan20
gvajl20,cov by other public coverage in jul20
gvaju20,cov by other public coverage in jun20
gvama20,cov by other public coverage in mar20
gvamy20,cov by other public coverage in may20
gvano20,cov by other public coverage in nov20
gvaoc20,cov by other public coverage in oct20
gvase20,cov by other public coverage in sep20
gvbap20,cov by other public hmo in apr20
gvbau20,cov by other public hmo in aug20
gvbde20,cov by other public hmo in dec20
gvbev20,ever have other public hmo during 2020
gvbfe20,cov by other public hmo in feb20
gvbja20,cov by other public hmo in jan20
gvbjl20,cov by other public hmo in jul20
gvbju20,cov by other public hmo in jun20
gvbma20,cov by other public hmo in mar20
gvbmy20,cov by other public hmo in may20
gvbno20,cov by other public hmo in nov20
gvboc20,cov by other public hmo in oct20
gvbse20,cov by other public hmo in sep20
gvcap20,cov by other public pays prem in apr20
gvcau20,cov by other public pays prem in aug20
gvcde20,cov by other public pays prem in dec20
gvcev20,ever have oth pub pays prem during 2020
gvcfe20,cov by other public pays prem in feb20
gvcja20,cov by other public pays prem in jan20
gvcjl20,cov by other public pays prem in jul20
gvcju20,cov by other public pays prem in jun20
gvcma20,cov by other public pays prem in mar20
gvcmy20,cov by other public pays prem in may20
gvcno20,cov by other public pays prem in nov20
gvcoc20,cov by other public pays prem in oct20
gvcse20,cov by other public pays prem in sep20
hasfsa31,person is fsa holder - r3/1
haveus42,does person have usc provider-r4/2
held31x,health insur held from rd 3/1 cmj (ed)
held42x,health insur held from rd 4/2 cmj (ed)
held53x,health insur held from rd 5/3 cmj (ed)
helmet42,dr advise bike helmet (2-17)-r4/2
hhaexp20,total home health agency exp 20
hhagd20,# agency home health provider days 2020
hhamcd20,home hlth agency -medicaid amt 20
hhamcr20,home hlth agency -medicare amt 20
hhaofd20,home hlth agency-other fed amt 20
hhaosr20,h hlth agency - ot unclass srce amt 20
hhaoth20,home hlth agency -oth combined amt 20
hhaprv20,home hlth agency -private ins amt 20
hhaptr20,home hlth agency -prv & tri amt 20
hhaslf20,home hlth agency -self/family amt 20
hhastl20,home hlth agency-othr st/local amt 20
hhatch20,home health agency visit charges 20
hhatri20,home hlth agency-tricare amt 20
hhava20,home hlth agency-va/champva amt 20
hhawcp20,home hlth agency- workers comp amt 20
hhindd20,# non-agency home health providr days 2020
hhinfd20,# informal home health provider days 2020
hhnexp20,total home health non-agncy exp 20
hhnmcd20,home hlth non-agncy -medicaid amt 20
hhnmcr20,home hlth non-agncy -medicare amt 20
hhnofd20,home hlth non-agncy-othr fed amt 20
hhnosr20,h hlth non-agncy-ot unclass srce amt 20
hhnoth20,home hlth non-agncy -oth combined amt 20
hhnprv20,home hlth non-agncy -priv ins amt 20
hhnptr20,home hlth non-agncy -prv & tri amt 20
hhnslf20,home hlth non-agncy -self/fam amt 20
hhnstl20,home hlth non-agncy-othr st/locl amt 20
hhntch20,home health non-agency visit charges 20
hhntri20,home hlth non-agncy-tricare amt 20
hhnva20,home hlth non-agncy-va/champva amt 20
hhnwcp20,home hlth non-agncy-workers comp amt 20
hhtotd20,# home health provider days 2020
hibpaged,age of diagnosis-high blood pressure
hibpdx,high blood pressure diag (>17)
hideg,highest degree when first entered meps
hieuidx,hieu identifier
hispanx,hispanic ethnicity (edited/imputed)
hispncat,hispanic ethnicity (edited/imputed)
hour31,hours per week at rd 3/1 cmj
hour31h,hours per week at rd 3/1 cmj (imp)
hour42,hours per week at rd 4/2 cmj
hour42h,hours per week at rd 4/2 cmj (imp)
hour53,hours per week at rd 5/3 cmj
hour53h,hours per week at rd 5/3 cmj (imp)
hpdap20,pholder of priv ins (source unknwn) apr20
hpdau20,pholder of priv ins (source unknwn) aug20
hpdde20,pholder of priv ins (source unknwn) dec20
hpdfe20,pholder of priv ins (source unknwn) feb20
hpdja20,pholder of priv ins (source unknwn) jan20
hpdjl20,pholder of priv ins (source unknwn) jul20
hpdju20,pholder of priv ins (source unknwn) jun20
hpdma20,pholder of priv ins (source unknwn) mar20
hpdmy20,pholder of priv ins (source unknwn) may20
hpdno20,pholder of priv ins (source unknwn) nov20
hpdoc20,pholder of priv ins (source unknwn) oct20
hpdse20,pholder of priv ins (source unknwn) sep20
hpeap20,pholder of empl union ins in apr20
hpeau20,pholder of empl union ins in aug20
hpede20,pholder of empl union ins in dec20
hpefe20,pholder of empl union ins in feb20
hpeja20,pholder of empl union ins in jan20
hpejl20,pholder of empl union ins in jul20
hpeju20,pholder of empl union ins in jun20
hpema20,pholder of empl union ins in mar20
hpemy20,pholder of empl union ins in may20
hpeno20,pholder of empl union ins in nov20
hpeoc20,pholder of empl union ins in oct20
hpese20,pholder of empl union ins in sep20
hpnap20,pholder of nongroup ins in apr20
hpnau20,pholder of nongroup ins in aug20
hpnde20,pholder of nongroup ins in dec20
hpnfe20,pholder of nongroup ins in feb20
hpnja20,pholder of nongroup ins in jan20
hpnjl20,pholder of nongroup ins in jul20
hpnju20,pholder of nongroup ins in jun20
hpnma20,pholder of nongroup ins in mar20
hpnmy20,pholder of nongroup ins in may20
hpnno20,pholder of nongroup ins in nov20
hpnoc20,pholder of nongroup ins in oct20
hpnse20,pholder of nongroup ins in sep20
hpoap20,pholder of other group ins in apr20
hpoau20,pholder of other group ins in aug20
hpode20,pholder of other group ins in dec20
hpofe20,pholder of other group ins in feb20
hpoja20,pholder of other group ins in jan20
hpojl20,pholder of other group ins in jul20
hpoju20,pholder of other group ins in jun20
hpoma20,pholder of other group ins in mar20
hpomy20,pholder of other group ins in may20
hpono20,pholder of other group ins in nov20
hpooc20,pholder of other group ins in oct20
hpose20,pholder of other group ins in sep20
hprap20,pholder of private insurance in apr20
hprau20,pholder of private insurance in aug20
hprde20,pholder of private insurance in dec20
hprfe20,pholder of private insurance in feb20
hprja20,pholder of private insurance in jan20
hprjl20,pholder of private insurance in jul20
hprju20,pholder of private insurance in jun20
hprma20,pholder of private insurance in mar20
hprmy20,pholder of private insurance in may20
hprno20,pholder of private insurance in nov20
hproc20,pholder of private insurance in oct20
hprse20,pholder of private insurance in sep20
hpxap20,pholder of priv ins through exch in apr20
hpxau20,pholder of priv ins through exch in aug20
hpxde20,pholder of priv ins through exch in dec20
hpxfe20,pholder of priv ins through exch in feb20
hpxja20,pholder of priv ins through exch in jan20
hpxjl20,pholder of priv ins through exch in jul20
hpxju20,pholder of priv ins through exch in jun20
hpxma20,pholder of priv ins through exch in mar20
hpxmy20,pholder of priv ins through exch in may20
hpxno20,pholder of priv ins through exch in nov20
hpxoc20,pholder of priv ins through exch in oct20
hpxse20,pholder of priv ins through exch in sep20
hrhow31,how hourly wage was calculated rd 3/1
hrhow42,how hourly wage was calculated rd 4/2
hrhow53,how hourly wage was calculated rd 5/3
hrwg31h,hourly wage rd 3/1 cmj (imp)
hrwg31x,hourly wage rd 3/1 cmj (imp)
hrwg42h,hourly wage rd 4/2 cmj (imp)
hrwg42x,hourly wage rd 4/2 cmj (imp)
hrwg53h,hourly wage rd 5/3 cmj (imp)
hrwg53x,hourly wage rd 5/3 cmj (imp)
hrwgim31,hrwg31x imputation flag
hrwgim42,hrwg42x imputation flag
hrwgim53,hrwg53x imputation flag
hselim31,housework limitation - rd 3/1
hselim53,housework limitation - rd 5/3
hsplap42,is provider hispanic or latino-r4/2
hwellspk,how well person speaks english
iadlhp31,iadl screener - rd 3/1
iadlhp53,iadl screener - rd 5/3
ihs20,cov by ihs - 12/31/20
ihs31,cv by indian health service- r3/1 int dt
ihs42,cv by indian health service- r4/2 int dt
ihs53,cv by ihs 12-31/r3 int dt
ihsap20,cov by indian health service in apr20
ihsat20,cov by ihs-any tme in r5/3 til 12/31/20
ihsat31,cov by ihs - any time in r3/1
ihsat42,cov by ihs - any time in r4/2
ihsat53,cov by ihs - any time in r5/3
ihsau20,cov by indian health service in aug20
ihsde20,cov by indian health service in dec20
ihsfe20,cov by indian health service in feb20
ihsja20,cov by indian health service in jan20
ihsjl20,cov by indian health service in jul20
ihsju20,cov by indian health service in jun20
ihsma20,cov by indian health service in mar20
ihsmy20,cov by indian health service in may20
ihsno20,cov by indian health service in nov20
ihsoc20,cov by indian health service in oct20
ihsse20,cov by indian health service in sep20
indcat31,industry group rd 3/1 cmj
indcat42,industry group rd 4/2 cmj
indcat53,industry group rd 5/3 cmj
indct31h,industry group rd 3/1 cmj (imp)
indct42h,industry group rd 4/2 cmj (imp)
indct53h,industry group rd 5/3 cmj (imp)
ins20x,insured - 12/31/20 (ed)
ins31x,insured - r3/1 int date (ed)
ins42x,insured - r4/2 int date (ed)
ins53x,insured 12-31/r3 int date (ed)
insap20x,covr by hosp/med ins in apr20
insat20x,insured any time in r5/r3 until 12/31/20
insat31x,insured any time in r3/1
insat42x,insured any time in r4/2
insat53x,insured any time in r5/3
insau20x,covr by hosp/med ins in aug20
insc1231,inscope status on 12/31/20
inscop20,inscope - r5/3 start through 12/31/20
inscop31,inscope - r3/1
inscop42,inscope - r4/2
inscop53,inscope - r5/3
inscope,was person ever inscope in 2020
inscov20,health insurance coverage indicator 2020
insde20x,covr by hosp/med ins in dec20
insfe20x,covr by hosp/med ins in feb20
insja20x,covr by hosp/med ins in jan20
insjl20x,covr by hosp/med ins in jul20
insju20x,covr by hosp/med ins in jun20
insma20x,covr by hosp/med ins in mar20
insmy20x,covr by hosp/med ins in may20
insno20x,covr by hosp/med ins in nov20
insoc20x,covr by hosp/med ins in oct20
insse20x,covr by hosp/med ins in sep20
insurc20,full year insurance coverage status 2020
intimp20,interest income imputation flag
intrp20x,person's interest income
intvlang,language interview was completed
ipdexp20,totl hosp staz dr exp 20
ipdis20,# hospital discharges 2020
ipdmcd20,ip hosp staz-medicaid amt-dr 20
