Variable,Description
hadsgco1,was last test a sigmoidoscopy or colonoscopy
hadsigm3,ever had sigmoidoscopy/colonoscopy
havarth3,told have arthritis
height3,reported height in feet and inches
hhadult,number of adults in household
hivrisk5,do any high risk situations apply
hivtst6,ever tested hiv
hivtstd3,month and year of last hiv test
hlthcvr1,primary health insurance coverage
hlthpln1,have any health care coverage
howlong,how long since last mammogram
hplsttst,how long since your last hpv test?
hpvadsht,number of hpv shots received
hpvadvc2,ever had the hpv vaccination?
hpvtest,have you ever had an hpv test?
htin4,computed height in inches
htm4,computed height in meters
idate,interview date
iday,interview day
imfvplac,where did you get your last flu shot/vaccine?
imonth,interview month
income2,income level
indortan,times used an indoor tanning device
insulin,now taking insulin
iyear,interview year
ladult,are you 18 years of age or older?
landline,do you also have a landline telephone?
lastden4,last visited dentist or dental clinic
lastpap2,how long since last pap test
lastsig3,time since last sigmoidoscopy/colonoscopy
lastsmk2,interval since last smoked
lcsctscn,did you have a ct or cat scan?
lcsfirst,how old when you first started smoking?
lcslast,how old when you last smoked?
lcsnumcg,"on average, how many cigarettes do you smoke each day?"
lengexam,how long since last breast physical exam
lstblds3,time since last blood stool test
lstcovrg,time since last had health care coverage
marijan1,"during the past 30 days, on how many days did you use marijuana or hashish?"
marital,marital status
maxdrnks,most drinks on single occasion past 30 days
medbill1,currently have health care bills
medcost,could not see dr. because of cost
medicare,do you have medicare?
medscos1,could not get medicine due to cost
menthlth,number of days mental health not good
mscode,metropolitan status code
nocov121,without health care coverage past 12 months
numadult,number of adults in household
numburn3,number of sunburns in past 12 months
numhhol3,household telephones
nummen,number of adult men in household
numphon3,residential phones
numwomen,number of adult women in household
pcdmdec1,who made the decision with you to have psa test?
pcpsaad3,has a health professional ever talked with you about the advantages of the psa test?
pcpsade1,why was psa test done?
pcpsadi1,has a health professional ever talked with you about the disadvantages of the psa test?
pcpsare1,has a doctor ever recommended that you have a psa test?
pcpsars1,what was the main reason you had this psa test?
pdiabtst,had a test for high blood sugar in past three years
persdoc2,multiple health care professionals
physhlth,number of days physical health not good
pneuvac4,pneumonia shot ever
poorhlth,poor physical or mental health
prediab1,ever been told you have pre-diabetes or borderline diabetes
pregnant,pregnancy status
profexam,ever had breast physical exam by doctor
psatest1,ever had psa test
psatime,time since last psa test
pvtresd1,private residence?
pvtresd3,do you live in a private residence?
qstlang,language identifier
qstver,questionnaire version identifier
rcsgendr,gender of child
rcsrltn2,relationship to child
renthom1,own or rent home
rmvteth4,number of permanent teeth removed
rsnmrjn1,what was the reason you used marijuana?
safetime,safe time to talk?
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sex1,respondents sex
shingle2,have you ever had the shingles or zoster vaccine?
slepbrth,has anyone ever observed that you stop breathing during your sleep?
slepday1,"over the last 2 weeks, how many days did you unintentionally fall asleep during the day?"
slepsno2,have you ever been told that you snore loudly?
sleptim1,how much time do you sleep
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
sofemale,sexual orientation
somale,sexual orientation
statere1,resident of state
stopsmk2,stopped smoking in past 12 months
stopwory,been bothered by not being able to stop or control worrying
sunprtct,how often protect yourself from the sun
tetanus1,received tetanus shot since 2005?
trnsgndr,do you consider yourself to be transgender?
usemrjn2,"during the past 30 days, how did you primarily use marijuana?"
usenow3,use of smokeless tobacco products
veteran3,are you a veteran
weight2,reported weight in pounds
wkdayout,how often outside on weekdays
wkendout,how often outside on weekends
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst3,ever been tested for hiv calculated variable
_alteth3,adults aged 65+ who have had all their natural teeth extracted
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cllcpwt,final child weight: land-line and cell-phone data
_col10yr,respondents aged 50-75 who have had a colonoscopy in the past 10 years
_cprace,preferred child race categories
_crace1,child non-hispanic race including multiracial
_crcrec,respondents aged 50-75 who have fully met the uspstf recommendation
_denvst3,"adults who have visited a dentist, dental hygenist or dental clinic within the past year"
_drdxar1,respondents diagnosed with arthritis
_drnkdrv,drinking and driving
_drnkwek,computed number of drinks of alcohol beverages per week
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_exteth3,risk factor for having had permanent teeth extracted
_flshot6,flu shot calculated variable
_fobtfs,respondents aged 50-75 who have had a blood stool test within the past 3 years and a sigmoidoscopy within the past 5 years
_fs5yr,respondents aged 50-75 who have had a sigmoidoscopy within the past 5 years
_hcvu651,respondents aged 18-64 with health care coverage
_hfob3yr,respondents aged 50-75 who have had a blood stool test within the past 3 years
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_imprace,imputed race/ethnicity value
_incomg,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_ltasth1,lifetime asthma calculated variable
_mam5022,women respondents aged 50-74 who have had a mammogram in the past two years
_ment14d,computed mental health status
_metstat,metropolitan status
_michd,respondents that have ever reported having coronary heart disease (chd) or myocardial infarction (mi)
_mrace1,calculated non-hispanic race including multiracial
_phys14d,computed physical health status
_pneumo3,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_race_g1,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfblds3,respondents aged 50-75 who have had a blood stool test within the past year
_rfbmi5,overweight or obese calculated variable
_rfdrhv6,heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfmam21,women respondents aged 40+ who have had a mammogram in the past two years
_rfpap34,women respondents aged 21-65 who have had a pap test in the past three years
_rfpsa22,male respondents aged 40+ who have had a psa test in the past 2 years
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsmok3,current smoking calculated variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_urbstat,urban/rural status
_wt2rake,design weight used in raking
