Variable,Description
scntmny1,times past 12 months worried/stressed about having enough money to pay your rent/mortgage?
scntpaid,how are you generally paid for the work you do
scntvot1,did you vote in the last presidential election?
scntwrk1,how many hours per week do you work
seatbelt,how often use seatbelts in car?
seqno,annual sequence number
sex,respondents sex
shingle2,have you ever had the shingles or zoster vaccine?
sleptim1,how much time do you sleep
smokday2,frequency of days now smoking
smoke100,smoked at least 100 cigarettes
stateres,resident of state
stopsmk2,stopped smoking in past 12 months
sxorient,sexual orientation or gender identity
tetanus,received tetanus shot since 2005?
trnsgndr,do you consider yourself to be transgender?
useequip,health problems requiring special equipment
usenow3,use of smokeless tobacco products
veteran3,are you a veteran
weight2,reported weight in pounds
whrtst10,location of last hiv test
wtchsalt,watching sodium or salt intake
wtkg3,computed weight in kilograms
_age65yr,reported age in two age groups calculated variable
_age80,imputed age value collapsed above 80
_ageg5yr,reported age in five-year age categories calculated variable
_age_g,imputed age in six groups
_aidtst3,ever been tested for hiv calculated variable
_alteth2,adults aged 65+ who have had all their natural teeth extracted
_asthms1,computed asthma status
_bmi5,computed body mass index
_bmi5cat,computed body mass index categories
_casthm1,current asthma calculated variable
_chispnc,"child hispanic, latino/a, or spanish origin calculated variable"
_chldcnt,computed number of children in household
_cllcpwt,final child weight: land-line and cell-phone data
_col10yr,respondents aged 50-75 who have had a colonoscopy in the past 10 years
_cprace,preferred child race categories
_crace1,child non-hispanic race including multiracial
_crcrec,respondents aged 50-75 who have fully met the uspstf recommendation
_denvst2,"adults who have visited a dentist, dental hygenist or dental clinic within the past year"
_drdxar1,respondents diagnosed with arthritis
_drnkdy4,computed number of drinks of alcohol beverages per day
_drnkmo4,computed total number drinks a month
_dualcor,dual phone use correction factor
_dualuse,dual phone use categories
_educag,computed level of education completed categories
_exteth2,risk factor for having had permanent teeth extracted
_flshot6,flu shot calculated variable
_fobtfs,respondents aged 50-75 who have had a blood stool test within the past 3 years and a sigmoidoscopy within the past 5 years
_fs5yr,respondents aged 50-75 who have had a sigmoidoscopy within the past 5 years
_hcvu651,respondents aged 18-64 with health care coverage
_hfob3yr,respondents aged 50-75 who have had a blood stool test within the past 3 years
_hispanc,"hispanic, latino/a, or spanish origin calculated variable"
_impcage,imputed child age
_impcrac,imputed child race/ethnicity
_impcsex,imputed child gender
_impeduc,imputed education level
_imphome,imputed rent or own home status
_impmrtl,imputed marital status
_impnph,imputed number of phones
_imprace,imputed race/ethnicity value
_incomg,computed income categories
_llcpwt,final weight: land-line and cell-phone data
_llcpwt2,truncated design weight used in adult combined lan line and cell phone raking
_ltasth1,lifetime asthma calculated variable
_mam5021,women respondents aged 50-74 who have had a mammogram in the past two years
_mam502y,women respondents aged 50+ who have had a mammogram in the past two years
_mrace1,calculated non-hispanic race including multiracial
_pneumo2,pneumonia vaccination calculated variable
_prace1,computed preferred race
_psu,primary sampling unit
_race,computed race-ethnicity grouping
_raceg21,computed non-hispanic whites/all others race categories race/ethnic group codes used in post-stratification.
_racegr3,computed five level race/ethnicity category.
_race_g1,computed race groups used for internet prevalence tables
_rawrake,raw weighting factor used in raking
_rfbing5,binge drinking calculated variable
_rfblds2,respondents aged 50+ who have had a blood stool test within the past two years
_rfblds3,respondents aged 50-75 who have had a blood stool test within the past year
_rfbmi5,overweight or obese calculated variable
_rfdrhv4,heavy alcohol consumption calculated variable
_rfdrmn4,adult men heavy alcohol consumption calculated variable
_rfdrwm4,adult women heavy alcohol consumption calculated variable
_rfhlth,adults with good or better health
_rfmam2y,women respondents aged 40+ who have had a mammogram in the past two years
_rfpap32,women respondents aged 18+ who have had a pap test in the past three years
_rfpap33,women respondents aged 21-65 who have had a pap test in the past three years
_rfpsa21,male respondents aged 40+ who have had a psa test in the past 2 years
_rfseat2,always or nearly always wear seat belts
_rfseat3,always wear seat belts
_rfsigm2,respondents aged 50 or older who have had a sigmoidoscopy or colonoscopy
_rfsmok3,current smoking calculated variable
_smoker3,computed smoking status
_state,state fips code
_strwt,stratum weight
_ststr,sample design stratification variable
_totinda,leisure time physical activity calculated variable
_wt2rake,design weight used in raking
